Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,1.7272284030914309,12.4,1.703402042388916,13.22,0,0,GMP,resnet50,cifar10,0.95
0,13199201280.0,0.4014971554279327,71.28,0.4092861711978912,69.75,0,0,GMP,resnet50,cifar10,0.95
10,145191214080.0,0.1987587213516235,81.8,0.2474889457225799,79.45,0,0,GMP,resnet50,cifar10,0.95
20,277183226880.0,0.2258301228284835,86.08,0.3408809304237366,82.71,0,0,GMP,resnet50,cifar10,0.95
30,409175239680.0,0.2015537470579147,90.06,0.2676376402378082,86.15,0,0,GMP,resnet50,cifar10,0.95
40,541167252480.0,0.2164885550737381,92.18,0.3006799817085266,87.66,0,0,GMP,resnet50,cifar10,0.95
50,673159265280.0,0.2102231830358505,93.92,0.2390141040086746,89.1,0,0,GMP,resnet50,cifar10,0.95
60,805151278080.0,0.2305858582258224,95.16,0.3311502337455749,89.54,0,0,GMP,resnet50,cifar10,0.95
70,937143290880.0,0.1455814242362976,96.0,0.2513301074504852,89.98,0,0,GMP,resnet50,cifar10,0.95
80,1069135303680.0,0.1814415752887725,96.46,0.3187615275382995,90.23,0,0,GMP,resnet50,cifar10,0.95
90,1201127316480.0,0.1272275000810623,97.1,0.2617674767971039,90.32,0,0,GMP,resnet50,cifar10,0.95
100,1333119329280.0,0.1374353170394897,97.5,0.1911417990922927,91.03,0,0,GMP,resnet50,cifar10,0.95
101,1333119329280.0,0.1397428661584854,97.06,0.191141739487648,91.03,0,0,GMP,resnet50,cifar10,0.95
-1,0.0,1.69959557056427,12.72,1.703402042388916,13.22,1,0,GMP,resnet50,cifar10,0.95
0,13199201280.0,0.3814763128757477,72.84,0.4034940004348755,71.79,1,0,GMP,resnet50,cifar10,0.95
10,145191214080.0,0.1969604045152664,81.58,0.2250301986932754,79.72,1,0,GMP,resnet50,cifar10,0.95
20,277183226880.0,0.2020874619483947,85.94,0.2749867141246795,83.18,1,0,GMP,resnet50,cifar10,0.95
30,409175239680.0,0.1512400656938552,89.52,0.3121732771396637,85.83,1,0,GMP,resnet50,cifar10,0.95
40,541167252480.0,0.2418225258588791,92.14,0.3062237799167633,88.0,1,0,GMP,resnet50,cifar10,0.95
50,673159265280.0,0.1216858252882957,93.94,0.2487446665763855,89.0,1,0,GMP,resnet50,cifar10,0.95
60,805151278080.0,0.2147013843059539,94.94,0.2491362541913986,89.76,1,0,GMP,resnet50,cifar10,0.95
70,937143290880.0,0.152215763926506,95.7,0.341165691614151,90.12,1,0,GMP,resnet50,cifar10,0.95
80,1069135303680.0,0.2070527225732803,96.28,0.2926768660545349,90.76,1,0,GMP,resnet50,cifar10,0.95
90,1201127316480.0,0.1559199392795562,96.92,0.2449317127466201,90.89,1,0,GMP,resnet50,cifar10,0.95
100,1333119329280.0,0.188231885433197,97.5,0.2397647500038147,91.01,1,0,GMP,resnet50,cifar10,0.95
101,1333119329280.0,0.2073079049587249,97.32,0.2397647500038147,91.01,1,0,GMP,resnet50,cifar10,0.95
-1,0.0,1.6860020160675049,12.6,1.703402042388916,13.22,2,0,GMP,resnet50,cifar10,0.95
0,13199201280.0,0.3846617937088012,73.44,0.367551177740097,72.87,2,0,GMP,resnet50,cifar10,0.95
10,145191214080.0,0.1925063729286193,81.22,0.1957632154226303,80.17,2,0,GMP,resnet50,cifar10,0.95
20,277183226880.0,0.1449298709630966,85.98,0.2197532057762146,83.47,2,0,GMP,resnet50,cifar10,0.95
30,409175239680.0,0.1884689778089523,89.56,0.2265471369028091,86.09,2,0,GMP,resnet50,cifar10,0.95
40,541167252480.0,0.1773090362548828,91.62,0.2634511888027191,87.95,2,0,GMP,resnet50,cifar10,0.95
50,673159265280.0,0.1190668269991874,93.46,0.1950709074735641,89.25,2,0,GMP,resnet50,cifar10,0.95
60,805151278080.0,0.1639136373996734,94.44,0.2608979940414428,89.68,2,0,GMP,resnet50,cifar10,0.95
70,937143290880.0,0.1558634787797927,95.5,0.2387575656175613,90.43,2,0,GMP,resnet50,cifar10,0.95
80,1069135303680.0,0.237564355134964,96.22,0.4008321464061737,90.33,2,0,GMP,resnet50,cifar10,0.95
90,1201127316480.0,0.12199167907238,96.78,0.3014095723628998,90.73,2,0,GMP,resnet50,cifar10,0.95
100,1333119329280.0,0.1369364410638809,97.12,0.2091313302516937,91.2,2,0,GMP,resnet50,cifar10,0.95
101,1333119329280.0,0.1042108312249183,97.24,0.2091313451528549,91.2,2,0,GMP,resnet50,cifar10,0.95
