Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,220262848.0,0.1424984186887741,99.34,0.1619075089693069,94.12,0,0.001,LAMP,resnet18,cifar10,0.8
0,26651804608.0,0.0678238794207573,99.74,0.0830914452672004,94.78,0,0.001,LAMP,resnet18,cifar10,0.8
10,290967222208.0,0.0280514601618051,99.86,0.1014088690280914,94.76,0,0.001,LAMP,resnet18,cifar10,0.8
20,555282639808.0,0.0257698893547058,99.82,0.117652840912342,94.78,0,0.001,LAMP,resnet18,cifar10,0.8
30,819598057408.0,0.0304840877652168,99.8,0.1225495859980583,94.84,0,0.001,LAMP,resnet18,cifar10,0.8
40,1083913475008.0,0.0260666366666555,99.88,0.1308977752923965,94.76,0,0.001,LAMP,resnet18,cifar10,0.8
50,1348228892608.0,0.0183032304048538,99.88,0.1277751624584198,94.79,0,0.001,LAMP,resnet18,cifar10,0.8
60,1612544310208.0,0.0185862220823764,99.88,0.1369553506374359,94.77,0,0.001,LAMP,resnet18,cifar10,0.8
70,1876859727808.0,0.022680040448904,99.96,0.1353192627429962,94.79,0,0.001,LAMP,resnet18,cifar10,0.8
80,2141175145408.0,0.0176591333001852,99.9,0.1335609704256057,94.85,0,0.001,LAMP,resnet18,cifar10,0.8
90,2405490563008.0,0.0177122876048088,99.84,0.1423965394496917,94.82,0,0.001,LAMP,resnet18,cifar10,0.8
100,2669805980608.0,0.0190564077347517,99.94,0.1435104310512542,94.8,0,0.001,LAMP,resnet18,cifar10,0.8
101,2669805980608.0,0.0192474629729986,99.88,0.1435104757547378,94.8,0,0.001,LAMP,resnet18,cifar10,0.8
-1,220272544.0,0.1296140849590301,99.36,0.1679612696170807,94.19,1,0.001,LAMP,resnet18,cifar10,0.8
0,26652977824.0,0.055575668811798,99.72,0.1107378527522087,94.6,1,0.001,LAMP,resnet18,cifar10,0.8
10,290980030624.0,0.0262373033910989,99.76,0.1256372183561325,94.84,1,0.001,LAMP,resnet18,cifar10,0.8
20,555307083424.0,0.0217547845095396,99.78,0.1241600066423416,94.71,1,0.001,LAMP,resnet18,cifar10,0.8
30,819634136224.0,0.0222363714128732,99.9,0.1258366256952285,94.8,1,0.001,LAMP,resnet18,cifar10,0.8
40,1083961189024.0,0.0263852588832378,99.88,0.133251741528511,94.81,1,0.001,LAMP,resnet18,cifar10,0.8
50,1348288241824.0,0.0196740012615919,99.82,0.1397649943828582,94.79,1,0.001,LAMP,resnet18,cifar10,0.8
60,1612615294624.0,0.0220675561577081,99.92,0.1252626180648803,94.8,1,0.001,LAMP,resnet18,cifar10,0.8
70,1876942347424.0,0.0219083745032548,99.9,0.1443442851305008,94.75,1,0.001,LAMP,resnet18,cifar10,0.8
80,2141269400224.0,0.0256352759897708,99.88,0.1420397162437439,94.85,1,0.001,LAMP,resnet18,cifar10,0.8
90,2405596453024.0,0.0212649200111627,99.86,0.1555172353982925,94.71,1,0.001,LAMP,resnet18,cifar10,0.8
100,2669923505824.0,0.0218192357569932,99.92,0.1465147584676742,94.76,1,0.001,LAMP,resnet18,cifar10,0.8
101,2669923505824.0,0.0214371047914028,99.94,0.146514743566513,94.76,1,0.001,LAMP,resnet18,cifar10,0.8
-1,220393600.0,0.190369114279747,99.26,0.1707809865474701,94.28,2,0.001,LAMP,resnet18,cifar10,0.8
0,26667625600.0,0.0466372370719909,99.68,0.0960689559578895,94.52,2,0.001,LAMP,resnet18,cifar10,0.8
10,291139945600.0,0.0377218686044216,99.68,0.1166585907340049,94.75,2,0.001,LAMP,resnet18,cifar10,0.8
20,555612265600.0,0.0260755512863397,99.86,0.1249033510684967,94.64,2,0.001,LAMP,resnet18,cifar10,0.8
30,820084585600.0,0.0288484413176774,99.72,0.1284810304641723,94.63,2,0.001,LAMP,resnet18,cifar10,0.8
