Name,Dense Accuracy,Pruned Accuracy
resnet50_normal_cifar10_seed_0_3_rf_level_2.pth,93.93,90.06
resnet50_normal_cifar10_seed_0_5_rf_level_2.pth,93.86,92.07
resnet50_normal_cifar10_seed_0_4_rf_level_2.pth,94.3,92.52
