Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,0.4393827319145202,96.72,0.3833383619785309,91.65,0,0,LAMP,resnet18,cifar10,0.85
0,22390623360.0,0.1074403822422027,98.72,0.1301448047161102,93.75,0,0,LAMP,resnet18,cifar10,0.85
10,246296856960.0,0.0463522747159004,99.22,0.1299228072166443,94.04,0,0,LAMP,resnet18,cifar10,0.85
20,470203090560.0,0.0380082316696643,99.54,0.1302733421325683,94.13,0,0,LAMP,resnet18,cifar10,0.85
30,694109324160.0,0.039579939097166,99.56,0.1333292722702026,94.3,0,0,LAMP,resnet18,cifar10,0.85
40,918015557760.0,0.0328712053596973,99.64,0.1570597887039184,94.26,0,0,LAMP,resnet18,cifar10,0.85
50,1141921791360.0,0.0331013277173042,99.58,0.1557295471429824,94.35,0,0,LAMP,resnet18,cifar10,0.85
60,1365828024960.0,0.0301817320287227,99.5,0.1723301410675048,94.41,0,0,LAMP,resnet18,cifar10,0.85
70,1589734258560.0,0.025032153353095,99.76,0.1734911501407623,94.57,0,0,LAMP,resnet18,cifar10,0.85
80,1813640492160.0,0.0321296900510787,99.62,0.1811903566122055,94.52,0,0,LAMP,resnet18,cifar10,0.85
90,2037546725760.0,0.0315670520067215,99.74,0.177802562713623,94.61,0,0,LAMP,resnet18,cifar10,0.85
100,2261452959360.0,0.0307494830340147,99.74,0.1725243479013443,94.43,0,0,LAMP,resnet18,cifar10,0.85
101,2261452959360.0,0.0235976818948984,99.72,0.1725244224071502,94.43,0,0,LAMP,resnet18,cifar10,0.85
-1,0.0,0.4514102041721344,96.6,0.3833383917808532,91.65,1,0,LAMP,resnet18,cifar10,0.85
0,22390623360.0,0.1024046763777732,98.82,0.1419948041439056,93.72,1,0,LAMP,resnet18,cifar10,0.85
10,246296856960.0,0.0398508310317993,99.22,0.1328277140855789,94.0,1,0,LAMP,resnet18,cifar10,0.85
20,470203090560.0,0.0319587886333465,99.48,0.1287939697504043,94.22,1,0,LAMP,resnet18,cifar10,0.85
30,694109324160.0,0.0378699824213981,99.58,0.1289552599191665,94.24,1,0,LAMP,resnet18,cifar10,0.85
40,918015557760.0,0.0316558517515659,99.58,0.1474505215883255,94.26,1,0,LAMP,resnet18,cifar10,0.85
50,1141921791360.0,0.0301967691630125,99.66,0.156625360250473,94.26,1,0,LAMP,resnet18,cifar10,0.85
60,1365828024960.0,0.0283503383398056,99.7,0.1573904007673263,94.31,1,0,LAMP,resnet18,cifar10,0.85
70,1589734258560.0,0.030731389299035,99.62,0.1698848754167556,94.4,1,0,LAMP,resnet18,cifar10,0.85
80,1813640492160.0,0.0277619380503892,99.76,0.1652360558509826,94.38,1,0,LAMP,resnet18,cifar10,0.85
90,2037546725760.0,0.0280921123921871,99.82,0.1777162998914718,94.38,1,0,LAMP,resnet18,cifar10,0.85
100,2261452959360.0,0.0303374473005533,99.76,0.179250419139862,94.44,1,0,LAMP,resnet18,cifar10,0.85
101,2261452959360.0,0.0298751350492239,99.68,0.179250419139862,94.44,1,0,LAMP,resnet18,cifar10,0.85
-1,0.0,0.4708357155323028,96.32,0.3833384215831756,91.65,2,0,LAMP,resnet18,cifar10,0.85
0,22390623360.0,0.1048003956675529,98.94,0.1492494344711303,93.65,2,0,LAMP,resnet18,cifar10,0.85
10,246296856960.0,0.0469967201352119,99.3,0.130759984254837,94.09,2,0,LAMP,resnet18,cifar10,0.85
20,470203090560.0,0.0497121401131153,99.44,0.1465376317501068,94.16,2,0,LAMP,resnet18,cifar10,0.85
30,694109324160.0,0.0318385139107704,99.56,0.1553597301244735,94.18,2,0,LAMP,resnet18,cifar10,0.85
40,918015557760.0,0.0404884181916713,99.44,0.1536008566617965,94.3,2,0,LAMP,resnet18,cifar10,0.85
50,1141921791360.0,0.0319742560386657,99.7,0.1605516821146011,94.37,2,0,LAMP,resnet18,cifar10,0.85
60,1365828024960.0,0.0283021219074726,99.74,0.1657587885856628,94.32,2,0,LAMP,resnet18,cifar10,0.85
70,1589734258560.0,0.0347261987626552,99.7,0.1786298900842666,94.43,2,0,LAMP,resnet18,cifar10,0.85
80,1813640492160.0,0.0389578603208065,99.62,0.1665927320718765,94.37,2,0,LAMP,resnet18,cifar10,0.85
90,2037546725760.0,0.0333122946321964,99.68,0.1862017661333084,94.46,2,0,LAMP,resnet18,cifar10,0.85
100,2261452959360.0,0.0299777742475271,99.78,0.1868294328451156,94.4,2,0,LAMP,resnet18,cifar10,0.85
101,2261452959360.0,0.0276584848761558,99.76,0.1868294179439544,94.4,2,0,LAMP,resnet18,cifar10,0.85
