Epoch,test accuracy,training accuracy
0,35.23,34.34444444444444
1,42.6,39.471111111111114
2,49.28,47.76888888888889
3,55.72,53.65555555555556
4,58.22,57.47555555555556
5,61.68,59.53333333333333
6,63.0,62.34444444444444
7,63.33,61.94888888888889
8,66.53,65.16888888888889
9,67.03,66.31777777777778
10,68.09,67.16222222222223
11,69.29,68.64
12,69.54,68.8711111111111
13,71.04,70.97555555555556
14,71.01,71.06666666666666
15,71.23,71.34222222222222
16,71.26,72.08888888888889
17,72.45,73.09555555555555
18,73.22,73.86222222222223
19,72.73,73.79777777777778
20,73.87,74.33111111111111
21,72.79,73.72444444444444
22,73.89,75.27333333333333
23,73.95,75.44222222222223
24,74.66,76.18222222222222
25,74.73,76.88888888888889
26,74.53,76.57777777777778
27,75.0,77.0111111111111
28,75.6,77.52222222222223
29,74.28,76.55333333333333
30,75.25,78.30222222222223
31,75.33,78.33777777777777
32,76.61,79.05555555555556
33,75.88,79.12666666666667
34,76.87,79.78222222222222
35,76.75,79.15777777777778
36,77.02,79.72888888888889
37,77.2,80.62
38,77.15,80.38666666666667
39,77.39,80.63111111111111
40,77.8,81.30888888888889
41,77.92,81.75111111111111
42,77.91,81.77333333333333
43,77.65,82.16222222222223
44,78.28,82.41777777777777
45,78.0,82.69333333333333
46,78.11,82.95777777777778
47,79.03,83.59333333333333
48,78.96,83.81777777777778
49,78.51,83.21777777777778
50,78.34,83.81555555555556
51,78.94,84.4
52,78.88,84.82
53,78.98,84.55333333333333
54,78.45,84.9888888888889
55,79.11,85.1511111111111
56,78.85,85.58
57,79.69,85.80888888888889
58,79.61,86.20222222222222
59,79.45,85.88666666666667
60,79.72,86.66222222222223
61,79.37,86.40444444444445
62,79.42,86.80444444444444
63,79.59,86.63777777777777
64,79.02,87.05555555555556
65,79.35,87.2088888888889
66,79.74,87.33333333333333
67,80.32,87.96666666666667
68,80.54,88.13777777777777
69,80.14,87.90666666666667
70,79.9,87.94444444444444
71,80.33,88.56666666666666
72,80.15,88.48666666666666
73,80.58,88.7911111111111
74,80.28,88.66666666666667
75,80.7,89.07111111111111
76,80.41,88.90222222222222
77,80.45,89.2
78,80.83,89.50444444444445
79,80.52,89.44222222222223
80,80.85,89.50444444444445
81,80.84,89.56444444444445
82,80.58,89.71333333333334
83,80.7,89.64888888888889
84,80.8,89.61333333333333
85,80.84,89.78888888888889
86,80.83,89.89777777777778
87,80.83,90.0
88,80.81,90.00444444444445
89,80.94,90.16
90,80.87,89.95777777777778
91,80.86,90.06222222222222
92,80.81,89.98444444444445
93,80.7,90.13555555555556
94,80.79,90.24222222222222
95,80.78,90.15333333333334
96,80.86,90.2
97,80.82,90.05777777777777
98,80.81,90.08444444444444
99,80.81,90.28
