Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,99032976.0,1.6219419240951538,52.64,1.3279706239700315,48.44,0,0.005,resnet18,GMP,cifar100,0.85
0,11982990096.0,0.7464911937713623,75.94,0.7069653868675232,62.77,0,0.005,resnet18,GMP,cifar100,0.85
10,130822561296.0,0.2957894206047058,88.06,0.5270668864250183,68.92,0,0.005,resnet18,GMP,cifar100,0.85
20,249662132496.0,0.234742134809494,90.34,0.5210511684417725,69.94,0,0.005,resnet18,GMP,cifar100,0.85
30,368501703696.0,0.2312144637107849,92.3,0.5760118961334229,70.64,0,0.005,resnet18,GMP,cifar100,0.85
40,487341274896.0,0.2652348577976227,93.8,0.6141687035560608,70.91,0,0.005,resnet18,GMP,cifar100,0.85
50,606180846096.0,0.211027905344963,94.78,0.620366632938385,71.37,0,0.005,resnet18,GMP,cifar100,0.85
60,725020417296.0,0.1949172466993332,95.72,0.6045899987220764,71.48,0,0.005,resnet18,GMP,cifar100,0.85
70,843859988496.0,0.2061953693628311,95.8,0.6508973240852356,71.58,0,0.005,resnet18,GMP,cifar100,0.85
80,962699559696.0,0.1830225884914398,97.0,0.66566002368927,71.61,0,0.005,resnet18,GMP,cifar100,0.85
90,1081539130896.0,0.2162322402000427,96.86,0.7125763893127441,71.76,0,0.005,resnet18,GMP,cifar100,0.85
100,1200378702096.0,0.1669420450925827,97.5,0.7266393899917603,71.69,0,0.005,resnet18,GMP,cifar100,0.85
101,1200378702096.0,0.1633425801992416,97.7,0.7266393899917603,71.69,0,0.005,resnet18,GMP,cifar100,0.85
-1,99036192.0,1.6744132041931152,48.36,1.4578689336776731,43.34,1,0.005,resnet18,GMP,cifar100,0.85
0,11983379232.0,0.7303702235221863,77.16,0.6370136737823486,63.31,1,0.005,resnet18,GMP,cifar100,0.85
10,130826809632.0,0.2654861509799957,87.44,0.4718823432922363,68.77,1,0.005,resnet18,GMP,cifar100,0.85
20,249670240032.0,0.2595907151699066,90.66,0.480800062417984,69.71,1,0.005,resnet18,GMP,cifar100,0.85
30,368513670432.0,0.2616389691829681,92.52,0.5468341708183289,70.48,1,0.005,resnet18,GMP,cifar100,0.85
40,487357100832.0,0.213293582201004,94.22,0.5787580013275146,70.94,1,0.005,resnet18,GMP,cifar100,0.85
50,606200531232.0,0.2086438238620758,94.46,0.5589885711669922,71.2,1,0.005,resnet18,GMP,cifar100,0.85
60,725043961632.0,0.1800715625286102,95.48,0.5691381692886353,71.18,1,0.005,resnet18,GMP,cifar100,0.85
70,843887392032.0,0.1898742467164993,95.9,0.5880818367004395,71.43,1,0.005,resnet18,GMP,cifar100,0.85
80,962730822432.0,0.1747664660215377,96.44,0.6999227404594421,71.33,1,0.005,resnet18,GMP,cifar100,0.85
90,1081574252832.0,0.1770119220018386,97.78,0.6263008713722229,71.5,1,0.005,resnet18,GMP,cifar100,0.85
100,1200417683232.0,0.1787754595279693,97.46,0.6782030463218689,71.73,1,0.005,resnet18,GMP,cifar100,0.85
101,1200417683232.0,0.2005509138107299,97.5,0.6782030463218689,71.73,1,0.005,resnet18,GMP,cifar100,0.85
-1,99069216.0,1.5430965423583984,54.26,1.2805875539779663,48.73,2,0.005,resnet18,GMP,cifar100,0.85
0,11987375136.0,0.7186461091041565,77.64,0.6780476570129395,63.41,2,0.005,resnet18,GMP,cifar100,0.85
10,130870434336.0,0.2853929698467254,87.04,0.5620625615119934,68.48,2,0.005,resnet18,GMP,cifar100,0.85
20,249753493536.0,0.2347933948040008,90.0,0.5671328902244568,69.48,2,0.005,resnet18,GMP,cifar100,0.85
30,368636552736.0,0.2276666909456253,92.2,0.599166750907898,70.02,2,0.005,resnet18,GMP,cifar100,0.85
40,487519611936.0,0.2198726087808609,93.26,0.6419849991798401,70.27,2,0.005,resnet18,GMP,cifar100,0.85
50,606402671136.0,0.1840413361787796,94.68,0.6644367575645447,70.51,2,0.005,resnet18,GMP,cifar100,0.85
60,725285730336.0,0.1884308606386184,95.8,0.7253419756889343,70.72,2,0.005,resnet18,GMP,cifar100,0.85
70,844168789536.0,0.1935281306505203,96.12,0.6844027638435364,70.8,2,0.005,resnet18,GMP,cifar100,0.85
80,963051848736.0,0.2304819524288177,97.04,0.7453525066375732,70.93,2,0.005,resnet18,GMP,cifar100,0.85
90,1081934907936.0,0.1664234548807144,97.08,0.753004252910614,70.86,2,0.005,resnet18,GMP,cifar100,0.85
100,1200817967136.0,0.1832463592290878,97.86,0.7071885466575623,71.03,2,0.005,resnet18,GMP,cifar100,0.85
101,1200817967136.0,0.1757503300905227,97.58,0.707188606262207,71.03,2,0.005,resnet18,GMP,cifar100,0.85
-1,99235248.0,1.607113242149353,51.98,1.3631033897399902,47.22,3,0.005,resnet18,GMP,cifar100,0.85
0,12007465008.0,0.6574307680130005,77.0,0.5671836733818054,63.24,3,0.005,resnet18,GMP,cifar100,0.85
10,131089762608.0,0.2678913474082947,87.14,0.5244072079658508,68.74,3,0.005,resnet18,GMP,cifar100,0.85
20,250172060208.0,0.3001367151737213,90.66,0.5356066226959229,70.05,3,0.005,resnet18,GMP,cifar100,0.85
30,369254357808.0,0.249619111418724,92.3,0.6373493075370789,70.53,3,0.005,resnet18,GMP,cifar100,0.85
40,488336655408.0,0.1890501677989959,93.7,0.6426869034767151,70.69,3,0.005,resnet18,GMP,cifar100,0.85
50,607418953008.0,0.2071015238761901,95.1,0.607284665107727,71.13,3,0.005,resnet18,GMP,cifar100,0.85
60,726501250608.0,0.1928136944770813,95.98,0.6905473470687866,71.04,3,0.005,resnet18,GMP,cifar100,0.85
70,845583548208.0,0.154195174574852,96.68,0.6740995645523071,71.1,3,0.005,resnet18,GMP,cifar100,0.85
80,964665845808.0,0.1976670920848846,97.28,0.6336948871612549,71.25,3,0.005,resnet18,GMP,cifar100,0.85
90,1083748143408.0,0.1692788898944854,97.54,0.6708853840827942,71.37,3,0.005,resnet18,GMP,cifar100,0.85
100,1202830441008.0,0.1743486374616623,97.72,0.6982470750808716,71.12,3,0.005,resnet18,GMP,cifar100,0.85
101,1202830441008.0,0.151564672589302,97.58,0.6982470750808716,71.12,3,0.005,resnet18,GMP,cifar100,0.85
-1,98998368.0,1.4498770236968994,54.6,1.229451298713684,48.94,4,0.005,resnet18,GMP,cifar100,0.85
0,11978802528.0,0.7404908537864685,76.66,0.6957446932792664,62.81,4,0.005,resnet18,GMP,cifar100,0.85
10,130776844128.0,0.2453313469886779,86.84,0.4758523106575012,69.14,4,0.005,resnet18,GMP,cifar100,0.85
20,249574885728.0,0.2186580300331115,89.92,0.5563124418258667,69.99,4,0.005,resnet18,GMP,cifar100,0.85
30,368372927328.0,0.2387509942054748,91.92,0.5986132025718689,70.37,4,0.005,resnet18,GMP,cifar100,0.85
40,487170968928.0,0.2328410893678665,93.8,0.6241499781608582,70.86,4,0.005,resnet18,GMP,cifar100,0.85
50,605969010528.0,0.2321575433015823,94.72,0.6252308487892151,71.04,4,0.005,resnet18,GMP,cifar100,0.85
60,724767052128.0,0.185767114162445,95.82,0.5940036177635193,71.24,4,0.005,resnet18,GMP,cifar100,0.85
70,843565093728.0,0.189652532339096,96.46,0.6595978140830994,71.15,4,0.005,resnet18,GMP,cifar100,0.85
80,962363135328.0,0.1900369971990585,97.16,0.7079874873161316,71.37,4,0.005,resnet18,GMP,cifar100,0.85
90,1081161176928.0,0.1458521783351898,97.92,0.6317484378814697,71.36,4,0.005,resnet18,GMP,cifar100,0.85
100,1199959218528.0,0.1705236434936523,97.68,0.7285839915275574,71.38,4,0.005,resnet18,GMP,cifar100,0.85
101,1199959218528.0,0.1606157273054123,97.66,0.7285839915275574,71.38,4,0.005,resnet18,GMP,cifar100,0.85
-1,98892240.0,1.7091073989868164,52.66,1.4171550273895264,48.12,5,0.005,resnet18,GMP,cifar100,0.85
0,11965961040.0,0.6832762360572815,76.22,0.6078758239746094,62.53,5,0.005,resnet18,GMP,cifar100,0.85
10,130636649040.0,0.2328261584043502,88.18,0.4987885951995849,68.86,5,0.005,resnet18,GMP,cifar100,0.85
20,249307337040.0,0.2716208696365356,90.3,0.5019827485084534,70.04,5,0.005,resnet18,GMP,cifar100,0.85
30,367978025040.0,0.218156486749649,93.02,0.5216315388679504,70.65,5,0.005,resnet18,GMP,cifar100,0.85
40,486648713040.0,0.1829062700271606,93.86,0.5612360239028931,70.84,5,0.005,resnet18,GMP,cifar100,0.85
50,605319401040.0,0.2041998654603958,94.8,0.5626364350318909,71.07,5,0.005,resnet18,GMP,cifar100,0.85
60,723990089040.0,0.1800324767827987,95.62,0.5811423659324646,71.33,5,0.005,resnet18,GMP,cifar100,0.85
70,842660777040.0,0.1725078970193863,96.32,0.6409052610397339,71.44,5,0.005,resnet18,GMP,cifar100,0.85
80,961331465040.0,0.1939238011837005,96.58,0.599535346031189,71.62,5,0.005,resnet18,GMP,cifar100,0.85
90,1080002153040.0,0.1853800117969513,97.1,0.6395789980888367,71.63,5,0.005,resnet18,GMP,cifar100,0.85
100,1198672841040.0,0.1865997612476349,97.56,0.6136524081230164,71.47,5,0.005,resnet18,GMP,cifar100,0.85
101,1198672841040.0,0.1808876544237136,97.66,0.6136525273323059,71.47,5,0.005,resnet18,GMP,cifar100,0.85
-1,98997696.0,1.57427978515625,51.26,1.31417977809906,46.52,6,0.005,resnet18,GMP,cifar100,0.85
0,11978721216.0,0.7168498635292053,76.96,0.607313871383667,63.14,6,0.005,resnet18,GMP,cifar100,0.85
10,130775956416.0,0.2834656238555908,87.1,0.5848461389541626,68.51,6,0.005,resnet18,GMP,cifar100,0.85
20,249573191616.0,0.316668301820755,89.76,0.5714688897132874,69.96,6,0.005,resnet18,GMP,cifar100,0.85
30,368370426816.0,0.2032979130744934,92.54,0.581220269203186,70.75,6,0.005,resnet18,GMP,cifar100,0.85
40,487167662016.0,0.1589518338441848,93.98,0.5763102173805237,71.05,6,0.005,resnet18,GMP,cifar100,0.85
50,605964897216.0,0.1702322661876678,94.86,0.5859835743904114,71.24,6,0.005,resnet18,GMP,cifar100,0.85
