Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,125864368.0,1.647609829902649,69.7,1.2731159925460815,57.15,0,0.005,resnet18,GMP,cifar100,0.8
0,15229588528.0,0.5641177296638489,89.1,0.4745062291622162,69.52,0,0.005,resnet18,GMP,cifar100,0.8
10,166266830128.0,0.1883125752210617,94.08,0.3775343596935272,72.11,0,0.005,resnet18,GMP,cifar100,0.8
20,317304071728.0,0.1748730540275573,95.74,0.435453325510025,72.74,0,0.005,resnet18,GMP,cifar100,0.8
30,468341313328.0,0.1437302976846695,96.46,0.4192483127117157,73.17,0,0.005,resnet18,GMP,cifar100,0.8
40,619378554928.0,0.145470917224884,97.3,0.4908744394779205,73.35,0,0.005,resnet18,GMP,cifar100,0.8
50,770415796528.0,0.1318743228912353,97.5,0.4750857949256897,73.31,0,0.005,resnet18,GMP,cifar100,0.8
60,921453038128.0,0.1261630803346634,97.98,0.4476834237575531,73.31,0,0.005,resnet18,GMP,cifar100,0.8
70,1072490279728.0,0.1122611537575721,98.5,0.4965221583843231,73.31,0,0.005,resnet18,GMP,cifar100,0.8
80,1223527521328.0,0.1251933574676513,98.74,0.5143530964851379,73.23,0,0.005,resnet18,GMP,cifar100,0.8
90,1374564762928.0,0.1034938246011734,98.76,0.5076154470443726,73.31,0,0.005,resnet18,GMP,cifar100,0.8
100,1525602004528.0,0.1073966175317764,98.92,0.5496878027915955,73.18,0,0.005,resnet18,GMP,cifar100,0.8
101,1525602004528.0,0.1224770322442054,98.8,0.5496878623962402,73.18,0,0.005,resnet18,GMP,cifar100,0.8
-1,125626240.0,2.049375057220459,69.12,1.5059878826141355,57.36,1,0.005,resnet18,GMP,cifar100,0.8
0,15200775040.0,0.5468075275421143,89.24,0.4635230898857116,69.08,1,0.005,resnet18,GMP,cifar100,0.8
10,165952263040.0,0.2086829543113708,94.44,0.3902432918548584,71.69,1,0.005,resnet18,GMP,cifar100,0.8
20,316703751040.0,0.1587727963924408,95.8,0.4495080709457397,72.04,1,0.005,resnet18,GMP,cifar100,0.8
30,467455239040.0,0.145382285118103,96.58,0.4600316286087036,72.44,1,0.005,resnet18,GMP,cifar100,0.8
40,618206727040.0,0.1377960592508316,97.08,0.5098434686660767,72.54,1,0.005,resnet18,GMP,cifar100,0.8
50,768958215040.0,0.1413216590881347,97.8,0.4597235918045044,72.7,1,0.005,resnet18,GMP,cifar100,0.8
60,919709703040.0,0.124914065003395,97.98,0.5180004239082336,72.67,1,0.005,resnet18,GMP,cifar100,0.8
70,1070461191040.0,0.0957935974001884,98.38,0.502880871295929,72.9,1,0.005,resnet18,GMP,cifar100,0.8
