Pruning rate,Stochastic performance,Fitness,Sigma,Difference with deterministic,F2
0.8315893846416411,99.22,0.03326357538565903,0.0014974335877452887,0.03999999999999204,0.8315893846416411
0.9040803334386674,87.34,1.4736509435050238,0.0005660173667483238,1.6299999999999955,0.9040803334386674
0.887847549949028,93.24,0.2929896914831777,0.0004974303598441354,0.3299999999999983,0.887847549949028
0.9047589405699312,85.04,1.0495203710611172,0.00035788394383533164,1.1599999999999966,0.9047589405699312
0.9648204924243406,11.14,0.0,0.00012626686740097119,0.0,0.9648204924243406
0.7365984873453226,99.94,0.03682992436726404,0.00017730054491021648,0.04999999999999716,0.7365984873453226
0.6696540614319649,99.96,-0.3199999999999932,0.001865481369325483,-0.3199999999999932,0.6696540614319649
0.8209768071234579,99.46,0.15598559335345513,0.0005942320021109945,0.18999999999999773,0.8209768071234579
0.8853951059472926,94.44,0.23020272754628804,0.0003838332910262575,0.2599999999999909,0.8853951059472926
0.6696540614319649,99.96,-0.06999999999999318,0.000991385969199894,-0.06999999999999318,0.6696540614319649
0.9296405419727044,58.24,1.6454637592916896,0.002436944392940547,1.7700000000000031,0.9296405419727044
0.9502952956029622,19.88,1.6250049554810662,0.0016326003936912887,1.7100000000000009,0.9502952956029622
0.9123554150655794,78.64,-0.3400000000000034,0.0002634547897829807,-0.3400000000000034,0.9123554150655794
0.9219593554144827,76.94,-4.270000000000003,0.002902622593039147,-4.270000000000003,0.9219593554144827
0.5081323696335996,100.0,-0.09999999999999432,0.001358370714199677,-0.09999999999999432,0.5081323696335996
0.9397549931373741,35.02,-1.3200000000000003,0.0004105434723968997,-1.3200000000000003,0.9397549931373741
0.7588945123070103,99.9,-0.06999999999999318,0.0001412427007530829,-0.06999999999999318,0.7588945123070103
0.9516336454068258,12.12,0.3521044488005248,0.00012626686740097119,0.3699999999999992,0.9516336454068258
0.8492304452679743,98.78,-0.1600000000000108,0.00030594594927240684,-0.1600000000000108,0.8492304452679743
0.9405415128419986,33.54,0.44205451103574495,0.0008314597309077258,0.47000000000000597,0.9405415128419986
0.876038381382611,95.98,0.3504153525530494,0.0008734584791600647,0.4000000000000057,0.876038381382611
0.8937737252436257,91.16,0.5273264978937295,0.002283309361673719,0.5899999999999892,0.8937737252436257
0.8916928234408674,91.74,-0.18999999999999773,0.0009216598027030042,-0.18999999999999773,0.8916928234408674
0.9454691581533368,22.28,0.8320128591749387,0.0003214804850494859,0.8800000000000026,0.9454691581533368
0.8019615506819087,99.68,0.21652961868411214,0.001324134326812103,0.269999999999996,0.8019615506819087
0.9051505054126213,84.98,1.3034167277941726,0.000991385969199894,1.4399999999999977,0.9051505054126213
0.8809454076549763,95.24,-0.45999999999999375,0.0008734584791600647,-0.45999999999999375,0.8809454076549763
0.7940725605366203,99.86,0.015881451210729248,0.0003214804850494859,0.01999999999999602,0.7940725605366203
0.7365984873453226,99.94,0.03682992436726404,0.00010269554421601186,0.04999999999999716,0.7365984873453226
0.8516068359291901,98.54,-0.04000000000000625,0.0002870802372679304,-0.04000000000000625,0.8516068359291901
0.9093589619267816,80.64,-0.29999999999999716,0.00010073198587885072,-0.29999999999999716,0.9093589619267816
0.9252244948632331,61.9,-0.8699999999999974,0.00012626686740097119,-0.8699999999999974,0.9252244948632331
0.6696540614319649,99.96,-0.1799999999999926,0.000991385969199894,-0.1799999999999926,0.6696540614319649
0.8185634809403765,99.6,-0.1599999999999966,0.0016427371628086002,-0.1599999999999966,0.8185634809403765
0.9328470683007547,55.9,1.0168033044478257,0.002283309361673719,1.0900000000000034,0.9328470683007547
0.8389905796714844,99.12,-0.04000000000000625,0.0006409408155549834,-0.04000000000000625,0.8389905796714844
0.9387318684543977,37.72,1.8023651874324451,0.00022336734368540702,1.9200000000000017,0.9387318684543977
0.8708681964358176,96.96,-0.07000000000000739,0.0004105434723968997,-0.07000000000000739,0.8708681964358176
0.8422446030131473,98.9,-0.03999999999999204,0.0002706894654631397,-0.03999999999999204,0.8422446030131473
0.9875401654456532,10.78,0.0,0.0030223711176528586,0.0,0.9875401654456532
0.9230723939742929,63.88,0.8399958785166034,0.00010073198587885072,0.9099999999999966,0.9230723939742929
0.9110456124985771,79.24,-0.28000000000000114,0.0001412427007530829,-0.28000000000000114,0.9110456124985771
0.8315893846416411,99.22,0.34926754154947887,0.0014974335877452887,0.4199999999999875,0.8315893846416411
0.9059814956542706,82.8,0.03623925982616361,0.0002634547897829807,0.03999999999999204,0.9059814956542706
0.7761425802003687,99.88,0.007761425801996629,0.00010269554421601186,0.009999999999990905,0.7761425802003687
0.6606155119031623,99.98,-0.0799999999999983,0.0005942320021109945,-0.0799999999999983,0.6606155119031623
0.8659245854239327,97.38,0.173184917084789,0.0005360754084143373,0.20000000000000284,0.8659245854239327
0.9756699686699533,10.8,0.0,0.000991385969199894,0.0,0.9756699686699533
