Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,0.697889506816864,20.24,0.6839324235916138,21.1,0,0,GMP,resnet18,cifar10,0.95
0,9840337920.0,0.6180257201194763,26.84,0.6065282821655273,27.92,0,0,GMP,resnet18,cifar10,0.95
10,108243717120.0,0.2391321212053299,57.36,0.2732034623622894,57.06,0,0,GMP,resnet18,cifar10,0.95
20,206647096320.0,0.2272344827651977,64.9,0.2893103063106537,63.85,0,0,GMP,resnet18,cifar10,0.95
30,305050475520.0,0.2496191412210464,64.98,0.3305044174194336,65.25,0,0,GMP,resnet18,cifar10,0.95
40,403453854720.0,0.4620712101459503,65.68,0.6270661950111389,65.43,0,0,GMP,resnet18,cifar10,0.95
50,501857233920.0,0.6956945061683655,68.14,0.8364373445510864,68.96,0,0,GMP,resnet18,cifar10,0.95
60,600260613120.0,0.7817938923835754,70.38,0.9843856692314148,70.54,0,0,GMP,resnet18,cifar10,0.95
70,698663992320.0,0.6229852437973022,72.74,0.6577557921409607,72.62,0,0,GMP,resnet18,cifar10,0.95
80,797067371520.0,1.157116174697876,74.14,1.3647288084030151,73.34,0,0,GMP,resnet18,cifar10,0.95
90,895470750720.0,0.5633755326271057,76.78,1.0163776874542236,75.23,0,0,GMP,resnet18,cifar10,0.95
100,993874129920.0,1.426627516746521,77.5,1.0772688388824463,76.24,0,0,GMP,resnet18,cifar10,0.95
101,993874129920.0,1.3660818338394165,77.36,1.0772688388824463,76.24,0,0,GMP,resnet18,cifar10,0.95
-1,0.0,0.6803651452064514,20.04,0.6839324235916138,21.1,1,0,GMP,resnet18,cifar10,0.95
0,9840337920.0,0.6069127321243286,25.94,0.6105078458786011,27.39,1,0,GMP,resnet18,cifar10,0.95
10,108243717120.0,0.2366309314966201,59.68,0.2510302364826202,59.97,1,0,GMP,resnet18,cifar10,0.95
20,206647096320.0,0.2233364880084991,65.96,0.2649094462394714,65.04,1,0,GMP,resnet18,cifar10,0.95
30,305050475520.0,0.2739387154579162,64.64,0.3807452023029327,65.15,1,0,GMP,resnet18,cifar10,0.95
40,403453854720.0,0.4349357783794403,66.48,0.4730920195579529,66.7,1,0,GMP,resnet18,cifar10,0.95
50,501857233920.0,0.5033127665519714,68.1,0.830496609210968,68.72,1,0,GMP,resnet18,cifar10,0.95
60,600260613120.0,0.5861119031906128,70.94,0.977164089679718,70.47,1,0,GMP,resnet18,cifar10,0.95
70,698663992320.0,0.5608764290809631,72.76,0.9301888942718506,72.61,1,0,GMP,resnet18,cifar10,0.95
80,797067371520.0,0.8072717189788818,74.66,0.6266524791717529,73.86,1,0,GMP,resnet18,cifar10,0.95
90,895470750720.0,0.9629884362220764,76.52,0.8378593921661377,75.2,1,0,GMP,resnet18,cifar10,0.95
100,993874129920.0,0.9012057781219482,77.3,1.1983128786087036,76.28,1,0,GMP,resnet18,cifar10,0.95
101,993874129920.0,0.8662849068641663,77.86,1.1983128786087036,76.28,1,0,GMP,resnet18,cifar10,0.95
-1,0.0,0.6992202997207642,20.18,0.6839324235916138,21.1,2,0,GMP,resnet18,cifar10,0.95
0,9840337920.0,0.62708979845047,25.3,0.6111868023872375,26.53,2,0,GMP,resnet18,cifar10,0.95
10,108243717120.0,0.2405020892620086,55.28,0.2487723976373672,56.72,2,0,GMP,resnet18,cifar10,0.95
20,206647096320.0,0.2132021337747573,63.02,0.2702259421348572,63.34,2,0,GMP,resnet18,cifar10,0.95
30,305050475520.0,0.2587130069732666,63.24,0.3691292405128479,63.5,2,0,GMP,resnet18,cifar10,0.95
40,403453854720.0,0.4208775460720062,64.06,0.7395535707473755,65.18,2,0,GMP,resnet18,cifar10,0.95
50,501857233920.0,0.5001960396766663,67.52,0.5374571084976196,68.53,2,0,GMP,resnet18,cifar10,0.95
60,600260613120.0,0.6532809734344482,69.78,1.1577593088150024,70.04,2,0,GMP,resnet18,cifar10,0.95
70,698663992320.0,0.6253434419631958,72.38,0.9275399446487428,72.56,2,0,GMP,resnet18,cifar10,0.95
80,797067371520.0,0.9296438097953796,74.08,0.973866641521454,73.33,2,0,GMP,resnet18,cifar10,0.95
90,895470750720.0,0.8510386347770691,75.68,1.230347752571106,74.81,2,0,GMP,resnet18,cifar10,0.95
100,993874129920.0,0.5867550373077393,77.94,0.8655718564987183,76.63,2,0,GMP,resnet18,cifar10,0.95
101,993874129920.0,0.5698349475860596,77.7,0.8655718564987183,76.63,2,0,GMP,resnet18,cifar10,0.95
