Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,0.3425661325454712,98.28,0.3244306147098541,92.61,0,0,GMP,resnet50,cifar10,0.85
0,35285800320.0,0.0933765396475792,99.7,0.1335376948118209,94.46,0,0,GMP,resnet50,cifar10,0.85
10,388143803520.0,0.033935647457838,99.86,0.1023990735411644,94.54,0,0,GMP,resnet50,cifar10,0.85
20,741001806720.0,0.0346637852489948,99.74,0.1152416095137596,94.64,0,0,GMP,resnet50,cifar10,0.85
30,1093859809920.0,0.0421763882040977,99.84,0.0976005271077156,94.62,0,0,GMP,resnet50,cifar10,0.85
40,1446717813120.0,0.0177960973232984,99.88,0.1227126494050026,94.44,0,0,GMP,resnet50,cifar10,0.85
50,1799575816320.0,0.0190698094666004,99.94,0.1100391149520874,94.57,0,0,GMP,resnet50,cifar10,0.85
60,2152433819520.0,0.023014223203063,99.86,0.1314453929662704,94.53,0,0,GMP,resnet50,cifar10,0.85
70,2505291822720.0,0.025488382205367,99.86,0.1071041747927665,94.51,0,0,GMP,resnet50,cifar10,0.85
80,2858149825920.0,0.0360510237514972,99.94,0.1379846930503845,94.52,0,0,GMP,resnet50,cifar10,0.85
90,3211007829120.0,0.0194544903934001,99.92,0.1508407294750213,94.52,0,0,GMP,resnet50,cifar10,0.85
100,3563865832320.0,0.0166241955012083,99.92,0.1186499968171119,94.57,0,0,GMP,resnet50,cifar10,0.85
101,3563865832320.0,0.018325975164771,99.88,0.1186500191688537,94.57,0,0,GMP,resnet50,cifar10,0.85
-1,0.0,0.3332575857639313,98.82,0.3244306445121765,92.61,1,0,GMP,resnet50,cifar10,0.85
0,35285800320.0,0.1042759045958519,99.74,0.1175514757633209,94.44,1,0,GMP,resnet50,cifar10,0.85
10,388143803520.0,0.0396573394536972,99.8,0.0895959511399269,94.6,1,0,GMP,resnet50,cifar10,0.85
20,741001806720.0,0.0219235550612211,99.9,0.0983598232269287,94.65,1,0,GMP,resnet50,cifar10,0.85
30,1093859809920.0,0.023285899311304,99.9,0.093058206140995,94.61,1,0,GMP,resnet50,cifar10,0.85
40,1446717813120.0,0.0229185260832309,99.86,0.1008630841970443,94.57,1,0,GMP,resnet50,cifar10,0.85
50,1799575816320.0,0.0247254986315965,99.92,0.1158081740140914,94.64,1,0,GMP,resnet50,cifar10,0.85
60,2152433819520.0,0.0254760533571243,99.94,0.1230854839086532,94.61,1,0,GMP,resnet50,cifar10,0.85
70,2505291822720.0,0.0203127283602952,99.96,0.1252046078443527,94.65,1,0,GMP,resnet50,cifar10,0.85
80,2858149825920.0,0.0209456384181976,99.92,0.1130900308489799,94.66,1,0,GMP,resnet50,cifar10,0.85
90,3211007829120.0,0.0172451119869947,99.98,0.1144374161958694,94.65,1,0,GMP,resnet50,cifar10,0.85
100,3563865832320.0,0.0132590429857373,99.96,0.1354441940784454,94.69,1,0,GMP,resnet50,cifar10,0.85
101,3563865832320.0,0.0272694695740938,99.96,0.1354441493749618,94.69,1,0,GMP,resnet50,cifar10,0.85
-1,0.0,0.3421456217765808,98.66,0.3244306445121765,92.61,2,0,GMP,resnet50,cifar10,0.85
0,35285800320.0,0.1038097664713859,99.86,0.1368939131498336,94.39,2,0,GMP,resnet50,cifar10,0.85
10,388143803520.0,0.037870105355978,99.78,0.1156569346785545,94.53,2,0,GMP,resnet50,cifar10,0.85
20,741001806720.0,0.027831170707941,99.88,0.1132047548890113,94.53,2,0,GMP,resnet50,cifar10,0.85
30,1093859809920.0,0.0226630773395299,99.78,0.116609938442707,94.54,2,0,GMP,resnet50,cifar10,0.85
40,1446717813120.0,0.0250458866357803,99.84,0.1323172003030777,94.56,2,0,GMP,resnet50,cifar10,0.85
50,1799575816320.0,0.026665449142456,99.98,0.1422955989837646,94.53,2,0,GMP,resnet50,cifar10,0.85
60,2152433819520.0,0.0242752153426408,99.86,0.1262939870357513,94.61,2,0,GMP,resnet50,cifar10,0.85
70,2505291822720.0,0.017686253413558,99.88,0.1458919048309326,94.62,2,0,GMP,resnet50,cifar10,0.85
80,2858149825920.0,0.018813943490386,99.86,0.1511235237121582,94.66,2,0,GMP,resnet50,cifar10,0.85
90,3211007829120.0,0.0164575092494487,99.92,0.1445312947034835,94.53,2,0,GMP,resnet50,cifar10,0.85
100,3563865832320.0,0.0150192799046635,99.92,0.1466143280267715,94.57,2,0,GMP,resnet50,cifar10,0.85
101,3563865832320.0,0.0230676587671041,99.94,0.1466143727302551,94.57,2,0,GMP,resnet50,cifar10,0.85
