Name,Dense Accuracy,Pruned Accuracy
vgg19_normal_tiny_imagenet_seed_1_rf_level_3_test_acc_42.51.pth,42.51,25.13
vgg19_normal_tiny_imagenet_seed_4_rf_level_3_test_acc_42.99.pth,42.99,19.655
vgg19_normal_tiny_imagenet_seed_2_rf_level_3_test_acc_38.69.pth,38.69,6.045
vgg19_normal_tiny_imagenet_seed_3_rf_level_3_test_acc_39.37.pth,39.37,12.8
vgg19_normal_tiny_imagenet_seed_0_rf_level_3_test_acc_41.69.pth,41.69,20.47
