Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,102281268.0,3.4387400150299072,19.48,3.453722715377808,18.71,0,0.001,VGG19,GMP,cifar10,0.95
0,12376033428.0,0.4810638129711151,25.62,0.4806134700775146,25.44,0,0.001,VGG19,GMP,cifar10,0.95
10,135113555028.0,0.2579958736896515,97.1,0.2871046662330627,91.04,0,0.001,VGG19,GMP,cifar10,0.95
20,257851076628.0,0.1255784332752227,98.22,0.1557455360889434,92.42,0,0.001,VGG19,GMP,cifar10,0.95
30,380588598228.0,0.0814586281776428,98.68,0.1717271655797958,92.47,0,0.001,VGG19,GMP,cifar10,0.95
40,503326119828.0,0.0693882927298545,99.1,0.1594955176115036,92.68,0,0.001,VGG19,GMP,cifar10,0.95
50,626063641428.0,0.0673028007149696,99.08,0.165078580379486,92.78,0,0.001,VGG19,GMP,cifar10,0.95
60,748801163028.0,0.0517969839274883,99.2,0.1669699102640152,92.77,0,0.001,VGG19,GMP,cifar10,0.95
70,871538684628.0,0.0711127892136573,99.04,0.1506913155317306,92.98,0,0.001,VGG19,GMP,cifar10,0.95
80,994276206228.0,0.0576044507324695,99.46,0.1486179381608963,92.87,0,0.001,VGG19,GMP,cifar10,0.95
90,1117013727828.0,0.0455153733491897,99.52,0.1581841856241226,92.97,0,0.001,VGG19,GMP,cifar10,0.95
100,1239751249428.0,0.0357343405485153,99.38,0.21220763027668,92.9,0,0.001,VGG19,GMP,cifar10,0.95
101,1239751249428.0,0.0568210035562515,99.68,0.21220763027668,92.9,0,0.001,VGG19,GMP,cifar10,0.95
-1,102362160.0,3.4359378814697266,17.42,3.4934232234954834,16.52,1,0.001,VGG19,GMP,cifar10,0.95
0,12385821360.0,0.4927605092525482,33.32,0.4795719981193542,32.14,1,0.001,VGG19,GMP,cifar10,0.95
10,135220413360.0,0.2577076256275177,95.88,0.2956381440162658,90.49,1,0.001,VGG19,GMP,cifar10,0.95
20,258055005360.0,0.1077177599072456,98.38,0.1663628667593002,92.45,1,0.001,VGG19,GMP,cifar10,0.95
30,380889597360.0,0.0658861994743347,98.76,0.1996736526489257,92.43,1,0.001,VGG19,GMP,cifar10,0.95
40,503724189360.0,0.0613847188651561,98.98,0.1621554791927337,92.65,1,0.001,VGG19,GMP,cifar10,0.95
50,626558781360.0,0.0467635616660118,99.32,0.1791068762540817,92.74,1,0.001,VGG19,GMP,cifar10,0.95
60,749393373360.0,0.067380741238594,98.98,0.1774852573871612,92.87,1,0.001,VGG19,GMP,cifar10,0.95
70,872227965360.0,0.0523745007812976,99.42,0.1662920862436294,92.82,1,0.001,VGG19,GMP,cifar10,0.95
80,995062557360.0,0.0673756077885627,99.46,0.2072427719831466,92.82,1,0.001,VGG19,GMP,cifar10,0.95
90,1117897149360.0,0.0496389158070087,99.48,0.185171291232109,92.97,1,0.001,VGG19,GMP,cifar10,0.95
100,1240731741360.0,0.0547586381435394,99.46,0.2122381925582885,92.87,1,0.001,VGG19,GMP,cifar10,0.95
101,1240731741360.0,0.074366495013237,99.5,0.2122381776571273,92.87,1,0.001,VGG19,GMP,cifar10,0.95
-1,102303576.0,3.451424598693848,17.4,3.472167015075684,17.2,2,0.001,VGG19,GMP,cifar10,0.95
0,12378732696.0,0.4802947044372558,40.96,0.4888659119606018,38.57,2,0.001,VGG19,GMP,cifar10,0.95
10,135143023896.0,0.262528121471405,95.86,0.2524029016494751,90.82,2,0.001,VGG19,GMP,cifar10,0.95
20,257907315096.0,0.1218988373875618,98.6,0.1844726353883743,92.24,2,0.001,VGG19,GMP,cifar10,0.95
30,380671606296.0,0.0702192559838295,98.86,0.1832880526781082,92.6,2,0.001,VGG19,GMP,cifar10,0.95
40,503435897496.0,0.0575783364474773,98.94,0.1928467899560928,92.7,2,0.001,VGG19,GMP,cifar10,0.95
50,626200188696.0,0.0558211021125316,99.1,0.2350866943597793,92.71,2,0.001,VGG19,GMP,cifar10,0.95
60,748964479896.0,0.0411891490221023,99.16,0.1550131142139434,92.78,2,0.001,VGG19,GMP,cifar10,0.95
70,871728771096.0,0.0523367710411548,99.24,0.2100405544042587,92.83,2,0.001,VGG19,GMP,cifar10,0.95
80,994493062296.0,0.0653153657913208,99.4,0.1840929985046386,92.95,2,0.001,VGG19,GMP,cifar10,0.95
90,1117257353496.0,0.045202936977148,99.36,0.1994606703519821,92.89,2,0.001,VGG19,GMP,cifar10,0.95
100,1240021644696.0,0.0582590587437152,99.48,0.1927247941493988,92.98,2,0.001,VGG19,GMP,cifar10,0.95
101,1240021644696.0,0.0511023253202438,99.6,0.1927247941493988,92.98,2,0.001,VGG19,GMP,cifar10,0.95
