Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,234878464.0,2.6230626106262207,53.36,2.2143003940582275,48.64,0,0.003,resnet50,GMP,cifar100,0.8
0,28420294144.0,0.640529453754425,92.56,0.5698542594909668,71.53,0,0.003,resnet50,GMP,cifar100,0.8
10,310274450944.0,0.1648885905742645,97.2,0.4270771443843841,74.6,0,0.003,resnet50,GMP,cifar100,0.8
20,592128607744.0,0.1093759983777999,98.06,0.4371825456619262,75.26,0,0.003,resnet50,GMP,cifar100,0.8
30,873982764544.0,0.0921548753976821,98.52,0.4474849998950958,75.62,0,0.003,resnet50,GMP,cifar100,0.8
40,1155836921344.0,0.0778010711073875,99.26,0.4919235110282898,75.66,0,0.003,resnet50,GMP,cifar100,0.8
50,1437691078144.0,0.0754044726490974,99.06,0.4946943819522857,75.67,0,0.003,resnet50,GMP,cifar100,0.8
60,1719545234944.0,0.0691395327448844,99.1,0.5188373327255249,76.08,0,0.003,resnet50,GMP,cifar100,0.8
70,2001399391744.0,0.0621336624026298,99.38,0.494717389345169,76.05,0,0.003,resnet50,GMP,cifar100,0.8
80,2283253548544.0,0.0677739605307579,99.38,0.5460754036903381,76.11,0,0.003,resnet50,GMP,cifar100,0.8
90,2565107705344.0,0.067398115992546,99.4,0.5174907445907593,76.16,0,0.003,resnet50,GMP,cifar100,0.8
100,2846961862144.0,0.0587797723710536,99.54,0.5284353494644165,76.13,0,0.003,resnet50,GMP,cifar100,0.8
101,2846961862144.0,0.0535242855548858,99.58,0.5284353494644165,76.13,0,0.003,resnet50,GMP,cifar100,0.8
-1,235076176.0,2.5517165660858154,53.94,2.0581791400909424,49.67,1,0.003,resnet50,GMP,cifar100,0.8
0,28444217296.0,0.617181122303009,91.06,0.5300536751747131,71.09,1,0.003,resnet50,GMP,cifar100,0.8
10,310535628496.0,0.1412503570318222,96.56,0.3924196362495422,74.49,1,0.003,resnet50,GMP,cifar100,0.8
20,592627039696.0,0.1079839840531349,97.8,0.3682219386100769,75.22,1,0.003,resnet50,GMP,cifar100,0.8
30,874718450896.0,0.0858266279101371,98.48,0.3866848945617676,75.78,1,0.003,resnet50,GMP,cifar100,0.8
40,1156809862096.0,0.0777265056967735,98.9,0.4007452726364136,75.89,1,0.003,resnet50,GMP,cifar100,0.8
50,1438901273296.0,0.0740987062454223,98.98,0.3997068703174591,75.95,1,0.003,resnet50,GMP,cifar100,0.8
60,1720992684496.0,0.0680748522281646,99.18,0.3885799646377563,76.22,1,0.003,resnet50,GMP,cifar100,0.8
70,2003084095696.0,0.0814959555864334,99.34,0.3787362277507782,76.36,1,0.003,resnet50,GMP,cifar100,0.8
80,2285175506896.0,0.0693986564874649,99.24,0.4209201037883758,76.26,1,0.003,resnet50,GMP,cifar100,0.8
90,2567266918096.0,0.0550064481794834,99.36,0.4319421947002411,76.25,1,0.003,resnet50,GMP,cifar100,0.8
100,2849358329296.0,0.0780291557312011,99.54,0.4282398223876953,76.35,1,0.003,resnet50,GMP,cifar100,0.8
101,2849358329296.0,0.0633773356676101,99.58,0.4282398223876953,76.35,1,0.003,resnet50,GMP,cifar100,0.8
-1,235151920.0,2.527467727661133,54.02,2.134965658187866,49.3,2,0.003,resnet50,GMP,cifar100,0.8
0,28453382320.0,0.6103018522262573,92.78,0.5786324143409729,71.26,2,0.003,resnet50,GMP,cifar100,0.8
10,310635686320.0,0.192826971411705,96.94,0.3964153528213501,74.68,2,0.003,resnet50,GMP,cifar100,0.8
20,592817990320.0,0.1191923096776008,97.96,0.3684408962726593,75.38,2,0.003,resnet50,GMP,cifar100,0.8
30,875000294320.0,0.0845265984535217,98.36,0.4143997728824615,75.68,2,0.003,resnet50,GMP,cifar100,0.8
40,1157182598320.0,0.074119322001934,98.78,0.3899460136890411,75.87,2,0.003,resnet50,GMP,cifar100,0.8
50,1439364902320.0,0.0642405003309249,99.02,0.397764503955841,75.96,2,0.003,resnet50,GMP,cifar100,0.8
60,1721547206320.0,0.0640001893043518,99.14,0.4164779186248779,76.1,2,0.003,resnet50,GMP,cifar100,0.8
70,2003729510320.0,0.0775560215115547,99.42,0.4640232920646667,76.15,2,0.003,resnet50,GMP,cifar100,0.8
80,2285911814320.0,0.0722280070185661,99.46,0.4253904223442077,76.32,2,0.003,resnet50,GMP,cifar100,0.8
