Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,108263232.0,1.0546525716781616,35.3,1.0754663944244385,35.97,0,0.003,resnet50,GMP,cifar10,0.95
0,13099851072.0,0.400213360786438,70.88,0.415798008441925,69.85,0,0.003,resnet50,GMP,cifar10,0.95
10,143015729472.0,0.2188915014266967,84.46,0.2288922071456909,81.51,0,0.003,resnet50,GMP,cifar10,0.95
20,272931607872.0,0.2209160923957824,88.46,0.2821826338768005,84.68,0,0.003,resnet50,GMP,cifar10,0.95
30,402847486272.0,0.2177353948354721,91.6,0.2894619107246399,87.49,0,0.003,resnet50,GMP,cifar10,0.95
40,532763364672.0,0.1551067531108856,93.56,0.2404647767543792,88.63,0,0.003,resnet50,GMP,cifar10,0.95
50,662679243072.0,0.1356449276208877,94.84,0.182396650314331,89.33,0,0.003,resnet50,GMP,cifar10,0.95
60,792595121472.0,0.0993279740214347,95.8,0.2172052264213562,89.94,0,0.003,resnet50,GMP,cifar10,0.95
70,922510999872.0,0.1069959327578544,96.52,0.1982366889715194,90.45,0,0.003,resnet50,GMP,cifar10,0.95
80,1052426878272.0,0.1235654726624488,96.7,0.2339481860399246,90.61,0,0.003,resnet50,GMP,cifar10,0.95
90,1182342756672.0,0.1203149333596229,96.94,0.2907325625419616,90.69,0,0.003,resnet50,GMP,cifar10,0.95
100,1312258635072.0,0.1662748157978058,97.52,0.2717171311378479,90.85,0,0.003,resnet50,GMP,cifar10,0.95
101,1312258635072.0,0.1506636142730713,97.72,0.2717171013355255,90.85,0,0.003,resnet50,GMP,cifar10,0.95
-1,108258480.0,1.2802519798278809,24.1,1.2995996475219729,25.75,1,0.003,resnet50,GMP,cifar10,0.95
0,13099276080.0,0.4119597673416137,73.42,0.4249536991119385,73.23,1,0.003,resnet50,GMP,cifar10,0.95
10,143009452080.0,0.2137124836444854,83.2,0.1845223754644394,82.12,1,0.003,resnet50,GMP,cifar10,0.95
20,272919628080.0,0.1901559233665466,87.0,0.1966620683670044,85.22,1,0.003,resnet50,GMP,cifar10,0.95
30,402829804080.0,0.2167361825704574,90.74,0.2809325754642486,87.46,1,0.003,resnet50,GMP,cifar10,0.95
40,532739980080.0,0.1262501031160354,93.2,0.2268382906913757,89.2,1,0.003,resnet50,GMP,cifar10,0.95
50,662650156080.0,0.1500478237867355,94.34,0.2357154041528701,89.8,1,0.003,resnet50,GMP,cifar10,0.95
60,792560332080.0,0.1489953100681305,95.1,0.2529928088188171,90.27,1,0.003,resnet50,GMP,cifar10,0.95
70,922470508080.0,0.2244631201028823,96.02,0.2186280190944671,90.74,1,0.003,resnet50,GMP,cifar10,0.95
80,1052380684080.0,0.1496615558862686,96.52,0.2639219462871551,90.94,1,0.003,resnet50,GMP,cifar10,0.95
90,1182290860080.0,0.1685696840286255,96.68,0.2368316352367401,91.18,1,0.003,resnet50,GMP,cifar10,0.95
100,1312201036080.0,0.116827979683876,97.7,0.238742247223854,91.39,1,0.003,resnet50,GMP,cifar10,0.95
101,1312201036080.0,0.1314066052436828,97.54,0.2387422174215316,91.39,1,0.003,resnet50,GMP,cifar10,0.95
-1,108298512.0,1.3778120279312134,18.62,1.3629660606384275,20.74,2,0.003,resnet50,GMP,cifar10,0.95
0,13104119952.0,0.4328123033046722,71.02,0.4586255848407745,70.24,2,0.003,resnet50,GMP,cifar10,0.95
10,143062334352.0,0.1924025118350982,84.88,0.2078431099653244,82.5,2,0.003,resnet50,GMP,cifar10,0.95
20,273020548752.0,0.1453932672739029,88.56,0.1778621673583984,85.44,2,0.003,resnet50,GMP,cifar10,0.95
30,402978763152.0,0.1848912686109542,91.46,0.1986820548772812,87.72,2,0.003,resnet50,GMP,cifar10,0.95
40,532936977552.0,0.1423127651214599,93.24,0.2779911160469055,88.76,2,0.003,resnet50,GMP,cifar10,0.95
50,662895191952.0,0.1182565316557884,94.52,0.2598094642162323,89.56,2,0.003,resnet50,GMP,cifar10,0.95
60,792853406352.0,0.1953346133232116,95.42,0.186495766043663,90.36,2,0.003,resnet50,GMP,cifar10,0.95
70,922811620752.0,0.1173235848546028,96.62,0.2901584804058075,90.33,2,0.003,resnet50,GMP,cifar10,0.95
80,1052769835152.0,0.177749216556549,97.02,0.3188525140285492,90.74,2,0.003,resnet50,GMP,cifar10,0.95
90,1182728049552.0,0.1142904758453369,97.48,0.243456482887268,91.09,2,0.003,resnet50,GMP,cifar10,0.95
100,1312686263952.0,0.0730654820799827,97.98,0.1989728361368179,91.28,2,0.003,resnet50,GMP,cifar10,0.95
101,1312686263952.0,0.0957189202308654,97.8,0.1989728510379791,91.28,2,0.003,resnet50,GMP,cifar10,0.95
-1,108221664.0,1.5540395975112915,16.02,1.5419211387634275,17.56,3,0.003,resnet50,GMP,cifar10,0.95
0,13094821344.0,0.38035449385643,75.98,0.400514155626297,73.37,3,0.003,resnet50,GMP,cifar10,0.95
10,142960818144.0,0.1940683275461197,84.02,0.2626637816429138,81.41,3,0.003,resnet50,GMP,cifar10,0.95
20,272826814944.0,0.1813859343528747,89.16,0.2961015701293945,84.88,3,0.003,resnet50,GMP,cifar10,0.95
30,402692811744.0,0.1510659754276275,91.68,0.2043778747320175,87.06,3,0.003,resnet50,GMP,cifar10,0.95
40,532558808544.0,0.1597850024700164,93.24,0.2145742923021316,88.53,3,0.003,resnet50,GMP,cifar10,0.95
50,662424805344.0,0.1817152649164199,94.76,0.2723773121833801,89.16,3,0.003,resnet50,GMP,cifar10,0.95
60,792290802144.0,0.1273391395807266,95.62,0.3335652351379394,89.6,3,0.003,resnet50,GMP,cifar10,0.95
70,922156798944.0,0.1429288387298584,96.56,0.2799280285835266,90.03,3,0.003,resnet50,GMP,cifar10,0.95
80,1052022795744.0,0.0947702303528785,96.92,0.3057127594947815,90.41,3,0.003,resnet50,GMP,cifar10,0.95
90,1181888792544.0,0.0905159562826156,97.56,0.272666335105896,90.68,3,0.003,resnet50,GMP,cifar10,0.95
100,1311754789344.0,0.1861733496189117,97.5,0.2024776935577392,90.95,3,0.003,resnet50,GMP,cifar10,0.95
