Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,1.5528593063354492,60.56,1.3046448230743408,52.28,0,0,GMP,resnet18,cifar100,0.85
0,12309235200.0,0.7955766320228577,79.96,0.7561374306678772,65.11,0,0,GMP,resnet18,cifar100,0.85
10,135401587200.0,0.3612772822380066,89.04,0.6301189661026001,70.85,0,0,GMP,resnet18,cifar100,0.85
20,258493939200.0,0.2560205459594726,91.96,0.6812968254089355,71.81,0,0,GMP,resnet18,cifar100,0.85
30,381586291200.0,0.2132726013660431,93.62,0.6212852001190186,72.55,0,0,GMP,resnet18,cifar100,0.85
40,504678643200.0,0.2849093377590179,95.18,0.6667737364768982,72.57,0,0,GMP,resnet18,cifar100,0.85
50,627770995200.0,0.2300027310848236,95.76,0.6896930932998657,72.72,0,0,GMP,resnet18,cifar100,0.85
60,750863347200.0,0.2906126379966736,96.06,0.7537024021148682,72.82,0,0,GMP,resnet18,cifar100,0.85
70,873955699200.0,0.2141916155815124,97.14,0.7690770030021667,72.59,0,0,GMP,resnet18,cifar100,0.85
80,997048051200.0,0.2275089472532272,97.3,0.7053599953651428,72.84,0,0,GMP,resnet18,cifar100,0.85
90,1120140403200.0,0.2420622855424881,97.88,0.728007435798645,73.07,0,0,GMP,resnet18,cifar100,0.85
100,1243232755200.0,0.2049963623285293,97.82,0.8017897605895996,73.05,0,0,GMP,resnet18,cifar100,0.85
101,1243232755200.0,0.1859233230352401,97.56,0.8017897605895996,73.05,0,0,GMP,resnet18,cifar100,0.85
-1,0.0,1.5499424934387207,61.24,1.3046449422836304,52.28,1,0,GMP,resnet18,cifar100,0.85
0,12309235200.0,0.7808017730712891,79.86,0.7369009256362915,65.4,1,0,GMP,resnet18,cifar100,0.85
10,135401587200.0,0.3182759284973144,88.82,0.5885691046714783,70.5,1,0,GMP,resnet18,cifar100,0.85
20,258493939200.0,0.2533379793167114,92.18,0.6414589881896973,71.7,1,0,GMP,resnet18,cifar100,0.85
30,381586291200.0,0.2340674102306366,93.36,0.6178753972053528,72.18,1,0,GMP,resnet18,cifar100,0.85
40,504678643200.0,0.2152808457612991,94.56,0.7078665494918823,72.4,1,0,GMP,resnet18,cifar100,0.85
50,627770995200.0,0.1927333325147628,96.02,0.6565207242965698,72.58,1,0,GMP,resnet18,cifar100,0.85
60,750863347200.0,0.230770856142044,95.94,0.7248877286911011,72.58,1,0,GMP,resnet18,cifar100,0.85
70,873955699200.0,0.2229158133268356,96.44,0.8328282833099365,72.58,1,0,GMP,resnet18,cifar100,0.85
80,997048051200.0,0.2269510477781295,97.1,0.7891932129859924,72.6,1,0,GMP,resnet18,cifar100,0.85
90,1120140403200.0,0.2143999934196472,97.66,0.763096809387207,72.82,1,0,GMP,resnet18,cifar100,0.85
100,1243232755200.0,0.1836092323064804,97.62,0.8457817435264587,72.7,1,0,GMP,resnet18,cifar100,0.85
101,1243232755200.0,0.2008038610219955,97.84,0.845781683921814,72.7,1,0,GMP,resnet18,cifar100,0.85
-1,0.0,1.5751183032989502,59.96,1.3046449422836304,52.28,2,0,GMP,resnet18,cifar100,0.85
0,12309235200.0,0.7856601476669312,79.6,0.7419551610946655,65.29,2,0,GMP,resnet18,cifar100,0.85
10,135401587200.0,0.312560111284256,89.28,0.5741058588027954,70.63,2,0,GMP,resnet18,cifar100,0.85
20,258493939200.0,0.2531503736972809,92.14,0.5920901894569397,71.47,2,0,GMP,resnet18,cifar100,0.85
30,381586291200.0,0.2325733602046966,93.64,0.6158068180084229,72.15,2,0,GMP,resnet18,cifar100,0.85
40,504678643200.0,0.238629937171936,94.36,0.6368128061294556,72.17,2,0,GMP,resnet18,cifar100,0.85
50,627770995200.0,0.2435085624456405,95.08,0.7324085831642151,72.49,2,0,GMP,resnet18,cifar100,0.85
60,750863347200.0,0.2251100242137909,96.32,0.7032168507575989,72.68,2,0,GMP,resnet18,cifar100,0.85
70,873955699200.0,0.2375460863113403,96.44,0.7237066030502319,72.88,2,0,GMP,resnet18,cifar100,0.85
80,997048051200.0,0.2072344571352005,97.16,0.6865097880363464,72.88,2,0,GMP,resnet18,cifar100,0.85
90,1120140403200.0,0.196259543299675,97.28,0.7515449523925781,72.76,2,0,GMP,resnet18,cifar100,0.85
100,1243232755200.0,0.1946122348308563,97.72,0.7784048318862915,73.03,2,0,GMP,resnet18,cifar100,0.85
101,1243232755200.0,0.1920872032642364,97.92,0.7784048318862915,73.03,2,0,GMP,resnet18,cifar100,0.85
