layer_names,pr
conv1,0.0
layer1.0.conv1,0.53271484
layer1.0.conv2,0.5435384
layer1.0.conv3,0.4907837
layer1.0.shortcut.0,0.45770264
layer1.1.conv1,0.47418213
layer1.1.conv2,0.4249946
layer1.1.conv3,0.3343506
layer1.2.conv1,0.38989258
layer1.2.conv2,0.38349068
layer1.2.conv3,0.17059326
layer2.0.conv1,0.28060913
layer2.0.conv2,0.38334146
layer2.0.conv3,0.27557373
layer2.0.shortcut.0,0.22525787
layer2.1.conv1,0.36528015
layer2.1.conv2,0.37958443
layer2.1.conv3,0.23234558
layer2.2.conv1,0.34703064
layer2.2.conv2,0.36516654
layer2.2.conv3,0.17486572
layer2.3.conv1,0.16781616
layer2.3.conv2,0.27882895
layer2.3.conv3,0.29612732
layer3.0.conv1,0.20872498
layer3.0.conv2,0.36289808
layer3.0.conv3,0.48802567
layer3.0.shortcut.0,0.52936554
layer3.1.conv1,0.8999672
layer3.1.conv2,0.9880998
layer3.1.conv3,0.9938469
layer3.2.conv1,0.87890244
layer3.2.conv2,0.9828983
layer3.2.conv3,0.98526764
layer3.3.conv1,0.8775902
layer3.3.conv2,0.983863
layer3.3.conv3,0.98916245
layer3.4.conv1,0.8601341
layer3.4.conv2,0.98280674
layer3.4.conv3,0.9890175
layer3.5.conv1,0.8303528
layer3.5.conv2,0.98023987
layer3.5.conv3,0.97566223
layer4.0.conv1,0.84347534
layer4.0.conv2,0.97762465
layer4.0.conv3,0.95458794
layer4.0.shortcut.0,0.9537296
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
