layer_names,pr
conv1,0.0
layer1.0.conv1,0.68530273
layer1.0.conv2,0.7087131
layer1.0.conv3,0.68395996
layer1.0.shortcut.0,0.65057373
layer1.1.conv1,0.89593506
layer1.1.conv2,0.93641496
layer1.1.conv3,0.91955566
layer1.2.conv1,0.7286377
layer1.2.conv2,0.72474504
layer1.2.conv3,0.8027954
layer2.0.conv1,0.68362427
layer2.0.conv2,0.7979058
layer2.0.conv3,0.79437256
layer2.0.shortcut.0,0.8240738
layer2.1.conv1,0.9392853
layer2.1.conv2,0.9404161
layer2.1.conv3,0.91893005
layer2.2.conv1,0.88272095
layer2.2.conv2,0.8955892
layer2.2.conv3,0.88668823
layer2.3.conv1,0.84262085
layer2.3.conv2,0.8216417
layer2.3.conv3,0.85124207
layer3.0.conv1,0.72210693
layer3.0.conv2,0.85727096
layer3.0.conv3,0.7314491
layer3.0.shortcut.0,0.8600979
layer3.1.conv1,0.9734688
layer3.1.conv2,0.97102356
layer3.1.conv3,0.923275
layer3.2.conv1,0.94800186
layer3.2.conv2,0.9580807
layer3.2.conv3,0.89009476
layer3.3.conv1,0.9185028
layer3.3.conv2,0.91874355
layer3.3.conv3,0.83127594
layer3.4.conv1,0.85163116
layer3.4.conv2,0.8970201
layer3.4.conv3,0.8236351
layer3.5.conv1,0.8376312
layer3.5.conv2,0.902615
layer3.5.conv3,0.86730576
layer4.0.conv1,0.5986328
layer4.0.conv2,0.8463876
layer4.0.conv3,0.89666843
layer4.0.shortcut.0,0.9743638
layer4.1.conv1,0.90068245
layer4.1.conv2,0.8984765
layer4.1.conv3,0.91760063
layer4.2.conv1,0.9299145
layer4.2.conv2,0.9718335
layer4.2.conv3,0.95046234
linear,0.0
