Name,Dense Accuracy,Pruned Accuracy
resnet50_normal_tiny_imagenet_seed_2_rf_level_7__test_acc_22.7.pth,22.7,22.7
resnet50_normal_tiny_imagenet_seed_1_rf_level_7__test_acc_23.42.pth,23.42,23.42
resnet50_normal_tiny_imagenet_seed_0_rf_level_7__test_acc_22.6.pth,22.6,22.6
resnet50_normal_tiny_imagenet_seed_4_rf_level_7__test_acc_22.5.pth,22.5,22.5
resnet50_normal_tiny_imagenet_seed_3_rf_level_7__test_acc_22.98.pth,22.98,22.98
