Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,135656752.0,0.8142563700675964,88.26,0.8574615120887756,66.16,0,0.001,LAMP,VGG19,cifar100,0.85
0,16414466992.0,0.3692381680011749,94.74,0.4283735454082489,69.46,0,0.001,LAMP,VGG19,cifar100,0.85
10,179202569392.0,0.1445415914058685,96.9,0.3607000410556793,70.79,0,0.001,LAMP,VGG19,cifar100,0.85
20,341990671792.0,0.1069911420345306,97.22,0.3694010972976684,71.14,0,0.001,LAMP,VGG19,cifar100,0.85
30,504778774192.0,0.0925840437412262,97.76,0.3781233429908752,71.22,0,0.001,LAMP,VGG19,cifar100,0.85
40,667566876592.0,0.1234075054526329,98.0,0.4125852286815643,71.35,0,0.001,LAMP,VGG19,cifar100,0.85
50,830354978992.0,0.0818992778658866,98.12,0.4122624695301056,71.31,0,0.001,LAMP,VGG19,cifar100,0.85
60,993143081392.0,0.0881580337882042,98.68,0.4120968282222748,71.29,0,0.001,LAMP,VGG19,cifar100,0.85
70,1155931183792.0,0.0994308665394783,98.68,0.4398331642150879,71.24,0,0.001,LAMP,VGG19,cifar100,0.85
80,1318719286192.0,0.1072939857840538,98.72,0.4588566720485687,71.42,0,0.001,LAMP,VGG19,cifar100,0.85
90,1481507388592.0,0.0755904540419578,98.36,0.4503978490829468,71.46,0,0.001,LAMP,VGG19,cifar100,0.85
100,1644295490992.0,0.0987401902675628,98.72,0.460109680891037,71.46,0,0.001,LAMP,VGG19,cifar100,0.85
101,1644295490992.0,0.0737098082900047,98.8,0.460109680891037,71.46,0,0.001,LAMP,VGG19,cifar100,0.85
-1,135604432.0,0.8034533262252808,88.58,0.8429788947105408,66.48,1,0.001,LAMP,VGG19,cifar100,0.85
0,16408136272.0,0.3051010966300964,94.6,0.4009590744972229,69.79,1,0.001,LAMP,VGG19,cifar100,0.85
10,179133454672.0,0.1497867107391357,96.46,0.3636902868747711,71.08,1,0.001,LAMP,VGG19,cifar100,0.85
20,341858773072.0,0.0985894352197647,97.36,0.3404912054538727,71.39,1,0.001,LAMP,VGG19,cifar100,0.85
30,504584091472.0,0.1113824024796485,97.6,0.3846658170223236,71.45,1,0.001,LAMP,VGG19,cifar100,0.85
40,667309409872.0,0.1091988682746887,98.06,0.3956075608730316,71.61,1,0.001,LAMP,VGG19,cifar100,0.85
