Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,4.351280689239502,6.1,4.257224082946777,6.27,0,0,LAMP,VGG19,cifar100,0.95
0,7758436320.0,1.3097715377807615,19.12,1.2936198711395264,19.31,0,0,LAMP,VGG19,cifar100,0.95
10,85342799520.0,0.4942266345024109,53.68,0.5634828209877014,46.69,0,0,LAMP,VGG19,cifar100,0.95
20,162927162720.0,0.3311947286128998,61.72,0.4937891662120819,52.54,0,0,LAMP,VGG19,cifar100,0.95
30,240511525920.0,0.2550307810306549,66.68,0.4894509613513946,55.77,0,0,LAMP,VGG19,cifar100,0.95
40,318095889120.0,0.2444562911987304,69.94,0.4507088661193847,57.85,0,0,LAMP,VGG19,cifar100,0.95
50,395680252320.0,0.2763361632823944,72.7,0.525468647480011,58.97,0,0,LAMP,VGG19,cifar100,0.95
60,473264615520.0,0.2622148990631103,75.12,0.465431272983551,60.26,0,0,LAMP,VGG19,cifar100,0.95
70,550848978720.0,0.2536629736423492,77.72,0.5420846939086914,60.95,0,0,LAMP,VGG19,cifar100,0.95
80,628433341920.0,0.2681271433830261,79.12,0.5371952652931213,61.36,0,0,LAMP,VGG19,cifar100,0.95
90,706017705120.0,0.2546664178371429,80.48,0.5258246660232544,62.37,0,0,LAMP,VGG19,cifar100,0.95
100,783602068320.0,0.2416322976350784,81.42,0.4866130948066711,62.64,0,0,LAMP,VGG19,cifar100,0.95
101,783602068320.0,0.217460036277771,81.22,0.4866130948066711,62.64,0,0,LAMP,VGG19,cifar100,0.95
-1,0.0,4.246184825897217,6.62,4.257224082946777,6.27,1,0,LAMP,VGG19,cifar100,0.95
0,7758436320.0,1.318905234336853,19.38,1.3553801774978638,18.65,1,0,LAMP,VGG19,cifar100,0.95
10,85342799520.0,0.4729359149932861,54.0,0.5819398164749146,46.68,1,0,LAMP,VGG19,cifar100,0.95
20,162927162720.0,0.3505289256572723,63.34,0.4943059086799621,52.64,1,0,LAMP,VGG19,cifar100,0.95
30,240511525920.0,0.2643231749534607,67.58,0.4584857821464538,56.1,1,0,LAMP,VGG19,cifar100,0.95
40,318095889120.0,0.2536227703094482,71.28,0.4502729773521423,57.79,1,0,LAMP,VGG19,cifar100,0.95
50,395680252320.0,0.2330275177955627,74.42,0.4474131464958191,59.06,1,0,LAMP,VGG19,cifar100,0.95
60,473264615520.0,0.2452956289052963,74.78,0.4789780676364898,59.74,1,0,LAMP,VGG19,cifar100,0.95
70,550848978720.0,0.212401196360588,77.08,0.4600179493427276,60.52,1,0,LAMP,VGG19,cifar100,0.95
80,628433341920.0,0.2233456224203109,78.84,0.4785683453083038,61.04,1,0,LAMP,VGG19,cifar100,0.95
90,706017705120.0,0.2423385381698608,80.76,0.4879481494426727,61.51,1,0,LAMP,VGG19,cifar100,0.95
100,783602068320.0,0.2213764935731887,81.46,0.4904336333274841,61.76,1,0,LAMP,VGG19,cifar100,0.95
101,783602068320.0,0.2222931087017059,81.68,0.4904336333274841,61.76,1,0,LAMP,VGG19,cifar100,0.95
-1,0.0,4.243765830993652,6.54,4.257224082946777,6.27,2,0,LAMP,VGG19,cifar100,0.95
0,7758436320.0,1.344463348388672,19.62,1.360790133476257,18.87,2,0,LAMP,VGG19,cifar100,0.95
10,85342799520.0,0.4813050627708435,52.84,0.6157720685005188,46.51,2,0,LAMP,VGG19,cifar100,0.95
20,162927162720.0,0.3016186356544494,61.12,0.5005185604095459,52.56,2,0,LAMP,VGG19,cifar100,0.95
30,240511525920.0,0.2753836512565613,67.06,0.4951733648777008,55.58,2,0,LAMP,VGG19,cifar100,0.95
40,318095889120.0,0.2242017090320587,70.74,0.4787555038928985,57.71,2,0,LAMP,VGG19,cifar100,0.95
50,395680252320.0,0.2488004565238952,73.76,0.4685024321079254,59.4,2,0,LAMP,VGG19,cifar100,0.95
60,473264615520.0,0.2402211725711822,74.3,0.5293817520141602,60.04,2,0,LAMP,VGG19,cifar100,0.95
70,550848978720.0,0.2740667760372162,76.76,0.5286538004875183,60.63,2,0,LAMP,VGG19,cifar100,0.95
80,628433341920.0,0.2531751692295074,78.62,0.5436576008796692,61.54,2,0,LAMP,VGG19,cifar100,0.95
90,706017705120.0,0.2329595535993576,80.72,0.5027173757553101,61.82,2,0,LAMP,VGG19,cifar100,0.95
100,783602068320.0,0.2213421165943145,81.12,0.5206720232963562,62.55,2,0,LAMP,VGG19,cifar100,0.95
101,783602068320.0,0.2040666788816452,81.78,0.5206720232963562,62.55,2,0,LAMP,VGG19,cifar100,0.95
