Pruning rate,Stochastic performance,Fitness,Sigma,Difference with deterministic,F2
0.8652134711037923,99.54,0.03460853884414481,0.0005403561770083313,0.03999999999999204,0.8652134711037923
0.9012301729888816,85.68,1.0544393023969931,0.0012609439435093876,1.1700000000000017,0.9012301729888816
0.6911112969953048,99.84,-0.010000000000005116,0.00030268204391221807,-0.010000000000005116,0.6911112969953048
0.9295697983971043,30.16,0.027887093951914185,0.00011228117125135762,0.030000000000001137,0.9295697983971043
0.9189033596028567,34.64,1.9940202903381974,0.001177410653098169,2.169999999999998,0.9189033596028567
0.8128534886971496,99.82,-0.04000000000000625,0.00010597012857027532,-0.04000000000000625,0.8128534886971496
0.8604084970886189,99.6,0.01720816994178118,0.00013342890916339417,0.020000000000010232,0.8604084970886189
0.8363636085023317,99.66,-0.030000000000001137,0.0003093283175564023,-0.030000000000001137,0.8363636085023317
0.9151443190683887,44.2,5.115656743592296,0.0011641819020217245,5.590000000000003,0.9151443190683887
0.9018385561342912,83.94,0.19840448234954303,0.00017849505018164368,0.21999999999999886,0.9018385561342912
0.8880425718465503,97.8,-0.04999999999999716,0.00012722311424022954,-0.04999999999999716,0.8880425718465503
0.9359347633139861,21.82,-0.060000000000002274,0.0001196248129351687,-0.060000000000002274,0.9359347633139861
0.9028059419996167,82.76,0.2166734260799034,0.0002421736885485322,0.23999999999999488,0.9028059419996167
0.8944486321784025,95.18,0.035777945287128986,0.0002517672386349611,0.03999999999999204,0.8944486321784025
0.8779982897487812,99.06,0.008779982897479827,0.00010046670489649219,0.009999999999990905,0.8779982897487812
0.9118322641237615,55.5,2.389000532004253,0.0003643788564765431,2.6199999999999974,0.9118322641237615
0.9061829124891263,75.06,0.30810219024630603,0.0002014226387277932,0.3400000000000034,0.9061829124891263
0.907372244417719,71.82,-0.009999999999990905,0.00011179334444708604,-0.009999999999990905,0.907372244417719
0.8723303372929507,99.52,-0.030000000000001137,0.00016917135488782472,-0.030000000000001137,0.8723303372929507
0.9053823363411093,78.26,1.394288797965314,0.0006271293324004863,1.5400000000000063,0.9053823363411093
0.9153556301948129,40.68,0.9428162991006583,0.00014223496218557227,1.0300000000000011,0.9153556301948129
0.9895380183892789,10.26,0.0,0.00015600571121585874,0.0,0.9895380183892789
0.8953107255736571,93.46,0.03581242902293916,0.0001782012955578613,0.03999999999999204,0.8953107255736571
0.9135570928387468,52.38,2.265621590240096,0.0011207972325894412,2.480000000000004,0.9135570928387468
0.43185788869615055,99.86,-0.030000000000001137,0.0013609288669291935,-0.030000000000001137,0.43185788869615055
0.8791529957330444,98.94,-0.04000000000000625,0.0006244642113302702,-0.04000000000000625,0.8791529957330444
0.9332714964739259,27.72,-2.1400000000000006,0.0013325947387478837,-2.1400000000000006,0.9332714964739259
0.9144162945094514,44.3,2.1488782920972054,0.0007080494131713894,2.3499999999999943,0.9144162945094514
0.9296463295415807,29.54,-0.28000000000000114,0.0011045948185918998,-0.28000000000000114,0.9296463295415807
0.8984066624211122,87.62,-1.4599999999999937,0.0012039219235602892,-1.4599999999999937,0.8984066624211122
0.9173860604209324,38.54,4.155758853706825,0.0016143044325606678,4.530000000000001,0.9173860604209324
0.9096979425965401,62.56,1.173510345949536,0.0011741609584198392,1.2899999999999991,0.9096979425965401
0.936758816440659,21.02,0.8618181111254045,0.0017121917504326787,0.9199999999999982,0.936758816440659
0.9761576365419877,10.72,0.0,0.000203822246107203,0.0,0.9761576365419877
0.9045414562197029,78.52,-0.18999999999999773,0.00011358554342795928,-0.18999999999999773,0.9045414562197029
0.9889312100961509,10.42,0.0,0.00012657504466791813,0.0,0.9889312100961509
0.8388571615534774,99.62,0.025165714846605278,0.00010036024870884873,0.030000000000001137,0.8388571615534774
0.9707810396804769,11.04,0.0,0.0031161657292285002,0.0,0.9707810396804769
0.8999128853117044,86.76,0.5129503446276782,0.00029590505683892496,0.5700000000000074,0.8999128853117044
0.047269954665267344,99.88,-0.009999999999990905,0.0006171321200807889,-0.009999999999990905,0.047269954665267344
0.9248674734900292,30.8,-0.07000000000000028,0.0002543911769988981,-0.07000000000000028,0.9248674734900292
0.8977636588400522,89.72,-0.46000000000000796,0.00018274641486209887,-0.46000000000000796,0.8977636588400522
0.989660704158914,10.18,0.0,0.0002638595155369434,0.0,0.989660704158914
0.8775911647344418,99.22,0.18429414459423976,0.0007992449631088694,0.21000000000000796,0.8775911647344418
0.9536678625370888,20.12,4.167528559287077,0.003708226823023924,4.369999999999999,0.9536678625370888
0.9158923735595488,39.58,2.2439363152208904,0.0003720309236908498,2.4499999999999957,0.9158923735595488
0.9396822529090884,20.46,0.28190467587272716,0.00047653517697312473,0.3000000000000007,0.9396822529090884
0.9125512280939607,55.18,3.130050712362285,0.0010903851329727746,3.4299999999999997,0.9125512280939607
0.8761974025117971,99.28,0.10514368830141964,0.0003582537294662948,0.12000000000000455,0.8761974025117971
0.8851235085235979,98.84,-0.11000000000001364,0.00011141023489445269,-0.11000000000001364,0.8851235085235979
0.8321011980288061,99.74,-0.010000000000005116,0.00010029819464919385,-0.010000000000005116,0.8321011980288061
0.9354279006911661,23.24,0.12160562708985066,0.0001889624201893821,0.129999999999999,0.9354279006911661
0.8383520397108425,99.64,-0.009999999999990905,0.0009369864197656318,-0.009999999999990905,0.8383520397108425
0.9138785767919786,49.96,1.708952938601004,0.0005407886562457902,1.8700000000000045,0.9138785767919786
0.8872750720993983,98.24,0.1952005158618666,0.00026270844624860703,0.21999999999999886,0.8872750720993983
0.9324511368827676,28.94,-0.25,0.00010793634044316413,-0.25,0.9324511368827676
