layer_names,pr
conv1,0.0
layer1.0.conv1,0.7772895
layer1.0.conv2,0.73744035
layer1.1.conv1,0.7376845
layer1.1.conv2,0.74986434
layer2.0.conv1,0.7169732
layer2.0.conv2,0.7840102
layer2.0.shortcut.0,0.6750488
layer2.1.conv1,0.9080607
layer2.1.conv2,0.915507
layer3.0.conv1,0.7850376
layer3.0.conv2,0.83292985
layer3.0.shortcut.0,0.62835693
layer3.1.conv1,0.91198564
layer3.1.conv2,0.91725326
layer4.0.conv1,0.8488583
layer4.0.conv2,0.8949055
layer4.0.shortcut.0,0.7317276
layer4.1.conv1,0.9030702
layer4.1.conv2,0.9861611
linear,0.0
