Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,0.9349573254585266,87.54,0.981622874736786,65.26,0,0,LAMP,VGG19,cifar100,0.85
0,16628327040.0,0.3244024813175201,94.64,0.468338131904602,69.61,0,0,LAMP,VGG19,cifar100,0.85
10,182911597440.0,0.1239937469363212,96.88,0.3711164593696594,70.97,0,0,LAMP,VGG19,cifar100,0.85
20,349194867840.0,0.113002523779869,97.3,0.3712934255599975,71.33,0,0,LAMP,VGG19,cifar100,0.85
30,515478138240.0,0.1059009581804275,97.56,0.38998943567276,71.38,0,0,LAMP,VGG19,cifar100,0.85
40,681761408640.0,0.08725356310606,97.56,0.3907823264598846,71.51,0,0,LAMP,VGG19,cifar100,0.85
50,848044679040.0,0.0829225853085517,98.3,0.4072873294353485,71.48,0,0,LAMP,VGG19,cifar100,0.85
60,1014327949440.0,0.0869067460298538,98.18,0.4239834547042846,71.44,0,0,LAMP,VGG19,cifar100,0.85
70,1180611219840.0,0.0782136991620063,98.16,0.4211412072181701,71.37,0,0,LAMP,VGG19,cifar100,0.85
80,1346894490240.0,0.0888268649578094,98.66,0.4129272103309631,71.49,0,0,LAMP,VGG19,cifar100,0.85
90,1513177760640.0,0.067362755537033,98.8,0.4295766651630401,71.53,0,0,LAMP,VGG19,cifar100,0.85
100,1679461031040.0,0.0679080933332443,98.76,0.4428947865962982,71.6,0,0,LAMP,VGG19,cifar100,0.85
101,1679461031040.0,0.0875375792384147,98.3,0.4428947865962982,71.6,0,0,LAMP,VGG19,cifar100,0.85
-1,0.0,0.966761350631714,87.76,0.981622874736786,65.26,1,0,LAMP,VGG19,cifar100,0.85
0,16628327040.0,0.3395663797855377,94.92,0.4624360203742981,69.53,1,0,LAMP,VGG19,cifar100,0.85
10,182911597440.0,0.1639131605625152,96.5,0.372286707162857,70.89,1,0,LAMP,VGG19,cifar100,0.85
20,349194867840.0,0.1019617915153503,97.42,0.3624982833862304,71.28,1,0,LAMP,VGG19,cifar100,0.85
30,515478138240.0,0.1086578220129013,97.82,0.3958158493041992,71.35,1,0,LAMP,VGG19,cifar100,0.85
40,681761408640.0,0.0923724174499511,97.9,0.3969282507896423,71.28,1,0,LAMP,VGG19,cifar100,0.85
50,848044679040.0,0.1114783659577369,98.4,0.3931268751621246,71.37,1,0,LAMP,VGG19,cifar100,0.85
60,1014327949440.0,0.0980057716369628,98.12,0.4166236519813537,71.46,1,0,LAMP,VGG19,cifar100,0.85
70,1180611219840.0,0.0834361612796783,98.66,0.4367896616458893,71.4,1,0,LAMP,VGG19,cifar100,0.85
80,1346894490240.0,0.0776169374585151,98.82,0.4253198802471161,71.4,1,0,LAMP,VGG19,cifar100,0.85
90,1513177760640.0,0.078801192343235,98.44,0.4314996600151062,71.67,1,0,LAMP,VGG19,cifar100,0.85
100,1679461031040.0,0.0797784999012947,98.8,0.4350333511829376,71.6,1,0,LAMP,VGG19,cifar100,0.85
101,1679461031040.0,0.0667686983942985,98.74,0.4350333511829376,71.6,1,0,LAMP,VGG19,cifar100,0.85
-1,0.0,0.9315912127494812,87.2,0.981622874736786,65.26,2,0,LAMP,VGG19,cifar100,0.85
0,16628327040.0,0.3551247715950012,95.18,0.4583876729011535,69.57,2,0,LAMP,VGG19,cifar100,0.85
10,182911597440.0,0.1575490683317184,97.06,0.3510182499885559,70.97,2,0,LAMP,VGG19,cifar100,0.85
20,349194867840.0,0.1268571317195892,96.9,0.3537935018539428,71.3,2,0,LAMP,VGG19,cifar100,0.85
30,515478138240.0,0.1148258373141288,97.58,0.3804309964179992,71.31,2,0,LAMP,VGG19,cifar100,0.85
40,681761408640.0,0.1018570959568023,98.2,0.3866654932498932,71.49,2,0,LAMP,VGG19,cifar100,0.85
50,848044679040.0,0.0842492431402206,97.82,0.3870582580566406,71.44,2,0,LAMP,VGG19,cifar100,0.85
60,1014327949440.0,0.0923152789473533,98.4,0.3922275900840759,71.51,2,0,LAMP,VGG19,cifar100,0.85
70,1180611219840.0,0.0736541524529457,98.32,0.4039002060890198,71.54,2,0,LAMP,VGG19,cifar100,0.85
80,1346894490240.0,0.0824486389756202,98.68,0.3996802270412445,71.72,2,0,LAMP,VGG19,cifar100,0.85
90,1513177760640.0,0.0730716586112976,98.72,0.4071298241615295,71.74,2,0,LAMP,VGG19,cifar100,0.85
100,1679461031040.0,0.0639228448271751,98.6,0.3959547281265259,71.88,2,0,LAMP,VGG19,cifar100,0.85
101,1679461031040.0,0.0825261920690536,98.68,0.3959547281265259,71.88,2,0,LAMP,VGG19,cifar100,0.85
