Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,72561216.0,1.7315876483917236,1.96,1.735551834106445,1.85,0,0.005,resnet50,GMP,cifar100,0.95
0,8779907136.0,0.8116300106048584,4.26,0.799274742603302,3.98,0,0.005,resnet50,GMP,cifar100,0.95
10,95853366336.0,0.4364725053310394,14.42,0.511132538318634,14.01,0,0.005,resnet50,GMP,cifar100,0.95
20,182926825536.0,0.3839491605758667,23.08,0.5269747972488403,21.23,0,0.005,resnet50,GMP,cifar100,0.95
30,270000284736.0,0.3857670128345489,27.88,0.5621987581253052,26.65,0,0.005,resnet50,GMP,cifar100,0.95
40,357073743936.0,0.4973332285881042,32.2,0.605027437210083,30.62,0,0.005,resnet50,GMP,cifar100,0.95
50,444147203136.0,0.5883579850196838,35.3,0.6528904438018799,33.45,0,0.005,resnet50,GMP,cifar100,0.95
60,531220662336.0,0.5296463370323181,38.42,0.7479140162467957,35.94,0,0.005,resnet50,GMP,cifar100,0.95
70,618294121536.0,0.495910108089447,42.7,0.8239703178405762,38.47,0,0.005,resnet50,GMP,cifar100,0.95
80,705367580736.0,0.94906747341156,44.68,1.1303367614746094,39.94,0,0.005,resnet50,GMP,cifar100,0.95
90,792441039936.0,0.7064316272735596,47.32,0.9888074398040771,42.61,0,0.005,resnet50,GMP,cifar100,0.95
100,879514499136.0,0.6216792464256287,49.88,0.9357110261917114,44.34,0,0.005,resnet50,GMP,cifar100,0.95
101,879514499136.0,0.6126762628555298,50.24,0.9357110261917114,44.34,0,0.005,resnet50,GMP,cifar100,0.95
-1,72604560.0,1.4381214380264282,2.18,1.427652359008789,2.23,1,0.005,resnet50,GMP,cifar100,0.95
0,8785151760.0,0.8717742562294006,4.42,0.8658453226089478,3.9,1,0.005,resnet50,GMP,cifar100,0.95
10,95910623760.0,0.4195140600204468,14.32,0.5260223746299744,13.62,1,0.005,resnet50,GMP,cifar100,0.95
