Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,0.5141485333442688,94.66,0.5003691911697388,90.05,0,0,GMP,resnet18,cifar10,0.8
0,25081040640.0,0.3916123211383819,98.84,0.3847481310367584,93.9,0,0,GMP,resnet18,cifar10,0.8
10,275891447040.0,0.1265169084072113,99.2,0.15936379134655,94.03,0,0,GMP,resnet18,cifar10,0.8
20,526701853440.0,0.0749034136533737,99.2,0.1180202066898346,94.09,0,0,GMP,resnet18,cifar10,0.8
30,777512259840.0,0.0559244006872177,99.14,0.1183191165328025,94.13,0,0,GMP,resnet18,cifar10,0.8
40,1028322666240.0,0.0432569347321987,99.44,0.1326761394739151,94.07,0,0,GMP,resnet18,cifar10,0.8
50,1279133072640.0,0.037711713463068,99.52,0.1414318084716797,94.05,0,0,GMP,resnet18,cifar10,0.8
60,1529943479040.0,0.0348773077130317,99.68,0.1496578603982925,94.15,0,0,GMP,resnet18,cifar10,0.8
70,1780753885440.0,0.0452520474791526,99.68,0.1523147076368332,94.18,0,0,GMP,resnet18,cifar10,0.8
80,2031564291840.0,0.0423969812691211,99.68,0.1550608575344085,94.17,0,0,GMP,resnet18,cifar10,0.8
90,2282374698240.0,0.032834704965353,99.66,0.1614619791507721,94.16,0,0,GMP,resnet18,cifar10,0.8
100,2533185104640.0,0.0279066637158393,99.6,0.1642555445432663,94.09,0,0,GMP,resnet18,cifar10,0.8
101,2533185104640.0,0.027434391900897,99.6,0.1642555743455886,94.09,0,0,GMP,resnet18,cifar10,0.8
-1,0.0,0.5239197611808777,94.98,0.5003691911697388,90.05,1,0,GMP,resnet18,cifar10,0.8
0,25081040640.0,0.389241099357605,99.06,0.3815672695636749,93.84,1,0,GMP,resnet18,cifar10,0.8
10,275891447040.0,0.1242999508976936,99.22,0.1401038467884063,94.07,1,0,GMP,resnet18,cifar10,0.8
20,526701853440.0,0.0713244453072547,99.28,0.1201052889227867,94.17,1,0,GMP,resnet18,cifar10,0.8
30,777512259840.0,0.0536542907357215,99.4,0.1149901524186134,94.19,1,0,GMP,resnet18,cifar10,0.8
40,1028322666240.0,0.0517124570906162,99.3,0.1286602914333343,94.27,1,0,GMP,resnet18,cifar10,0.8
50,1279133072640.0,0.0449460409581661,99.52,0.1468450874090194,94.37,1,0,GMP,resnet18,cifar10,0.8
60,1529943479040.0,0.0479526557028293,99.6,0.1762111783027649,94.25,1,0,GMP,resnet18,cifar10,0.8
70,1780753885440.0,0.0345066860318183,99.58,0.1658364385366439,94.31,1,0,GMP,resnet18,cifar10,0.8
80,2031564291840.0,0.0392734035849571,99.7,0.1622682213783264,94.27,1,0,GMP,resnet18,cifar10,0.8
90,2282374698240.0,0.0337463170289993,99.56,0.162504643201828,94.43,1,0,GMP,resnet18,cifar10,0.8
100,2533185104640.0,0.0288519319146871,99.8,0.1765722185373306,94.28,1,0,GMP,resnet18,cifar10,0.8
101,2533185104640.0,0.0292054582387208,99.72,0.1765722036361694,94.28,1,0,GMP,resnet18,cifar10,0.8
-1,0.0,0.5080454349517822,94.84,0.5003691911697388,90.05,2,0,GMP,resnet18,cifar10,0.8
0,25081040640.0,0.3815906941890716,98.84,0.3810084760189056,93.82,2,0,GMP,resnet18,cifar10,0.8
10,275891447040.0,0.1255754083395004,99.16,0.1304549723863601,94.07,2,0,GMP,resnet18,cifar10,0.8
20,526701853440.0,0.0750205814838409,99.12,0.1226944252848625,94.11,2,0,GMP,resnet18,cifar10,0.8
30,777512259840.0,0.0575687102973461,99.38,0.1143776327371597,94.26,2,0,GMP,resnet18,cifar10,0.8
40,1028322666240.0,0.0413785800337791,99.2,0.1354550123214721,94.23,2,0,GMP,resnet18,cifar10,0.8
50,1279133072640.0,0.0513015948235988,99.46,0.1452000588178634,94.27,2,0,GMP,resnet18,cifar10,0.8
60,1529943479040.0,0.0330500155687332,99.54,0.1431650966405868,94.24,2,0,GMP,resnet18,cifar10,0.8
70,1780753885440.0,0.0389898754656314,99.34,0.1672000437974929,94.23,2,0,GMP,resnet18,cifar10,0.8
80,2031564291840.0,0.0348926670849323,99.56,0.1626417934894561,94.2,2,0,GMP,resnet18,cifar10,0.8
90,2282374698240.0,0.0348140113055706,99.56,0.1586055159568786,94.25,2,0,GMP,resnet18,cifar10,0.8
100,2533185104640.0,0.0267955400049686,99.52,0.1529756933450698,94.26,2,0,GMP,resnet18,cifar10,0.8
101,2533185104640.0,0.0306428931653499,99.58,0.1529757380485534,94.26,2,0,GMP,resnet18,cifar10,0.8
