layer_names,pr
conv1,0.0
layer1.0.conv1,0.5675185
layer1.0.conv2,0.48451063
layer1.1.conv1,0.43503147
layer1.1.conv2,0.46025932
layer2.0.conv1,0.40266928
layer2.0.conv2,0.50427246
layer2.0.shortcut.0,0.4378662
layer2.1.conv1,0.7223511
layer2.1.conv2,0.7765096
layer3.0.conv1,0.43218994
layer3.0.conv2,0.47287667
layer3.0.shortcut.0,0.3058777
layer3.1.conv1,0.6596527
layer3.1.conv2,0.6740333
layer4.0.conv1,0.4660085
layer4.0.conv2,0.52285004
layer4.0.shortcut.0,0.38467407
layer4.1.conv1,0.52472854
layer4.1.conv2,0.855907
linear,0.0
