Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,16.553646087646484,1.58,17.19036865234375,1.62,0,0,GMP,resnet18,cifar100,0.95
0,5631840000.0,0.7762890458106995,12.92,0.8389143347740173,12.74,0,0,GMP,resnet18,cifar100,0.95
10,61950240000.0,0.908833384513855,30.72,1.2719439268112185,30.36,0,0,GMP,resnet18,cifar100,0.95
20,118268640000.0,1.4365123510360718,37.54,1.8501272201538088,35.89,0,0,GMP,resnet18,cifar100,0.95
30,174587040000.0,1.381501078605652,42.54,1.8149720430374143,40.21,0,0,GMP,resnet18,cifar100,0.95
40,230905440000.0,1.518036723136902,47.08,2.147688627243042,42.87,0,0,GMP,resnet18,cifar100,0.95
50,287223840000.0,1.533230185508728,51.26,1.8124399185180664,45.88,0,0,GMP,resnet18,cifar100,0.95
60,343542240000.0,1.3340976238250732,53.28,1.759700894355774,47.88,0,0,GMP,resnet18,cifar100,0.95
70,399860640000.0,1.7332682609558103,54.76,2.3885157108306885,48.71,0,0,GMP,resnet18,cifar100,0.95
80,456179040000.0,1.3994755744934082,57.96,1.7963345050811768,50.56,0,0,GMP,resnet18,cifar100,0.95
90,512497440000.0,1.45954692363739,59.92,1.9641066789627075,51.52,0,0,GMP,resnet18,cifar100,0.95
100,568815840000.0,1.915326476097107,61.34,2.3884737491607666,52.12,0,0,GMP,resnet18,cifar100,0.95
101,568815840000.0,1.8923901319503784,60.74,2.3884735107421875,52.12,0,0,GMP,resnet18,cifar100,0.95
-1,0.0,16.80885887145996,1.54,17.19036865234375,1.62,1,0,GMP,resnet18,cifar100,0.95
0,5631840000.0,0.7860958576202393,12.42,0.7630650997161865,13.58,1,0,GMP,resnet18,cifar100,0.95
10,61950240000.0,0.9352455735206604,29.2,1.225481033325195,30.14,1,0,GMP,resnet18,cifar100,0.95
20,118268640000.0,1.368013620376587,36.74,1.7171705961227417,35.78,1,0,GMP,resnet18,cifar100,0.95
30,174587040000.0,1.1199253797531128,43.02,1.580720067024231,40.86,1,0,GMP,resnet18,cifar100,0.95
40,230905440000.0,1.4671642780303955,45.52,1.7480792999267578,43.8,1,0,GMP,resnet18,cifar100,0.95
50,287223840000.0,1.3371212482452393,48.5,1.6809419393539429,46.45,1,0,GMP,resnet18,cifar100,0.95
60,343542240000.0,1.9208190441131592,50.72,2.560417652130127,46.4,1,0,GMP,resnet18,cifar100,0.95
70,399860640000.0,1.3681493997573853,54.18,1.7910126447677612,49.39,1,0,GMP,resnet18,cifar100,0.95
80,456179040000.0,1.3620939254760742,56.26,1.8670796155929563,50.52,1,0,GMP,resnet18,cifar100,0.95
90,512497440000.0,1.518210530281067,58.48,1.7558289766311646,51.68,1,0,GMP,resnet18,cifar100,0.95
100,568815840000.0,1.2923972606658936,60.6,1.605695128440857,53.11,1,0,GMP,resnet18,cifar100,0.95
101,568815840000.0,1.279443860054016,60.36,1.605695128440857,53.11,1,0,GMP,resnet18,cifar100,0.95
-1,0.0,16.647899627685547,1.68,17.19036865234375,1.62,2,0,GMP,resnet18,cifar100,0.95
0,5631840000.0,0.7702798843383789,13.08,0.8461326360702515,12.26,2,0,GMP,resnet18,cifar100,0.95
10,61950240000.0,1.0343303680419922,29.56,1.4427313804626465,29.32,2,0,GMP,resnet18,cifar100,0.95
20,118268640000.0,1.475053071975708,36.04,1.739908218383789,36.05,2,0,GMP,resnet18,cifar100,0.95
30,174587040000.0,1.4818414449691772,40.3,1.920384645462036,39.62,2,0,GMP,resnet18,cifar100,0.95
40,230905440000.0,1.534719705581665,45.38,1.9985709190368648,42.74,2,0,GMP,resnet18,cifar100,0.95
50,287223840000.0,1.336863994598389,49.72,1.6132848262786863,45.91,2,0,GMP,resnet18,cifar100,0.95
60,343542240000.0,1.4689892530441284,51.74,1.8112698793411253,47.5,2,0,GMP,resnet18,cifar100,0.95
70,399860640000.0,1.450132966041565,54.28,1.9335898160934448,49.11,2,0,GMP,resnet18,cifar100,0.95
80,456179040000.0,1.8504694700241089,56.56,2.387033224105835,50.48,2,0,GMP,resnet18,cifar100,0.95
90,512497440000.0,1.621519923210144,58.6,2.2266476154327397,51.65,2,0,GMP,resnet18,cifar100,0.95
100,568815840000.0,1.3334801197052002,61.34,1.7785053253173828,52.32,2,0,GMP,resnet18,cifar100,0.95
101,568815840000.0,1.344510555267334,60.42,1.7785053253173828,52.32,2,0,GMP,resnet18,cifar100,0.95
