Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,185586480.0,0.3042576909065246,97.68,0.2890452444553375,92.62,0,0.001,LAMP,resnet18,cifar10,0.85
0,22455964080.0,0.0987767577171325,99.12,0.1404894143342971,93.91,0,0.001,LAMP,resnet18,cifar10,0.85
10,245159740080.0,0.0410418026149272,99.6,0.120984174311161,94.09,0,0.001,LAMP,resnet18,cifar10,0.85
20,467863516080.0,0.0439018569886684,99.5,0.1191613003611564,94.21,0,0.001,LAMP,resnet18,cifar10,0.85
30,690567292080.0,0.0384096391499042,99.5,0.1251365840435028,94.25,0,0.001,LAMP,resnet18,cifar10,0.85
40,913271068080.0,0.0371222235262393,99.68,0.125439703464508,94.34,0,0.001,LAMP,resnet18,cifar10,0.85
50,1135974844080.0,0.028848635032773,99.8,0.1313152611255645,94.27,0,0.001,LAMP,resnet18,cifar10,0.85
60,1358678620080.0,0.0400486029684543,99.6,0.1337434500455856,94.27,0,0.001,LAMP,resnet18,cifar10,0.85
70,1581382396080.0,0.0215836893767118,99.7,0.1278585642576217,94.28,0,0.001,LAMP,resnet18,cifar10,0.85
80,1804086172080.0,0.0298012439161539,99.72,0.1384153664112091,94.34,0,0.001,LAMP,resnet18,cifar10,0.85
90,2026789948080.0,0.0243074763566255,99.76,0.1431263834238052,94.36,0,0.001,LAMP,resnet18,cifar10,0.85
100,2249493724080.0,0.0275751054286956,99.7,0.1438096761703491,94.39,0,0.001,LAMP,resnet18,cifar10,0.85
101,2249493724080.0,0.0259711761027574,99.72,0.1438097208738327,94.39,0,0.001,LAMP,resnet18,cifar10,0.85
-1,185576640.0,0.3943455219268799,97.22,0.3402868211269378,92.31,1,0.001,LAMP,resnet18,cifar10,0.85
0,22454773440.0,0.1064432710409164,98.98,0.1433312892913818,93.99,1,0.001,LAMP,resnet18,cifar10,0.85
10,245146741440.0,0.0459962040185928,99.44,0.1236673146486282,94.27,1,0.001,LAMP,resnet18,cifar10,0.85
20,467838709440.0,0.0394290909171104,99.44,0.1282987594604492,94.33,1,0.001,LAMP,resnet18,cifar10,0.85
30,690530677440.0,0.0391844995319843,99.52,0.1194629073143005,94.33,1,0.001,LAMP,resnet18,cifar10,0.85
40,913222645440.0,0.0293346624821424,99.66,0.122370071709156,94.35,1,0.001,LAMP,resnet18,cifar10,0.85
50,1135914613440.0,0.0454894676804542,99.44,0.1283077895641327,94.34,1,0.001,LAMP,resnet18,cifar10,0.85
60,1358606581440.0,0.0338785126805305,99.76,0.1418023854494094,94.44,1,0.001,LAMP,resnet18,cifar10,0.85
70,1581298549440.0,0.0325320251286029,99.66,0.135486289858818,94.39,1,0.001,LAMP,resnet18,cifar10,0.85
80,1803990517440.0,0.02655522339046,99.72,0.1459906995296478,94.43,1,0.001,LAMP,resnet18,cifar10,0.85
90,2026682485440.0,0.0237272009253501,99.7,0.1401632577180862,94.46,1,0.001,LAMP,resnet18,cifar10,0.85
100,2249374453440.0,0.0308115910738706,99.72,0.1426328122615814,94.44,1,0.001,LAMP,resnet18,cifar10,0.85
101,2249374453440.0,0.0312761664390563,99.72,0.1426328122615814,94.44,1,0.001,LAMP,resnet18,cifar10,0.85
-1,185522544.0,0.3350534439086914,97.84,0.3011349737644195,92.53,2,0.001,LAMP,resnet18,cifar10,0.85
0,22448227824.0,0.1167278066277504,99.3,0.1432992219924926,93.92,2,0.001,LAMP,resnet18,cifar10,0.85
10,245075280624.0,0.0421076454222202,99.56,0.1296456903219223,94.12,2,0.001,LAMP,resnet18,cifar10,0.85
20,467702333424.0,0.0359103418886661,99.36,0.1292022615671157,94.19,2,0.001,LAMP,resnet18,cifar10,0.85
30,690329386224.0,0.0277761407196521,99.76,0.1478447318077087,94.12,2,0.001,LAMP,resnet18,cifar10,0.85
40,912956439024.0,0.0280500669032335,99.7,0.1579274237155914,94.27,2,0.001,LAMP,resnet18,cifar10,0.85
50,1135583491824.0,0.0371338129043579,99.72,0.1344574242830276,94.29,2,0.001,LAMP,resnet18,cifar10,0.85
60,1358210544624.0,0.0313277952373027,99.8,0.1565086543560028,94.34,2,0.001,LAMP,resnet18,cifar10,0.85
70,1580837597424.0,0.02954863011837,99.84,0.150681123137474,94.33,2,0.001,LAMP,resnet18,cifar10,0.85
80,1803464650224.0,0.019717326387763,99.76,0.1518072932958603,94.31,2,0.001,LAMP,resnet18,cifar10,0.85
90,2026091703024.0,0.0348413363099098,99.74,0.1626984775066375,94.38,2,0.001,LAMP,resnet18,cifar10,0.85
100,2248718755824.0,0.0269850250333547,99.86,0.1634839624166488,94.36,2,0.001,LAMP,resnet18,cifar10,0.85
101,2248718755824.0,0.0220998767763376,99.72,0.1634838730096817,94.36,2,0.001,LAMP,resnet18,cifar10,0.85
-1,185644752.0,0.3732065856456756,97.48,0.3276970386505127,92.36,3,0.001,LAMP,resnet18,cifar10,0.85
0,22463014992.0,0.0998418778181076,98.86,0.1142932996153831,93.92,3,0.001,LAMP,resnet18,cifar10,0.85
10,245236717392.0,0.0439547933638095,99.48,0.1177827641367912,94.22,3,0.001,LAMP,resnet18,cifar10,0.85
