Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,0.1825814396142959,99.28,0.1982073485851287,94.22,0,0,LAMP,resnet18,cifar10,0.8
0,26582839680.0,0.0552543029189109,99.72,0.0870589092373848,94.65,0,0,LAMP,resnet18,cifar10,0.8
10,292411236480.0,0.0411976799368858,99.76,0.0975594148039817,94.69,0,0,LAMP,resnet18,cifar10,0.8
20,558239633280.0,0.0300381202250719,99.92,0.1020750552415847,94.71,0,0,LAMP,resnet18,cifar10,0.8
30,824068030080.0,0.0240530762821435,99.76,0.1116084903478622,94.76,0,0,LAMP,resnet18,cifar10,0.8
40,1089896426880.0,0.0297713615000247,99.72,0.1224711090326309,94.67,0,0,LAMP,resnet18,cifar10,0.8
50,1355724823680.0,0.0164170209318399,99.86,0.1122598275542259,94.82,0,0,LAMP,resnet18,cifar10,0.8
60,1621553220480.0,0.0198116675019264,99.86,0.1196448877453804,94.79,0,0,LAMP,resnet18,cifar10,0.8
70,1887381617280.0,0.02639533393085,99.84,0.1405300945043563,94.83,0,0,LAMP,resnet18,cifar10,0.8
80,2153210014080.0,0.0251548830419778,99.88,0.1174537315964698,94.8,0,0,LAMP,resnet18,cifar10,0.8
90,2419038410880.0,0.0209576468914747,99.84,0.1222814992070198,94.81,0,0,LAMP,resnet18,cifar10,0.8
100,2684866807680.0,0.0193664897233247,99.9,0.134236603975296,94.78,0,0,LAMP,resnet18,cifar10,0.8
101,2684866807680.0,0.0175838116556406,99.92,0.1342366188764572,94.78,0,0,LAMP,resnet18,cifar10,0.8
-1,0.0,0.1675097048282623,99.5,0.1982073187828064,94.22,1,0,LAMP,resnet18,cifar10,0.8
0,26582839680.0,0.0477774329483509,99.74,0.0902917608618736,94.66,1,0,LAMP,resnet18,cifar10,0.8
10,292411236480.0,0.0434796884655952,99.8,0.0887489691376686,94.72,1,0,LAMP,resnet18,cifar10,0.8
20,558239633280.0,0.0273606646806001,99.92,0.0955869853496551,94.75,1,0,LAMP,resnet18,cifar10,0.8
30,824068030080.0,0.021118726581335,99.78,0.1016137450933456,94.81,1,0,LAMP,resnet18,cifar10,0.8
40,1089896426880.0,0.0227348860353231,99.84,0.1038901880383491,94.82,1,0,LAMP,resnet18,cifar10,0.8
50,1355724823680.0,0.0253694932907819,99.84,0.1112177148461341,94.82,1,0,LAMP,resnet18,cifar10,0.8
60,1621553220480.0,0.0262016952037811,99.84,0.1105333194136619,94.78,1,0,LAMP,resnet18,cifar10,0.8
70,1887381617280.0,0.0175346061587333,99.9,0.1124315410852432,94.77,1,0,LAMP,resnet18,cifar10,0.8
80,2153210014080.0,0.0197122320532798,99.94,0.1159553453326225,94.73,1,0,LAMP,resnet18,cifar10,0.8
90,2419038410880.0,0.0213509034365415,99.88,0.1227260828018188,94.77,1,0,LAMP,resnet18,cifar10,0.8
100,2684866807680.0,0.0192784052342176,99.9,0.1198984161019325,94.89,1,0,LAMP,resnet18,cifar10,0.8
101,2684866807680.0,0.0169720035046339,99.92,0.1198984459042549,94.89,1,0,LAMP,resnet18,cifar10,0.8
-1,0.0,0.190556526184082,99.16,0.1982073485851287,94.22,2,0,LAMP,resnet18,cifar10,0.8
0,26582839680.0,0.0522819235920906,99.66,0.0833833366632461,94.63,2,0,LAMP,resnet18,cifar10,0.8
10,292411236480.0,0.0309242736548185,99.82,0.0969998240470886,94.62,2,0,LAMP,resnet18,cifar10,0.8
20,558239633280.0,0.0351743139326572,99.72,0.112595684826374,94.85,2,0,LAMP,resnet18,cifar10,0.8
30,824068030080.0,0.0275927558541297,99.72,0.1008072048425674,94.82,2,0,LAMP,resnet18,cifar10,0.8
40,1089896426880.0,0.0275189895182847,99.88,0.1134159937500953,94.85,2,0,LAMP,resnet18,cifar10,0.8
50,1355724823680.0,0.0221556797623634,99.84,0.1222779676318168,94.82,2,0,LAMP,resnet18,cifar10,0.8
60,1621553220480.0,0.0215008296072483,99.78,0.1155325099825859,94.83,2,0,LAMP,resnet18,cifar10,0.8
70,1887381617280.0,0.0234620422124862,99.8,0.1297938972711563,94.77,2,0,LAMP,resnet18,cifar10,0.8
80,2153210014080.0,0.02505355887115,99.9,0.1291196942329406,94.79,2,0,LAMP,resnet18,cifar10,0.8
90,2419038410880.0,0.022948870435357,99.94,0.1320756077766418,94.72,2,0,LAMP,resnet18,cifar10,0.8
100,2684866807680.0,0.02460771612823,99.88,0.1317701786756515,94.8,2,0,LAMP,resnet18,cifar10,0.8
101,2684866807680.0,0.0207516811788082,99.9,0.1317701488733291,94.8,2,0,LAMP,resnet18,cifar10,0.8
