layer_names,pr
conv1,0.0
layer1.0.conv1,0.5222168
layer1.0.conv2,0.6022678
layer1.0.conv3,0.58947754
layer1.0.shortcut.0,0.5397339
layer1.1.conv1,0.82910156
layer1.1.conv2,0.9177517
layer1.1.conv3,0.8909302
layer1.2.conv1,0.901001
layer1.2.conv2,0.9692925
layer1.2.conv3,0.9447632
layer2.0.conv1,0.7135925
layer2.0.conv2,0.77631974
layer2.0.conv3,0.7169647
layer2.0.shortcut.0,0.7055359
layer2.1.conv1,0.7875366
layer2.1.conv2,0.7713691
layer2.1.conv3,0.7446289
layer2.2.conv1,0.6710968
layer2.2.conv2,0.6789822
layer2.2.conv3,0.66116333
layer2.3.conv1,0.756485
layer2.3.conv2,0.8068712
layer2.3.conv3,0.80513
layer3.0.conv1,0.5226517
layer3.0.conv2,0.686359
layer3.0.conv3,0.59280777
layer3.0.shortcut.0,0.77332497
layer3.1.conv1,0.8789749
layer3.1.conv2,0.84018624
layer3.1.conv3,0.70848465
layer3.2.conv1,0.7665787
layer3.2.conv2,0.7260268
layer3.2.conv3,0.65278244
layer3.3.conv1,0.760582
layer3.3.conv2,0.8044908
layer3.3.conv3,0.7690201
layer3.4.conv1,0.6984863
layer3.4.conv2,0.79913497
layer3.4.conv3,0.80651855
layer3.5.conv1,0.67904663
layer3.5.conv2,0.85014004
layer3.5.conv3,0.8854523
layer4.0.conv1,0.7344551
layer4.0.conv2,0.96543926
layer4.0.conv3,0.98022366
layer4.0.shortcut.0,0.9937315
layer4.1.conv1,0.98581505
layer4.1.conv2,0.990331
layer4.1.conv3,0.9890146
layer4.2.conv1,0.9977131
layer4.2.conv2,0.99939007
layer4.2.conv3,0.99644184
linear,0.0
