Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,145166752.0,0.580893874168396,85.46,0.5042687058448792,84.47,0,0.003,LAMP,resnet18,cifar10,0.9
0,17565176992.0,0.22487673163414,95.7,0.2520062029361725,91.17,0,0.003,LAMP,resnet18,cifar10,0.9
10,191765279392.0,0.0895228013396263,96.74,0.1271621584892273,91.92,0,0.003,LAMP,resnet18,cifar10,0.9
20,365965381792.0,0.0729598253965377,97.5,0.1260531991720199,92.23,0,0.003,LAMP,resnet18,cifar10,0.9
30,540165484192.0,0.0653102546930313,97.42,0.1278367787599563,92.39,0,0.003,LAMP,resnet18,cifar10,0.9
40,714365586592.0,0.0653837844729423,97.46,0.1527285128831863,92.37,0,0.003,LAMP,resnet18,cifar10,0.9
50,888565688992.0,0.0632519349455833,98.06,0.1450874805450439,92.44,0,0.003,LAMP,resnet18,cifar10,0.9
60,1062765791392.0,0.0596905760467052,98.28,0.1525813192129135,92.61,0,0.003,LAMP,resnet18,cifar10,0.9
70,1236965893792.0,0.0619668886065483,98.4,0.1533432900905609,92.63,0,0.003,LAMP,resnet18,cifar10,0.9
80,1411165996192.0,0.0601933188736438,98.56,0.1667859852313995,92.74,0,0.003,LAMP,resnet18,cifar10,0.9
90,1585366098592.0,0.0460835769772529,98.56,0.1410553157329559,92.84,0,0.003,LAMP,resnet18,cifar10,0.9
100,1759566200992.0,0.0656622797250747,98.64,0.155822604894638,92.93,0,0.003,LAMP,resnet18,cifar10,0.9
101,1759566200992.0,0.0747106969356536,98.86,0.155822604894638,92.93,0,0.003,LAMP,resnet18,cifar10,0.9
-1,145370800.0,0.6567630767822266,82.3,0.5849206447601318,81.56,1,0.003,LAMP,resnet18,cifar10,0.9
0,17589866800.0,0.2057468891143798,95.64,0.2325399219989776,91.67,1,0.003,LAMP,resnet18,cifar10,0.9
10,192034826800.0,0.1053320243954658,96.92,0.1790438145399093,92.3,1,0.003,LAMP,resnet18,cifar10,0.9
20,366479786800.0,0.0613371729850769,97.22,0.1494708657264709,92.51,1,0.003,LAMP,resnet18,cifar10,0.9
30,540924746800.0,0.0722651705145835,97.26,0.1485583633184433,92.63,1,0.003,LAMP,resnet18,cifar10,0.9
40,715369706800.0,0.0661902204155922,98.06,0.1480768173933029,92.82,1,0.003,LAMP,resnet18,cifar10,0.9
50,889814666800.0,0.0596943236887455,98.08,0.1449055522680282,92.91,1,0.003,LAMP,resnet18,cifar10,0.9
60,1064259626800.0,0.0486716441810131,98.22,0.1655555665493011,93.04,1,0.003,LAMP,resnet18,cifar10,0.9
70,1238704586800.0,0.0649604126811027,98.62,0.1903664469718933,93.09,1,0.003,LAMP,resnet18,cifar10,0.9
80,1413149546800.0,0.0562601685523986,98.48,0.1777985095977783,93.14,1,0.003,LAMP,resnet18,cifar10,0.9
90,1587594506800.0,0.0738524794578552,98.3,0.1333935558795929,93.22,1,0.003,LAMP,resnet18,cifar10,0.9
100,1762039466800.0,0.0495105497539043,98.8,0.1745745241641998,93.13,1,0.003,LAMP,resnet18,cifar10,0.9
101,1762039466800.0,0.0684187859296798,98.8,0.1745745837688446,93.13,1,0.003,LAMP,resnet18,cifar10,0.9
-1,145274608.0,0.9016011953353882,81.16,0.8347668051719666,79.8,2,0.003,LAMP,resnet18,cifar10,0.9
0,17578227568.0,0.2008024156093597,95.26,0.2133454233407974,91.32,2,0.003,LAMP,resnet18,cifar10,0.9
10,191907757168.0,0.0873406678438186,96.86,0.1237401291728019,92.21,2,0.003,LAMP,resnet18,cifar10,0.9
20,366237286768.0,0.0756602436304092,96.96,0.1568779647350311,92.35,2,0.003,LAMP,resnet18,cifar10,0.9
30,540566816368.0,0.067368671298027,97.42,0.1557095646858215,92.49,2,0.003,LAMP,resnet18,cifar10,0.9
40,714896345968.0,0.0687802359461784,97.62,0.1254154294729232,92.68,2,0.003,LAMP,resnet18,cifar10,0.9
50,889225875568.0,0.053936306387186,98.04,0.1360029727220535,92.74,2,0.003,LAMP,resnet18,cifar10,0.9
60,1063555405168.0,0.0578502044081687,98.28,0.1793024241924286,92.86,2,0.003,LAMP,resnet18,cifar10,0.9
70,1237884934768.0,0.0658609420061111,98.58,0.1601389199495315,92.96,2,0.003,LAMP,resnet18,cifar10,0.9
80,1412214464368.0,0.0648205354809761,98.52,0.1602318882942199,92.97,2,0.003,LAMP,resnet18,cifar10,0.9
90,1586543993968.0,0.0613093338906765,98.78,0.1602966785430908,93.1,2,0.003,LAMP,resnet18,cifar10,0.9
100,1760873523568.0,0.0582249201834201,98.86,0.1611464321613311,93.06,2,0.003,LAMP,resnet18,cifar10,0.9
101,1760873523568.0,0.0497987493872642,98.7,0.1611464172601699,93.06,2,0.003,LAMP,resnet18,cifar10,0.9
-1,145016944.0,0.724574863910675,78.64,0.6617698669433594,78.79,3,0.003,LAMP,resnet18,cifar10,0.9
0,17547050224.0,0.2141371667385101,96.04,0.2218695729970932,91.62,3,0.003,LAMP,resnet18,cifar10,0.9
10,191567383024.0,0.092849001288414,96.7,0.1313943713903427,92.28,3,0.003,LAMP,resnet18,cifar10,0.9
20,365587715824.0,0.0915067344903945,97.08,0.1715521663427353,92.47,3,0.003,LAMP,resnet18,cifar10,0.9
30,539608048624.0,0.0672335550189018,97.46,0.1378612518310547,92.7,3,0.003,LAMP,resnet18,cifar10,0.9
40,713628381424.0,0.0651224106550216,97.68,0.1179034933447837,92.7,3,0.003,LAMP,resnet18,cifar10,0.9
50,887648714224.0,0.0523351356387138,98.14,0.1515760272741317,92.8,3,0.003,LAMP,resnet18,cifar10,0.9
60,1061669047024.0,0.0746908262372016,97.96,0.1244667544960975,92.92,3,0.003,LAMP,resnet18,cifar10,0.9
70,1235689379824.0,0.0879184082150459,98.24,0.134105771780014,93.12,3,0.003,LAMP,resnet18,cifar10,0.9
80,1409709712624.0,0.0544192120432853,98.72,0.1563714444637298,92.96,3,0.003,LAMP,resnet18,cifar10,0.9
90,1583730045424.0,0.0435781553387641,98.76,0.1657037883996963,93.11,3,0.003,LAMP,resnet18,cifar10,0.9
100,1757750378224.0,0.0609346479177475,98.82,0.1625905632972717,93.02,3,0.003,LAMP,resnet18,cifar10,0.9
101,1757750378224.0,0.0488832369446754,98.5,0.1625905483961105,93.02,3,0.003,LAMP,resnet18,cifar10,0.9
-1,145363136.0,0.8500657677650452,79.06,0.7713509202003479,79.46,4,0.003,LAMP,resnet18,cifar10,0.9
0,17588939456.0,0.2206933200359344,95.74,0.24725441634655,91.39,4,0.003,LAMP,resnet18,cifar10,0.9
10,192024702656.0,0.0847499147057533,97.4,0.1208522021770477,92.24,4,0.003,LAMP,resnet18,cifar10,0.9
20,366460465856.0,0.0753904953598976,97.68,0.1102118045091629,92.48,4,0.003,LAMP,resnet18,cifar10,0.9
30,540896229056.0,0.0749619901180267,97.96,0.1205754280090332,92.6,4,0.003,LAMP,resnet18,cifar10,0.9
40,715331992256.0,0.0753666087985038,98.0,0.1531506031751632,92.54,4,0.003,LAMP,resnet18,cifar10,0.9
50,889767755456.0,0.0565291605889797,98.18,0.1477220058441162,92.71,4,0.003,LAMP,resnet18,cifar10,0.9
60,1064203518656.0,0.0572231523692607,98.4,0.1329920887947082,92.76,4,0.003,LAMP,resnet18,cifar10,0.9
70,1238639281856.0,0.0616590864956378,98.48,0.1423337608575821,92.72,4,0.003,LAMP,resnet18,cifar10,0.9
80,1413075045056.0,0.0575970858335495,98.62,0.1578674167394638,92.81,4,0.003,LAMP,resnet18,cifar10,0.9
90,1587510808256.0,0.0534496419131755,98.66,0.141791820526123,92.86,4,0.003,LAMP,resnet18,cifar10,0.9
100,1761946571456.0,0.0541422851383686,98.82,0.1403079628944397,92.91,4,0.003,LAMP,resnet18,cifar10,0.9
101,1761946571456.0,0.0578778386116027,98.84,0.1403079330921173,92.91,4,0.003,LAMP,resnet18,cifar10,0.9
-1,145117168.0,0.7995466589927673,81.12,0.7220981121063232,80.25,5,0.003,LAMP,resnet18,cifar10,0.9
0,17559177328.0,0.2274848818778991,95.94,0.2497662603855133,91.09,5,0.003,LAMP,resnet18,cifar10,0.9
10,191699778928.0,0.0948454737663269,96.7,0.1227386370301246,92.1,5,0.003,LAMP,resnet18,cifar10,0.9
20,365840380528.0,0.0757738798856735,97.12,0.0947188511490821,92.17,5,0.003,LAMP,resnet18,cifar10,0.9
30,539980982128.0,0.0729202553629875,97.44,0.1261374056339264,92.41,5,0.003,LAMP,resnet18,cifar10,0.9
40,714121583728.0,0.0535559579730033,97.8,0.1393490433692932,92.61,5,0.003,LAMP,resnet18,cifar10,0.9
50,888262185328.0,0.0640888139605522,98.32,0.1466256082057953,92.53,5,0.003,LAMP,resnet18,cifar10,0.9
60,1062402786928.0,0.0842958465218544,98.32,0.1495561599731445,92.75,5,0.003,LAMP,resnet18,cifar10,0.9
70,1236543388528.0,0.0382466167211532,98.32,0.1542915552854538,92.77,5,0.003,LAMP,resnet18,cifar10,0.9
80,1410683990128.0,0.0531441755592823,98.54,0.152733638882637,92.84,5,0.003,LAMP,resnet18,cifar10,0.9
90,1584824591728.0,0.0572048090398311,98.84,0.1587620675563812,92.84,5,0.003,LAMP,resnet18,cifar10,0.9
