Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
30,106740028864.0,0.2154989689588546,5.779768343927572e-07,95.66,0.211139515042305,7.072347898429143e-07,91.12,15,0.005,resnet18,GMP,cifar10,0.9
40,141135312064.0,0.1937190592288971,6.842524840067199e-07,95.28,0.1883604973554611,9.084234307010776e-07,90.87,15,0.005,resnet18,GMP,cifar10,0.9
50,175530595264.0,0.1710345447063446,9.59524754762242e-07,95.18,0.1677095144987106,1.3791592436973588e-06,90.66,15,0.005,resnet18,GMP,cifar10,0.9
60,209925878464.0,0.1669180691242218,1.1703765494530671e-06,95.6,0.1637204140424728,1.4930569705029484e-06,90.64,15,0.005,resnet18,GMP,cifar10,0.9
70,244321161664.0,0.1642215996980667,1.365248408546904e-06,94.8,0.1579537540674209,1.690443014012999e-06,90.55,15,0.005,resnet18,GMP,cifar10,0.9
80,278716444864.0,0.1407302618026733,2.0731338281620992e-06,95.14,0.1385556012392044,2.5503368306090124e-06,90.42,15,0.005,resnet18,GMP,cifar10,0.9
90,313111728064.0,0.1177769154310226,2.329405106138438e-06,94.6,0.1272289007902145,3.695391569635831e-06,90.41,15,0.005,resnet18,GMP,cifar10,0.9
-1,114688720.0,0.516014575958252,8.004460028132598e-07,72.24,0.5046061277389526,8.543960348106339e-07,73.25,16,0.005,resnet18,GMP,cifar10,0.9
0,3555350320.0,0.4822141528129577,6.09314440680464e-07,76.94,0.474846214056015,8.237492465923424e-07,76.74,16,0.005,resnet18,GMP,cifar10,0.9
10,37961966320.0,0.2344506233930587,3.820493361672561e-07,95.9,0.2367324084043502,6.548272608597472e-07,90.87,16,0.005,resnet18,GMP,cifar10,0.9
20,72368582320.0,0.2231100052595138,4.957715304954036e-07,95.72,0.2263805419206619,6.641839149779116e-07,90.82,16,0.005,resnet18,GMP,cifar10,0.9
30,106775198320.0,0.2098114788532257,4.084416787009104e-07,94.92,0.2138948589563369,6.815193955844734e-07,90.6,16,0.005,resnet18,GMP,cifar10,0.9
40,141181814320.0,0.1916210949420929,7.291628776329162e-07,94.86,0.1905969977378845,8.917119203033508e-07,90.41,16,0.005,resnet18,GMP,cifar10,0.9
50,175588430320.0,0.1701230257749557,1.1209261856492958e-06,94.72,0.1719886213541031,1.2515527032519458e-06,90.4,16,0.005,resnet18,GMP,cifar10,0.9
60,209995046320.0,0.1697997152805328,1.2418112191880937e-06,94.3,0.1691131591796875,1.345459509138891e-06,90.36,16,0.005,resnet18,GMP,cifar10,0.9
70,244401662320.0,0.1609420925378799,1.0314412293155328e-06,94.66,0.1616543680429458,1.4690230045744102e-06,90.25,16,0.005,resnet18,GMP,cifar10,0.9
80,278808278320.0,0.1398147493600845,2.1663336156052537e-06,94.52,0.1467684507369995,2.1292003111739177e-06,90.35,16,0.005,resnet18,GMP,cifar10,0.9
90,313214894320.0,0.1210023984313011,2.5394926979060983e-06,94.8,0.1350388824939727,2.9785362585244e-06,90.42,16,0.005,resnet18,GMP,cifar10,0.9
-1,114568432.0,0.4828855693340301,8.991364097710175e-07,77.44,0.4500410854816437,8.021602866392641e-07,78.11,17,0.005,resnet18,GMP,cifar10,0.9
0,3551621392.0,0.4477253556251526,8.032417895265098e-07,82.28,0.4197101294994354,8.051683835219592e-07,81.57,17,0.005,resnet18,GMP,cifar10,0.9
10,37922150992.0,0.244282379746437,5.878946467419155e-07,94.44,0.2662505805492401,6.650030854871147e-07,90.69,17,0.005,resnet18,GMP,cifar10,0.9
20,72292680592.0,0.2363856136798858,7.531658070547564e-07,94.84,0.2578024864196777,6.543440349560115e-07,90.66,17,0.005,resnet18,GMP,cifar10,0.9
30,106663210192.0,0.2211315482854843,6.328817789835739e-07,94.72,0.2457741200923919,6.59061015539919e-07,90.73,17,0.005,resnet18,GMP,cifar10,0.9
40,141033739792.0,0.1932581812143325,7.983109640008479e-07,94.72,0.2221370786428451,8.661733659209858e-07,90.49,17,0.005,resnet18,GMP,cifar10,0.9
50,175404269392.0,0.1733839064836502,1.160949068435002e-06,94.66,0.2034958451986313,1.282552034354012e-06,90.47,17,0.005,resnet18,GMP,cifar10,0.9
60,209774798992.0,0.1706490963697433,1.166737092717085e-06,94.08,0.2006845623254776,1.3669933878190932e-06,90.42,17,0.005,resnet18,GMP,cifar10,0.9
70,244145328592.0,0.1628290712833404,1.1089163081123845e-06,94.32,0.1919615715742111,1.5174298368947348e-06,90.34,17,0.005,resnet18,GMP,cifar10,0.9
80,278515858192.0,0.1384838074445724,2.9287239158293232e-06,94.2,0.183912307024002,2.282381956320023e-06,90.25,17,0.005,resnet18,GMP,cifar10,0.9
90,312886387792.0,0.1163367927074432,3.395054818611243e-06,94.28,0.1726235747337341,3.1721970117359888e-06,90.34,17,0.005,resnet18,GMP,cifar10,0.9
-1,114359488.0,0.540008008480072,6.552677405124996e-07,75.86,0.5135490298271179,7.145612244130461e-07,76.94,18,0.005,resnet18,GMP,cifar10,0.9
0,3545144128.0,0.4971334040164947,5.517075010175176e-07,80.9,0.4765782654285431,6.965239549572289e-07,80.22,18,0.005,resnet18,GMP,cifar10,0.9
10,37852990528.0,0.2440311759710312,6.241797905204294e-07,95.02,0.2477737665176391,5.920746843912639e-07,90.66,18,0.005,resnet18,GMP,cifar10,0.9
20,72160836928.0,0.234409898519516,4.934036610393377e-07,94.66,0.2378235608339309,5.834414764649409e-07,90.76,18,0.005,resnet18,GMP,cifar10,0.9
30,106468683328.0,0.2180604636669159,7.181803880484949e-07,94.66,0.2261458039283752,6.157485472613189e-07,90.88,18,0.005,resnet18,GMP,cifar10,0.9
40,140776529728.0,0.187793418765068,1.2092187944290345e-06,94.24,0.2007974982261657,9.127651878770848e-07,90.55,18,0.005,resnet18,GMP,cifar10,0.9
50,175084376128.0,0.1704306900501251,1.131372869167535e-06,94.44,0.1856974959373474,1.401255417476932e-06,90.42,18,0.005,resnet18,GMP,cifar10,0.9
60,209392222528.0,0.1654486060142517,1.7270288026338676e-06,93.98,0.1805168241262436,1.4840120456938166e-06,90.34,18,0.005,resnet18,GMP,cifar10,0.9
70,243700068928.0,0.1610734313726425,1.40800921144546e-06,93.88,0.1791663020849228,1.687813437456498e-06,90.26,18,0.005,resnet18,GMP,cifar10,0.9
80,278007915328.0,0.1365321427583694,2.7362548280507326e-06,93.74,0.16176638007164,2.4947112251538783e-06,90.22,18,0.005,resnet18,GMP,cifar10,0.9
90,312315761728.0,0.1192425116896629,3.88841408494045e-06,94.1,0.1582108289003372,3.452091277722502e-06,90.31,18,0.005,resnet18,GMP,cifar10,0.9
-1,114800896.0,0.3649202883243561,5.689269073627656e-07,85.64,0.3771541714668274,8.828020554574323e-07,83.77,19,0.005,resnet18,GMP,cifar10,0.9
0,3558827776.0,0.3515065908432007,7.179199883466936e-07,87.08,0.3625707030296325,8.90124852048757e-07,85.34,19,0.005,resnet18,GMP,cifar10,0.9
10,37999096576.0,0.2334728389978408,6.885928769406746e-07,95.16,0.2454317808151245,7.06729736066336e-07,91.27,19,0.005,resnet18,GMP,cifar10,0.9
20,72439365376.0,0.2213504761457443,6.262176839300082e-07,95.32,0.2359069585800171,7.044043854875781e-07,91.26,19,0.005,resnet18,GMP,cifar10,0.9
30,106879634176.0,0.216619461774826,4.178676533683756e-07,95.42,0.2247583270072937,6.840538731012202e-07,91.06,19,0.005,resnet18,GMP,cifar10,0.9
40,141319902976.0,0.1910464614629745,1.199771531901206e-06,94.84,0.1993596702814102,8.773743047640892e-07,90.7,19,0.005,resnet18,GMP,cifar10,0.9
50,175760171776.0,0.1723023653030395,1.4169448832035414e-06,93.8,0.1805201321840286,1.2955249530932631e-06,90.41,19,0.005,resnet18,GMP,cifar10,0.9
60,210200440576.0,0.1655953675508499,1.6334339534296305e-06,94.78,0.1756429970264434,1.420470880475477e-06,90.42,19,0.005,resnet18,GMP,cifar10,0.9
70,244640709376.0,0.1601594090461731,1.844006305873336e-06,94.2,0.1704059541225433,1.6325039950970677e-06,90.33,19,0.005,resnet18,GMP,cifar10,0.9
80,279080978176.0,0.1372075080871582,2.305160705873277e-06,93.86,0.1523709446191787,2.507088993297657e-06,90.35,19,0.005,resnet18,GMP,cifar10,0.9
90,313521246976.0,0.1209204494953155,2.563640919106547e-06,94.3,0.1435612738132476,3.5692685287358472e-06,90.44,19,0.005,resnet18,GMP,cifar10,0.9
-1,114720400.0,0.4885534048080444,1.3420759614746205e-06,81.46,0.476972758769989,1.4098397969064536e-06,80.68,20,0.005,resnet18,GMP,cifar10,0.9
0,3556332400.0,0.4620752334594726,1.6000633422663668e-06,85.24,0.443851888179779,1.3029059573455015e-06,83.24,20,0.005,resnet18,GMP,cifar10,0.9
10,37972452400.0,0.2357330322265625,7.677535336370056e-07,94.26,0.2401864379644394,6.85178633830219e-07,90.19,20,0.005,resnet18,GMP,cifar10,0.9
20,72388572400.0,0.2235530465841293,7.176136023190338e-07,94.44,0.2309216409921646,6.618786301260116e-07,90.35,20,0.005,resnet18,GMP,cifar10,0.9
30,106804692400.0,0.212870642542839,6.11804750860756e-07,94.86,0.2203541249036789,6.672457288914302e-07,90.41,20,0.005,resnet18,GMP,cifar10,0.9
40,141220812400.0,0.1876314580440521,8.098465968942037e-07,94.56,0.2000854760408401,8.533179425285198e-07,90.42,20,0.005,resnet18,GMP,cifar10,0.9
50,175636932400.0,0.1693027317523956,1.1899362561962334e-06,94.54,0.1840886622667312,1.205840817419812e-06,90.41,20,0.005,resnet18,GMP,cifar10,0.9
60,210053052400.0,0.1670901626348495,1.3242610066299676e-06,94.42,0.1811010390520095,1.2947380128025543e-06,90.36,20,0.005,resnet18,GMP,cifar10,0.9
70,244469172400.0,0.1603419631719589,1.770457970451389e-06,94.64,0.1751820147037506,1.4371428278536769e-06,90.34,20,0.005,resnet18,GMP,cifar10,0.9
80,278885292400.0,0.1388289183378219,1.7940764109880547e-06,94.82,0.1634744703769683,2.118795919159311e-06,90.45,20,0.005,resnet18,GMP,cifar10,0.9
90,313301412400.0,0.119448535144329,2.8362580906104995e-06,94.74,0.1464612036943435,2.8601905341929523e-06,90.6,20,0.005,resnet18,GMP,cifar10,0.9
-1,114650368.0,0.4647249579429626,7.734844871265523e-07,80.28,0.457902580499649,9.447484785596316e-07,78.87,21,0.005,resnet18,GMP,cifar10,0.9
0,3554161408.0,0.4341780245304107,8.87972703367268e-07,84.22,0.4278688728809356,9.275110528506048e-07,81.72,21,0.005,resnet18,GMP,cifar10,0.9
10,37949271808.0,0.2343789488077163,6.608494231841178e-07,95.48,0.2410841286182403,6.553223670380248e-07,90.85,21,0.005,resnet18,GMP,cifar10,0.9
20,72344382208.0,0.223784789443016,5.115812768963224e-07,95.48,0.2313234657049179,6.360917268466437e-07,90.95,21,0.005,resnet18,GMP,cifar10,0.9
30,106739492608.0,0.2114706337451934,5.688279998139478e-07,95.34,0.219963401556015,6.585133291991951e-07,90.94,21,0.005,resnet18,GMP,cifar10,0.9
40,141134603008.0,0.1910718381404876,7.66097400628496e-07,94.76,0.1945544481277465,9.36619073854672e-07,90.89,21,0.005,resnet18,GMP,cifar10,0.9
50,175529713408.0,0.1673585325479507,1.3141063845978351e-06,94.76,0.1753681451082229,1.3300449381858923e-06,90.66,21,0.005,resnet18,GMP,cifar10,0.9
60,209924823808.0,0.1641184687614441,1.2447610515664564e-06,94.54,0.1737746447324752,1.4187761507855612e-06,90.61,21,0.005,resnet18,GMP,cifar10,0.9
70,244319934208.0,0.1575489938259124,1.4609692016165354e-06,94.42,0.1698206663131714,1.585489371791482e-06,90.61,21,0.005,resnet18,GMP,cifar10,0.9
80,278715044608.0,0.1353511959314346,2.466606474627042e-06,94.82,0.1495006829500198,2.439589252389851e-06,90.76,21,0.005,resnet18,GMP,cifar10,0.9
90,313110155008.0,0.1145607009530067,3.1212891826726263e-06,95.02,0.1450287401676178,3.340494686199236e-06,90.73,21,0.005,resnet18,GMP,cifar10,0.9
-1,114624112.0,0.4660333395004272,9.836771823756862e-07,83.6,0.4554742574691772,1.1354655953255133e-06,82.2,22,0.005,resnet18,GMP,cifar10,0.9
0,3553347472.0,0.4456734657287597,9.048640094988514e-07,86.66,0.4329466223716736,1.0707153705880046e-06,84.07,22,0.005,resnet18,GMP,cifar10,0.9
10,37940581072.0,0.2358124256134033,6.586701601918321e-07,95.3,0.243869662284851,6.57874693388294e-07,90.61,22,0.005,resnet18,GMP,cifar10,0.9
20,72327814672.0,0.2252008914947509,5.913418590353103e-07,95.02,0.2343796640634536,6.636999501097307e-07,90.49,22,0.005,resnet18,GMP,cifar10,0.9
30,106715048272.0,0.2151287496089935,4.155054682541959e-07,95.1,0.2235928922891616,6.684639402010362e-07,90.46,22,0.005,resnet18,GMP,cifar10,0.9
40,141102281872.0,0.1938777714967727,7.187412052189757e-07,94.78,0.2017912715673446,9.790246622287668e-07,90.26,22,0.005,resnet18,GMP,cifar10,0.9
50,175489515472.0,0.1707006394863128,1.811061224543664e-06,94.88,0.1811850070953369,1.5160134125835611e-06,90.16,22,0.005,resnet18,GMP,cifar10,0.9
60,209876749072.0,0.1673765033483505,1.1340177934471285e-06,94.76,0.1780034601688385,1.62083972554683e-06,90.11,22,0.005,resnet18,GMP,cifar10,0.9
70,244263982672.0,0.1576096564531326,1.4920689181963098e-06,94.42,0.1706168800592422,1.7847910385171415e-06,90.08,22,0.005,resnet18,GMP,cifar10,0.9
80,278651216272.0,0.1394280791282653,1.6209443174375338e-06,94.5,0.1582531481981277,2.5931203708751127e-06,90.12,22,0.005,resnet18,GMP,cifar10,0.9
90,313038449872.0,0.1187988147139549,2.9017960514465813e-06,94.62,0.1431352943181991,3.324965064166463e-06,90.16,22,0.005,resnet18,GMP,cifar10,0.9
-1,114625312.0,0.4705594778060913,9.268549661101132e-07,77.76,0.457019954919815,8.385338219341065e-07,78.22,23,0.005,resnet18,GMP,cifar10,0.9
0,3553384672.0,0.4415244162082672,6.4051437220769e-07,82.72,0.4279644787311554,8.630854608782101e-07,81.25,23,0.005,resnet18,GMP,cifar10,0.9
10,37940978272.0,0.2439544796943664,5.665688149747439e-07,94.98,0.2472037672996521,6.41137148704729e-07,90.89,23,0.005,resnet18,GMP,cifar10,0.9
20,72328571872.0,0.2283491343259811,5.928225164097967e-07,95.16,0.2367016822099685,6.384858011188044e-07,90.85,23,0.005,resnet18,GMP,cifar10,0.9
30,106716165472.0,0.2150603681802749,7.012395144556649e-07,94.86,0.2231511026620865,6.617685244236782e-07,90.9,23,0.005,resnet18,GMP,cifar10,0.9
40,141103759072.0,0.1863784193992614,1.1458763538030323e-06,94.8,0.1913696825504303,9.415634849574416e-07,90.56,23,0.005,resnet18,GMP,cifar10,0.9
50,175491352672.0,0.1662593334913253,1.195861614178284e-06,94.48,0.1674956828355789,1.4529501868310035e-06,90.41,23,0.005,resnet18,GMP,cifar10,0.9
60,209878946272.0,0.162044495344162,1.3881873428545075e-06,94.54,0.1632090061903,1.5614997437296552e-06,90.32,23,0.005,resnet18,GMP,cifar10,0.9
70,244266539872.0,0.155760571360588,1.6348443523384049e-06,93.9,0.1588160693645477,1.7691803577690737e-06,90.22,23,0.005,resnet18,GMP,cifar10,0.9
80,278654133472.0,0.1324286162853241,2.2014598926034523e-06,94.54,0.1289109289646148,2.6863399398280308e-06,90.22,23,0.005,resnet18,GMP,cifar10,0.9
90,313041727072.0,0.1126649230718612,2.836934299921268e-06,94.44,0.123703084886074,3.75844024347316e-06,90.38,23,0.005,resnet18,GMP,cifar10,0.9
-1,114612208.0,0.4195365905761719,5.125522761773027e-07,83.04,0.431883692741394,7.16728152383439e-07,81.37,24,0.005,resnet18,GMP,cifar10,0.9
0,3552978448.0,0.3922544717788696,5.578393142968707e-07,85.22,0.4033740758895874,7.399073069791484e-07,83.57,24,0.005,resnet18,GMP,cifar10,0.9
10,37936640848.0,0.2248847633600235,5.580737933996716e-07,95.18,0.2381069511175155,7.812560056663642e-07,90.68,24,0.005,resnet18,GMP,cifar10,0.9
20,72320303248.0,0.2170329689979553,4.742077521768806e-07,95.0,0.2290769815444946,7.393635428343259e-07,90.64,24,0.005,resnet18,GMP,cifar10,0.9
30,106703965648.0,0.2063925713300705,6.299742949522624e-07,95.12,0.2178899049758911,7.274757081177086e-07,90.58,24,0.005,resnet18,GMP,cifar10,0.9
40,141087628048.0,0.1868835836648941,8.166118732333416e-07,94.64,0.1919057071208953,8.239175599555892e-07,90.34,24,0.005,resnet18,GMP,cifar10,0.9
50,175471290448.0,0.1680149585008621,1.461359374843596e-06,94.92,0.1683664172887802,1.2537270777102094e-06,90.41,24,0.005,resnet18,GMP,cifar10,0.9
60,209854952848.0,0.1621942520141601,1.4986178484832635e-06,94.4,0.164841741323471,1.370459813188063e-06,90.37,24,0.005,resnet18,GMP,cifar10,0.9
70,244238615248.0,0.1554484665393829,1.6450435396109242e-06,94.4,0.1586935669183731,1.5253293668138213e-06,90.3,24,0.005,resnet18,GMP,cifar10,0.9
80,278622277648.0,0.1356788873672485,2.0350721570139285e-06,94.56,0.1361539363861084,2.413470838291687e-06,90.44,24,0.005,resnet18,GMP,cifar10,0.9
90,313005940048.0,0.1140831187367439,3.461974984020344e-06,94.46,0.1284924298524856,3.324310910102213e-06,90.56,24,0.005,resnet18,GMP,cifar10,0.9
-1,114634288.0,0.5081104636192322,7.929526191219338e-07,75.32,0.4954378306865692,7.310720775421942e-07,75.08,25,0.005,resnet18,GMP,cifar10,0.9
0,3553662928.0,0.4697524905204773,6.59199884012196e-07,80.36,0.4581680595874786,7.196248930085858e-07,79.16,25,0.005,resnet18,GMP,cifar10,0.9
10,37943949328.0,0.2510819435119629,5.666434503837081e-07,95.28,0.2649403214454651,6.676042403341853e-07,90.56,25,0.005,resnet18,GMP,cifar10,0.9
20,72334235728.0,0.2445382624864578,8.401775630773045e-07,95.4,0.2560871541500091,6.600618007723824e-07,90.61,25,0.005,resnet18,GMP,cifar10,0.9
30,106724522128.0,0.2234390079975128,6.303973236754246e-07,95.24,0.2445663958787918,6.635310683122952e-07,90.63,25,0.005,resnet18,GMP,cifar10,0.9
40,141114808528.0,0.1940676569938659,9.265605740438332e-07,94.78,0.220728799700737,8.195269174393616e-07,90.51,25,0.005,resnet18,GMP,cifar10,0.9
50,175505094928.0,0.1715215742588043,9.446445119465352e-07,94.52,0.2043027728796005,1.2302442655709456e-06,90.46,25,0.005,resnet18,GMP,cifar10,0.9
60,209895381328.0,0.1689637005329132,1.5102795032362335e-06,94.6,0.2023712992668151,1.3224766917119268e-06,90.49,25,0.005,resnet18,GMP,cifar10,0.9
70,244285667728.0,0.1585620641708374,1.2305048358030035e-06,94.0,0.1962443590164184,1.4991136367825677e-06,90.45,25,0.005,resnet18,GMP,cifar10,0.9
80,278675954128.0,0.135330393910408,2.029392589975032e-06,94.2,0.1834998875856399,2.2430456283473177e-06,90.47,25,0.005,resnet18,GMP,cifar10,0.9
90,313066240528.0,0.116567239165306,3.756845444513601e-06,94.52,0.1754722446203231,3.0075809718255182e-06,90.54,25,0.005,resnet18,GMP,cifar10,0.9
-1,114717616.0,0.5500320792198181,7.671358730476641e-07,70.24,0.534022867679596,8.582545092394867e-07,70.76,26,0.005,resnet18,GMP,cifar10,0.9
0,3556246096.0,0.5043373107910156,7.170130515987694e-07,75.88,0.4955669939517975,8.241778459705529e-07,75.19,26,0.005,resnet18,GMP,cifar10,0.9
10,37971530896.0,0.2503016293048858,5.028294367548369e-07,94.86,0.2629921436309814,6.807837280575768e-07,90.4,26,0.005,resnet18,GMP,cifar10,0.9
20,72386815696.0,0.2372932136058807,5.150055244484975e-07,94.6,0.2496920675039291,6.62789148009324e-07,90.65,26,0.005,resnet18,GMP,cifar10,0.9
30,106802100496.0,0.2184231579303741,4.331097898102599e-07,95.0,0.2354460060596466,6.642550260949065e-07,90.89,26,0.005,resnet18,GMP,cifar10,0.9
40,141217385296.0,0.1953340470790863,5.912177130085183e-07,94.84,0.2037549018859863,7.993295412234147e-07,90.64,26,0.005,resnet18,GMP,cifar10,0.9
50,175632670096.0,0.177523598074913,7.536665975749202e-07,94.58,0.1811801195144653,1.2244416893736345e-06,90.49,26,0.005,resnet18,GMP,cifar10,0.9
60,210047954896.0,0.1731983125209808,1.163060460385168e-06,94.7,0.1761026978492736,1.3306590744832647e-06,90.49,26,0.005,resnet18,GMP,cifar10,0.9
70,244463239696.0,0.1703765839338302,1.5224445633066352e-06,94.08,0.1697190701961517,1.5568554090350515e-06,90.43,26,0.005,resnet18,GMP,cifar10,0.9
80,278878524496.0,0.1423617452383041,1.719282181511517e-06,94.64,0.1471474468708038,2.4874170776456594e-06,90.43,26,0.005,resnet18,GMP,cifar10,0.9
90,313293809296.0,0.1262765526771545,2.8731610655086115e-06,94.58,0.1283060312271118,3.4493439216021216e-06,90.45,26,0.005,resnet18,GMP,cifar10,0.9
-1,114536800.0,0.4690764248371124,1.3133018228472793e-06,83.78,0.4635966718196869,1.6438848433608657e-06,82.83,27,0.005,resnet18,GMP,cifar10,0.9
0,3550640800.0,0.4458759427070617,1.2715748880509636e-06,86.32,0.4411371946334839,1.5432799500558758e-06,84.39,27,0.005,resnet18,GMP,cifar10,0.9
10,37911680800.0,0.2451784908771515,5.628440931104706e-07,95.1,0.2565385699272156,7.76578076511214e-07,90.67,27,0.005,resnet18,GMP,cifar10,0.9
20,72272720800.0,0.2342782616615295,6.251559057091072e-07,95.26,0.244235098361969,7.732818403383135e-07,90.73,27,0.005,resnet18,GMP,cifar10,0.9
30,106633760800.0,0.2202637940645218,6.645600478805136e-07,95.26,0.2278653532266616,8.1037819654739e-07,90.74,27,0.005,resnet18,GMP,cifar10,0.9
40,140994800800.0,0.1911822706460952,8.831218565319432e-07,95.26,0.1931234896183014,1.066715981323796e-06,90.58,27,0.005,resnet18,GMP,cifar10,0.9
50,175355840800.0,0.1672986000776291,1.5045478676256607e-06,94.86,0.1682479530572891,1.6519617247467977e-06,90.35,27,0.005,resnet18,GMP,cifar10,0.9
60,209716880800.0,0.165292426943779,1.5751709270261929e-06,94.64,0.1654128283262252,1.767222784110345e-06,90.3,27,0.005,resnet18,GMP,cifar10,0.9
70,244077920800.0,0.1559754163026809,1.3342601050680969e-06,94.82,0.1588457971811294,1.9747787973756203e-06,90.21,27,0.005,resnet18,GMP,cifar10,0.9
80,278438960800.0,0.1306899636983871,2.7814774057333125e-06,94.56,0.1374837309122085,3.0263454391388223e-06,90.17,27,0.005,resnet18,GMP,cifar10,0.9
90,312800000800.0,0.1129177287220954,3.6211531551089138e-06,95.12,0.1258348673582077,4.211530267639319e-06,90.29,27,0.005,resnet18,GMP,cifar10,0.9
-1,114579184.0,0.4892110228538513,9.121122843680496e-07,83.9,0.4758126735687256,1.1501887229314889e-06,81.69,28,0.005,resnet18,GMP,cifar10,0.9
0,3551954704.0,0.45038503408432,1.0236115031148074e-06,86.3,0.4472128450870514,1.089084662453388e-06,83.94,28,0.005,resnet18,GMP,cifar10,0.9
10,37925709904.0,0.2325451523065567,4.949224035044608e-07,96.04,0.2485317140817642,6.61528474665829e-07,91.33,28,0.005,resnet18,GMP,cifar10,0.9
20,72299465104.0,0.2214323580265045,5.245697707323416e-07,95.66,0.2379053235054016,6.495679940599075e-07,91.41,28,0.005,resnet18,GMP,cifar10,0.9
30,106673220304.0,0.2125892490148544,4.724072937278834e-07,95.36,0.2254980355501175,6.624619572903612e-07,91.42,28,0.005,resnet18,GMP,cifar10,0.9
40,141046975504.0,0.1871068924665451,6.049448302292149e-07,94.84,0.1925514638423919,7.8388484325842e-07,91.21,28,0.005,resnet18,GMP,cifar10,0.9
50,175420730704.0,0.1651537120342254,1.3049377685092622e-06,94.6,0.1717933565378189,1.1493658576000598e-06,91.01,28,0.005,resnet18,GMP,cifar10,0.9
60,209794485904.0,0.1588602513074875,1.0986661891365657e-06,94.36,0.1668091416358947,1.2374313200780307e-06,90.95,28,0.005,resnet18,GMP,cifar10,0.9
70,244168241104.0,0.1549442559480667,1.359137058898341e-06,94.32,0.1614403277635574,1.37225379148731e-06,90.96,28,0.005,resnet18,GMP,cifar10,0.9
80,278541996304.0,0.1342592537403106,1.7422499922759016e-06,94.22,0.1480568796396255,2.029946926995762e-06,90.87,28,0.005,resnet18,GMP,cifar10,0.9
90,312915751504.0,0.1171130314469337,2.7155510906595737e-06,94.52,0.140232115983963,2.717438974286779e-06,90.89,28,0.005,resnet18,GMP,cifar10,0.9
-1,114833200.0,0.6240342855453491,6.348537340272742e-07,62.2,0.5967115759849548,8.911150075618934e-07,64.84,29,0.005,resnet18,GMP,cifar10,0.9
0,3559829200.0,0.565051794052124,7.90879198575567e-07,71.2,0.5361949801445007,9.20299726203666e-07,72.16,29,0.005,resnet18,GMP,cifar10,0.9
10,38009789200.0,0.2514633536338806,6.518462782878487e-07,94.92,0.2470802664756775,7.853128636270412e-07,90.62,29,0.005,resnet18,GMP,cifar10,0.9
20,72459749200.0,0.23684623837471,6.103438749960333e-07,95.06,0.2368581891059875,7.83610801136092e-07,90.63,29,0.005,resnet18,GMP,cifar10,0.9
30,106909709200.0,0.2234836965799331,6.63206094486668e-07,94.84,0.2259852439165115,7.976564688760845e-07,90.56,29,0.005,resnet18,GMP,cifar10,0.9
40,141359669200.0,0.1965225040912628,9.899624728859635e-07,94.74,0.2014936059713363,1.091759486371302e-06,90.56,29,0.005,resnet18,GMP,cifar10,0.9
50,175809629200.0,0.1782843321561813,1.2947895129400422e-06,94.26,0.1806448847055435,1.5951485465848236e-06,90.39,29,0.005,resnet18,GMP,cifar10,0.9
60,210259589200.0,0.1714411675930023,1.5531514918620817e-06,94.36,0.1769964098930359,1.707682827145618e-06,90.35,29,0.005,resnet18,GMP,cifar10,0.9
70,244709549200.0,0.1643843799829483,1.47470041156339e-06,94.2,0.1699664443731308,1.9266003619122785e-06,90.38,29,0.005,resnet18,GMP,cifar10,0.9
80,279159509200.0,0.1434454172849655,2.5538925001455937e-06,94.38,0.1512921750545501,2.8532308533613104e-06,90.38,29,0.005,resnet18,GMP,cifar10,0.9
90,313609469200.0,0.1243714243173599,3.0543553748429986e-06,94.48,0.14132621884346,3.838214070128743e-06,90.3,29,0.005,resnet18,GMP,cifar10,0.9
-1,114418672.0,0.4158797562122345,1.0859414487640606e-06,83.72,0.4004293382167816,9.533011962048476e-07,82.67,30,0.005,resnet18,GMP,cifar10,0.9
0,3546978832.0,0.3981095254421234,8.45088152345852e-07,86.38,0.3778257668018341,8.809673772702808e-07,84.54,30,0.005,resnet18,GMP,cifar10,0.9
10,37872580432.0,0.2327419221401214,4.406214486607496e-07,95.3,0.227134883403778,6.02719921971584e-07,91.13,30,0.005,resnet18,GMP,cifar10,0.9
20,72198182032.0,0.2248985916376114,4.797998371941503e-07,95.62,0.2201391756534576,5.947123895566619e-07,91.09,30,0.005,resnet18,GMP,cifar10,0.9
30,106523783632.0,0.2136923819780349,6.34413993338967e-07,95.46,0.2119287699460983,6.14019825206924e-07,90.98,30,0.005,resnet18,GMP,cifar10,0.9
40,140849385232.0,0.1921606361865997,7.814068681000208e-07,95.16,0.1929887980222702,8.51805225465796e-07,90.78,30,0.005,resnet18,GMP,cifar10,0.9
50,175174986832.0,0.1723174303770065,1.1518142173372323e-06,94.84,0.1761728823184967,1.2858882882937903e-06,90.81,30,0.005,resnet18,GMP,cifar10,0.9
60,209500588432.0,0.1707330793142318,1.5419576584463357e-06,94.54,0.1732674390077591,1.374359385408752e-06,90.72,30,0.005,resnet18,GMP,cifar10,0.9
70,243826190032.0,0.1626748740673065,1.3288932905197726e-06,95.1,0.1678093820810318,1.5505165720242076e-06,90.66,30,0.005,resnet18,GMP,cifar10,0.9
