layer_names,pr
conv1,0.0
layer1.0.conv1,0.14648438
layer1.0.conv2,0.898546
layer1.0.conv3,0.34918213
layer1.0.shortcut.0,0.26116943
layer1.1.conv1,0.2786255
layer1.1.conv2,0.90302193
layer1.1.conv3,0.49993896
layer1.2.conv1,0.3703003
layer1.2.conv2,0.90966797
layer1.2.conv3,0.65075684
layer2.0.conv1,0.32839966
layer2.0.conv2,0.9113091
layer2.0.conv3,0.4647827
layer2.0.shortcut.0,0.3175888
layer2.1.conv1,0.8213959
layer2.1.conv2,0.94447833
layer2.1.conv3,0.9642029
layer2.2.conv1,0.9046173
layer2.2.conv2,0.9572415
layer2.2.conv3,0.9807434
layer2.3.conv1,0.9544983
layer2.3.conv2,0.97352433
layer2.3.conv3,0.9972992
layer3.0.conv1,0.9622345
layer3.0.conv2,0.9927995
layer3.0.conv3,0.99653625
layer3.0.shortcut.0,0.16123581
layer3.1.conv1,0.9948273
layer3.1.conv2,0.9962209
layer3.1.conv3,0.999485
layer3.2.conv1,0.99458694
layer3.2.conv2,0.9969008
layer3.2.conv3,0.9989128
layer3.3.conv1,0.99785995
layer3.3.conv2,0.99667525
layer3.3.conv3,0.9986992
layer3.4.conv1,0.99907684
layer3.4.conv2,0.9969737
layer3.4.conv3,0.9990959
layer3.5.conv1,0.99778366
layer3.5.conv2,0.9978129
layer3.5.conv3,0.9999161
layer4.0.conv1,0.9994583
layer4.0.conv2,0.9989552
layer4.0.conv3,0.9975958
layer4.0.shortcut.0,0.24327326
layer4.1.conv1,0.99959946
layer4.1.conv2,0.9991027
layer4.1.conv3,0.996356
layer4.2.conv1,0.999341
layer4.2.conv2,0.99905944
layer4.2.conv3,0.9969244
linear,0.0
