Epoch,test accuracy,training accuracy
0,41.43,40.68666666666667
1,47.74,45.053333333333335
2,54.47,52.766666666666666
3,57.33,56.85111111111111
4,60.8,60.17111111111111
5,62.15,61.973333333333336
6,64.89,65.31777777777778
7,66.93,67.05777777777777
8,67.45,68.52
9,69.7,70.40666666666667
10,71.18,71.79333333333334
11,73.12,73.91333333333333
12,73.16,73.80222222222223
13,75.46,75.94222222222223
14,75.32,76.66666666666667
15,76.36,77.66888888888889
16,76.9,78.16666666666667
17,75.83,78.38444444444444
18,77.39,79.39555555555556
19,79.42,81.48444444444445
20,77.45,80.06888888888889
21,78.47,81.05333333333333
22,79.75,82.60888888888888
23,79.46,81.9
24,79.49,82.64666666666666
25,80.48,84.07111111111111
26,80.69,84.47333333333333
27,80.65,84.1288888888889
28,79.49,83.06
29,80.25,84.24888888888889
30,81.84,85.8488888888889
31,81.8,86.1288888888889
32,81.97,86.66444444444444
33,82.33,86.72444444444444
34,82.41,87.48666666666666
35,82.32,87.68444444444444
36,82.66,87.85333333333334
37,82.09,87.1511111111111
38,82.67,88.12666666666667
39,83.11,88.94444444444444
40,83.12,89.18
41,83.28,89.2088888888889
42,83.42,89.96888888888888
43,83.81,90.32
44,83.45,90.24666666666667
45,83.96,91.01333333333334
46,83.6,90.89777777777778
47,83.76,91.02222222222223
48,84.73,91.97555555555556
49,84.62,92.11333333333333
50,84.68,92.26222222222222
51,84.84,92.52444444444444
52,84.83,92.69555555555556
53,84.7,92.65555555555555
54,84.84,93.36222222222223
55,84.78,93.35555555555555
56,85.06,93.5111111111111
57,85.24,93.80222222222223
58,85.52,94.16222222222223
59,85.13,94.05555555555556
60,85.01,93.88222222222223
61,85.1,94.57777777777778
62,85.52,94.78666666666666
63,85.38,94.83111111111111
64,85.51,95.10666666666667
65,85.64,95.43333333333334
66,85.46,95.36222222222223
67,85.78,95.54666666666667
68,85.54,95.68666666666667
69,85.84,95.77555555555556
70,85.91,95.84222222222222
71,85.93,96.00888888888889
72,85.93,96.20666666666666
73,85.67,96.30666666666667
74,85.93,96.53555555555556
75,86.0,96.54222222222222
76,85.9,96.70666666666666
77,86.04,96.71111111111111
78,86.1,96.75333333333333
79,86.11,96.84222222222222
80,86.05,96.8711111111111
81,85.96,96.99333333333334
82,85.82,97.16222222222223
83,86.05,97.10888888888888
84,86.06,97.2
85,85.83,97.26222222222222
86,86.12,97.24666666666667
87,85.95,97.31777777777778
88,85.86,97.42666666666666
89,85.8,97.41777777777777
90,85.98,97.45555555555555
91,85.88,97.44444444444444
92,86.04,97.52
93,86.09,97.4088888888889
94,86.13,97.57333333333334
95,86.14,97.47555555555556
96,86.1,97.51555555555555
97,86.01,97.50222222222222
98,86.07,97.54666666666667
99,86.06,97.49555555555555
