Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,101024448.0,1.554309606552124,64.78,1.2323839664459229,55.68,0,0.003,resnet18,GMP,cifar100,0.85
0,12223958208.0,0.7561840415000916,82.1,0.6593503952026367,66.07,0,0.003,resnet18,GMP,cifar100,0.85
10,133453295808.0,0.2469573765993118,90.32,0.4807820320129394,70.53,0,0.003,resnet18,GMP,cifar100,0.85
20,254682633408.0,0.224296748638153,92.62,0.6040991544723511,71.33,0,0.003,resnet18,GMP,cifar100,0.85
30,375911971008.0,0.19735649228096,94.06,0.6204851269721985,71.77,0,0.003,resnet18,GMP,cifar100,0.85
40,497141308608.0,0.2367576956748962,95.14,0.6432012915611267,72.09,0,0.003,resnet18,GMP,cifar100,0.85
50,618370646208.0,0.1835342943668365,95.94,0.6150074005126953,72.26,0,0.003,resnet18,GMP,cifar100,0.85
60,739599983808.0,0.1669736951589584,96.74,0.6104268431663513,72.51,0,0.003,resnet18,GMP,cifar100,0.85
70,860829321408.0,0.1661526709794998,97.06,0.661325216293335,72.53,0,0.003,resnet18,GMP,cifar100,0.85
80,982058659008.0,0.1485294699668884,97.32,0.6976542472839355,72.67,0,0.003,resnet18,GMP,cifar100,0.85
90,1103287996608.0,0.1524011492729187,98.14,0.7394343614578247,72.63,0,0.003,resnet18,GMP,cifar100,0.85
100,1224517334208.0,0.1711510568857193,98.16,0.7448590993881226,72.49,0,0.003,resnet18,GMP,cifar100,0.85
101,1224517334208.0,0.1721907407045364,97.98,0.7448590397834778,72.49,0,0.003,resnet18,GMP,cifar100,0.85
-1,101015568.0,1.7543933391571045,66.38,1.3825647830963137,55.1,1,0.003,resnet18,GMP,cifar100,0.85
0,12222883728.0,0.7124863266944885,83.22,0.6646316051483154,66.47,1,0.003,resnet18,GMP,cifar100,0.85
10,133441565328.0,0.2828418910503387,91.34,0.5626820921897888,70.67,1,0.003,resnet18,GMP,cifar100,0.85
20,254660246928.0,0.271997332572937,93.24,0.5882872343063354,71.53,1,0.003,resnet18,GMP,cifar100,0.85
30,375878928528.0,0.2139728516340255,95.1,0.5786380171775818,71.86,1,0.003,resnet18,GMP,cifar100,0.85
40,497097610128.0,0.1898034065961837,95.36,0.6111031770706177,71.89,1,0.003,resnet18,GMP,cifar100,0.85
50,618316291728.0,0.172121524810791,96.46,0.6703994274139404,71.98,1,0.003,resnet18,GMP,cifar100,0.85
60,739534973328.0,0.1722241789102554,97.08,0.6701476573944092,72.12,1,0.003,resnet18,GMP,cifar100,0.85
70,860753654928.0,0.1757932156324386,97.64,0.6445996761322021,72.13,1,0.003,resnet18,GMP,cifar100,0.85
80,981972336528.0,0.1629045903682708,98.06,0.7039815187454224,72.34,1,0.003,resnet18,GMP,cifar100,0.85
90,1103191018128.0,0.1682272851467132,97.94,0.6842749714851379,72.29,1,0.003,resnet18,GMP,cifar100,0.85
100,1224409699728.0,0.1697725802659988,98.16,0.7458240985870361,72.39,1,0.003,resnet18,GMP,cifar100,0.85
101,1224409699728.0,0.158881276845932,98.34,0.7458240985870361,72.39,1,0.003,resnet18,GMP,cifar100,0.85
-1,100958352.0,1.3234529495239258,63.78,1.1298022270202637,55.23,2,0.003,resnet18,GMP,cifar100,0.85
0,12215960592.0,0.6671059727668762,81.68,0.6795742511749268,66.22,2,0.003,resnet18,GMP,cifar100,0.85
10,133365982992.0,0.2650665044784546,90.14,0.5017465949058533,70.48,2,0.003,resnet18,GMP,cifar100,0.85
20,254516005392.0,0.2734836935997009,92.22,0.5413343906402588,71.37,2,0.003,resnet18,GMP,cifar100,0.85
30,375666027792.0,0.216999351978302,93.86,0.61520916223526,71.81,2,0.003,resnet18,GMP,cifar100,0.85
40,496816050192.0,0.2016474604606628,95.58,0.5325596928596497,72.1,2,0.003,resnet18,GMP,cifar100,0.85
50,617966072592.0,0.206255555152893,95.74,0.6263490319252014,72.04,2,0.003,resnet18,GMP,cifar100,0.85
60,739116094992.0,0.2296778857707977,96.22,0.6475778222084045,72.46,2,0.003,resnet18,GMP,cifar100,0.85
70,860266117392.0,0.1916070580482483,97.54,0.6769422888755798,72.5,2,0.003,resnet18,GMP,cifar100,0.85
80,981416139792.0,0.202293574810028,97.24,0.6875590682029724,72.47,2,0.003,resnet18,GMP,cifar100,0.85
90,1102566162192.0,0.1680787652730941,97.98,0.7135559916496277,72.46,2,0.003,resnet18,GMP,cifar100,0.85
100,1223716184592.0,0.1639032512903213,98.2,0.6988728046417236,72.48,2,0.003,resnet18,GMP,cifar100,0.85
101,1223716184592.0,0.1754870116710662,98.16,0.6988728046417236,72.48,2,0.003,resnet18,GMP,cifar100,0.85
-1,101027712.0,1.492767572402954,62.9,1.3088299036026,53.15,3,0.003,resnet18,GMP,cifar100,0.85
