layer_names,pr
features.0,0.0
features.4,0.74232316
features.8,0.6312527
features.11,0.68362087
features.15,0.632921
features.18,0.7859158
features.21,0.7562256
features.24,0.63119
features.28,0.66056824
features.31,0.7873285
features.34,0.79148823
features.37,0.7941017
features.40,0.794153
features.43,0.8014412
features.46,0.83145905
features.49,0.9607446
classifier,0.0
