Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,242464480.0,2.5702686309814453,37.78,2.3561325073242188,38.4,0,0.005,resnet50,GMP,cifar100,0.8
0,29338202080.0,0.7920299768447876,85.82,0.657133936882019,67.9,0,0.005,resnet50,GMP,cifar100,0.8
10,320295578080.0,0.1844886243343353,94.36,0.3830744326114654,72.93,0,0.005,resnet50,GMP,cifar100,0.8
20,611252954080.0,0.1175569370388984,96.14,0.3901818990707397,73.99,0,0.005,resnet50,GMP,cifar100,0.8
30,902210330080.0,0.1017355397343635,96.82,0.4088247716426849,74.57,0,0.005,resnet50,GMP,cifar100,0.8
40,1193167706080.0,0.0925173535943031,98.08,0.3867520689964294,74.84,0,0.005,resnet50,GMP,cifar100,0.8
50,1484125082080.0,0.1163844093680381,98.38,0.4002144634723663,75.17,0,0.005,resnet50,GMP,cifar100,0.8
60,1775082458080.0,0.0832654014229774,98.66,0.4175650775432586,75.32,0,0.005,resnet50,GMP,cifar100,0.8
70,2066039834080.0,0.0783488526940345,98.68,0.4130247235298157,75.3,0,0.005,resnet50,GMP,cifar100,0.8
80,2356997210080.0,0.0719610378146171,98.78,0.4427246153354645,75.52,0,0.005,resnet50,GMP,cifar100,0.8
90,2647954586080.0,0.0786714777350425,99.1,0.4607105255126953,75.48,0,0.005,resnet50,GMP,cifar100,0.8
100,2938911962080.0,0.0756208375096321,99.0,0.4475509226322174,75.65,0,0.005,resnet50,GMP,cifar100,0.8
101,2938911962080.0,0.0640745535492897,99.18,0.4475509524345398,75.65,0,0.005,resnet50,GMP,cifar100,0.8
-1,242778880.0,3.2760720252990723,33.42,2.8830044269561768,33.96,1,0.005,resnet50,GMP,cifar100,0.8
0,29376244480.0,0.7750545740127563,85.16,0.6509785652160645,67.35,1,0.005,resnet50,GMP,cifar100,0.8
10,320710900480.0,0.1690758764743805,95.02,0.3725189864635467,72.97,1,0.005,resnet50,GMP,cifar100,0.8
20,612045556480.0,0.1337776333093643,96.46,0.3822932839393616,73.91,1,0.005,resnet50,GMP,cifar100,0.8
30,903380212480.0,0.1224351003766059,97.42,0.3997753262519836,74.43,1,0.005,resnet50,GMP,cifar100,0.8
40,1194714868480.0,0.1083581447601318,98.12,0.4336928427219391,74.78,1,0.005,resnet50,GMP,cifar100,0.8
50,1486049524480.0,0.0859250128269195,98.48,0.4083946645259857,74.92,1,0.005,resnet50,GMP,cifar100,0.8
