Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,87354216.0,1.3268132209777832,65.2,1.308902144432068,63.5,0,0.003,LAMP,VGG19,cifar10,0.9
0,10569860136.0,0.1673900187015533,97.52,0.1997433453798294,92.04,0,0.003,LAMP,VGG19,cifar10,0.9
10,115394919336.0,0.0680009946227073,98.4,0.1440132111310959,92.49,0,0.003,LAMP,VGG19,cifar10,0.9
20,220219978536.0,0.0636272802948951,98.6,0.1449061632156372,92.64,0,0.003,LAMP,VGG19,cifar10,0.9
30,325045037736.0,0.060644194483757,98.74,0.1379063874483108,92.66,0,0.003,LAMP,VGG19,cifar10,0.9
40,429870096936.0,0.0873926654458046,98.94,0.1464219391345977,92.85,0,0.003,LAMP,VGG19,cifar10,0.9
50,534695156136.0,0.0844513401389122,99.02,0.1629936844110489,92.76,0,0.003,LAMP,VGG19,cifar10,0.9
60,639520215336.0,0.0717552602291107,99.3,0.1359883248805999,92.87,0,0.003,LAMP,VGG19,cifar10,0.9
70,744345274536.0,0.0550869405269622,99.2,0.1353112459182739,92.81,0,0.003,LAMP,VGG19,cifar10,0.9
80,849170333736.0,0.0548631288111209,99.26,0.1484615206718444,92.94,0,0.003,LAMP,VGG19,cifar10,0.9
90,953995392936.0,0.0500034913420677,99.48,0.160587266087532,92.89,0,0.003,LAMP,VGG19,cifar10,0.9
100,1058820452136.0,0.0589127503335475,99.36,0.1751240789890289,92.92,0,0.003,LAMP,VGG19,cifar10,0.9
101,1058820452136.0,0.0721468850970268,99.3,0.1751240789890289,92.92,0,0.003,LAMP,VGG19,cifar10,0.9
-1,87262128.0,1.321284294128418,66.02,1.324094533920288,64.46,1,0.003,LAMP,VGG19,cifar10,0.9
0,10558717488.0,0.1437391489744186,97.64,0.1700079143047332,92.06,1,0.003,LAMP,VGG19,cifar10,0.9
10,115273271088.0,0.0691133961081504,98.52,0.1303104013204574,92.78,1,0.003,LAMP,VGG19,cifar10,0.9
20,219987824688.0,0.0677411407232284,98.8,0.1573991030454635,92.77,1,0.003,LAMP,VGG19,cifar10,0.9
30,324702378288.0,0.0538890697062015,98.66,0.1460531949996948,92.86,1,0.003,LAMP,VGG19,cifar10,0.9
40,429416931888.0,0.0816333591938018,98.82,0.1749597936868667,92.78,1,0.003,LAMP,VGG19,cifar10,0.9
50,534131485488.0,0.0498136766254901,98.94,0.153036430478096,92.93,1,0.003,LAMP,VGG19,cifar10,0.9
60,638846039088.0,0.0608099475502967,99.18,0.1735600382089615,92.94,1,0.003,LAMP,VGG19,cifar10,0.9
70,743560592688.0,0.0536816269159317,99.02,0.1569805294275283,93.06,1,0.003,LAMP,VGG19,cifar10,0.9
80,848275146288.0,0.0561745874583721,99.24,0.1703623086214065,93.16,1,0.003,LAMP,VGG19,cifar10,0.9
90,952989699888.0,0.069280169904232,99.22,0.1620185822248459,93.29,1,0.003,LAMP,VGG19,cifar10,0.9
100,1057704253488.0,0.0495960488915443,99.18,0.1959873735904693,92.95,1,0.003,LAMP,VGG19,cifar10,0.9
101,1057704253488.0,0.0592373758554458,99.36,0.1959873586893081,92.95,1,0.003,LAMP,VGG19,cifar10,0.9
-1,87380760.0,1.405182719230652,62.92,1.3949050903320312,62.39,2,0.003,LAMP,VGG19,cifar10,0.9
0,10573071960.0,0.1669580042362213,97.62,0.1735519617795944,92.19,2,0.003,LAMP,VGG19,cifar10,0.9
10,115429983960.0,0.0586997717618942,98.46,0.1283203065395355,92.62,2,0.003,LAMP,VGG19,cifar10,0.9
20,220286895960.0,0.0630361586809158,98.8,0.1562853306531906,92.76,2,0.003,LAMP,VGG19,cifar10,0.9
30,325143807960.0,0.068337507545948,98.6,0.1426177620887756,92.88,2,0.003,LAMP,VGG19,cifar10,0.9
40,430000719960.0,0.0670356377959251,98.98,0.1696619540452957,92.87,2,0.003,LAMP,VGG19,cifar10,0.9
50,534857631960.0,0.0700925141572952,99.04,0.1657809168100357,92.93,2,0.003,LAMP,VGG19,cifar10,0.9
60,639714543960.0,0.0730804353952407,99.04,0.1625279784202575,92.93,2,0.003,LAMP,VGG19,cifar10,0.9
70,744571455960.0,0.0833375975489616,98.94,0.1753873080015182,93.0,2,0.003,LAMP,VGG19,cifar10,0.9
80,849428367960.0,0.1050473377108573,99.26,0.1908116936683654,93.01,2,0.003,LAMP,VGG19,cifar10,0.9
90,954285279960.0,0.0642100498080253,99.34,0.1908683180809021,93.0,2,0.003,LAMP,VGG19,cifar10,0.9
100,1059142191960.0,0.0508317127823829,99.34,0.1738028079271316,93.02,2,0.003,LAMP,VGG19,cifar10,0.9
101,1059142191960.0,0.0473690964281559,99.52,0.1738028079271316,93.02,2,0.003,LAMP,VGG19,cifar10,0.9
-1,87327676.0,1.1792488098144531,69.06,1.2044970989227295,66.13,3,0.003,LAMP,VGG19,cifar10,0.9
0,10566648796.0,0.1318945735692978,97.9,0.1491832882165908,92.1,3,0.003,LAMP,VGG19,cifar10,0.9
10,115359859996.0,0.0755492895841598,98.28,0.1168613508343696,92.67,3,0.003,LAMP,VGG19,cifar10,0.9
20,220153071196.0,0.0759110674262046,98.66,0.1409596353769302,92.76,3,0.003,LAMP,VGG19,cifar10,0.9
30,324946282396.0,0.0652876943349838,98.96,0.140373945236206,92.84,3,0.003,LAMP,VGG19,cifar10,0.9
40,429739493596.0,0.0640523955225944,99.04,0.1548407822847366,92.78,3,0.003,LAMP,VGG19,cifar10,0.9
50,534532704796.0,0.0492504052817821,99.1,0.158365860581398,92.92,3,0.003,LAMP,VGG19,cifar10,0.9
60,639325915996.0,0.0699490308761596,98.94,0.1564846932888031,92.8,3,0.003,LAMP,VGG19,cifar10,0.9
70,744119127196.0,0.0536701530218124,99.16,0.179983913898468,92.94,3,0.003,LAMP,VGG19,cifar10,0.9
80,848912338396.0,0.0579194091260433,99.48,0.2052604705095291,92.9,3,0.003,LAMP,VGG19,cifar10,0.9
90,953705549596.0,0.0572650991380214,99.2,0.1665500998497009,92.86,3,0.003,LAMP,VGG19,cifar10,0.9
100,1058498760796.0,0.0467853881418705,99.44,0.1840896606445312,92.87,3,0.003,LAMP,VGG19,cifar10,0.9
101,1058498760796.0,0.0539859123528003,99.36,0.1840896606445312,92.87,3,0.003,LAMP,VGG19,cifar10,0.9
-1,87286428.0,1.335802674293518,64.48,1.3419885635375977,64.38,4,0.003,LAMP,VGG19,cifar10,0.9
0,10561657788.0,0.150622621178627,97.42,0.188434213399887,92.07,4,0.003,LAMP,VGG19,cifar10,0.9
10,115305371388.0,0.0870417654514312,98.44,0.1592887639999389,92.71,4,0.003,LAMP,VGG19,cifar10,0.9
20,220049084988.0,0.0695286020636558,98.48,0.1971050947904586,92.8,4,0.003,LAMP,VGG19,cifar10,0.9
30,324792798588.0,0.060724887996912,98.9,0.1976959258317947,92.82,4,0.003,LAMP,VGG19,cifar10,0.9
40,429536512188.0,0.0667339265346527,98.68,0.2119151502847671,92.92,4,0.003,LAMP,VGG19,cifar10,0.9
50,534280225788.0,0.0960254669189453,98.86,0.1724641323089599,92.95,4,0.003,LAMP,VGG19,cifar10,0.9
60,639023939388.0,0.0564429201185703,99.08,0.1941883563995361,92.93,4,0.003,LAMP,VGG19,cifar10,0.9
70,743767652988.0,0.0754996165633201,99.12,0.2520271837711334,93.03,4,0.003,LAMP,VGG19,cifar10,0.9
80,848511366588.0,0.048162467777729,99.1,0.2190733104944229,93.0,4,0.003,LAMP,VGG19,cifar10,0.9
90,953255080188.0,0.0591345988214015,99.32,0.2192893773317337,93.09,4,0.003,LAMP,VGG19,cifar10,0.9
100,1057998793788.0,0.0645644813776016,99.42,0.2288664579391479,93.02,4,0.003,LAMP,VGG19,cifar10,0.9
101,1057998793788.0,0.0585286691784858,99.26,0.2288664579391479,93.02,4,0.003,LAMP,VGG19,cifar10,0.9
-1,87283968.0,1.222845196723938,67.2,1.2476556301116943,64.87,5,0.003,LAMP,VGG19,cifar10,0.9
0,10561360128.0,0.1551081240177154,97.26,0.1952441930770874,91.72,5,0.003,LAMP,VGG19,cifar10,0.9
10,115302121728.0,0.0812532678246498,98.4,0.1411298960447311,92.51,5,0.003,LAMP,VGG19,cifar10,0.9
20,220042883328.0,0.0700981616973877,98.62,0.1812180578708648,92.57,5,0.003,LAMP,VGG19,cifar10,0.9
30,324783644928.0,0.0859426259994506,98.8,0.1442341059446334,92.7,5,0.003,LAMP,VGG19,cifar10,0.9
40,429524406528.0,0.09262615442276,98.9,0.1528437137603759,92.82,5,0.003,LAMP,VGG19,cifar10,0.9
50,534265168128.0,0.057965014129877,98.94,0.1879292726516723,92.82,5,0.003,LAMP,VGG19,cifar10,0.9
60,639005929728.0,0.0528221279382705,98.84,0.1981307566165924,92.74,5,0.003,LAMP,VGG19,cifar10,0.9
70,743746691328.0,0.0641385465860366,99.18,0.1903727650642395,92.88,5,0.003,LAMP,VGG19,cifar10,0.9
80,848487452928.0,0.0444465205073356,99.3,0.2024569511413574,92.92,5,0.003,LAMP,VGG19,cifar10,0.9
90,953228214528.0,0.06777124106884,99.12,0.2491918355226516,92.87,5,0.003,LAMP,VGG19,cifar10,0.9
100,1057968976128.0,0.0540138520300388,99.12,0.2253835499286651,92.91,5,0.003,LAMP,VGG19,cifar10,0.9
101,1057968976128.0,0.0616484470665454,99.44,0.2253835499286651,92.91,5,0.003,LAMP,VGG19,cifar10,0.9
-1,87291444.0,1.3283027410507202,64.52,1.3063455820083618,63.58,6,0.003,LAMP,VGG19,cifar10,0.9
0,10562264724.0,0.1429000347852707,97.76,0.1657512336969375,92.16,6,0.003,LAMP,VGG19,cifar10,0.9
10,115311997524.0,0.0685528144240379,98.14,0.1621592491865158,92.49,6,0.003,LAMP,VGG19,cifar10,0.9
20,220061730324.0,0.0578690767288208,98.42,0.1625311970710754,92.63,6,0.003,LAMP,VGG19,cifar10,0.9
30,324811463124.0,0.0724654793739318,98.74,0.1932921707630157,92.59,6,0.003,LAMP,VGG19,cifar10,0.9
40,429561195924.0,0.0587864182889461,98.78,0.1782421916723251,92.83,6,0.003,LAMP,VGG19,cifar10,0.9
50,534310928724.0,0.05232934653759,98.94,0.169256716966629,92.84,6,0.003,LAMP,VGG19,cifar10,0.9
60,639060661524.0,0.0689092800021171,99.1,0.212784394621849,92.85,6,0.003,LAMP,VGG19,cifar10,0.9
70,743810394324.0,0.057092297822237,99.0,0.1919796615839004,92.93,6,0.003,LAMP,VGG19,cifar10,0.9
80,848560127124.0,0.05220328271389,99.02,0.2124543190002441,92.92,6,0.003,LAMP,VGG19,cifar10,0.9
90,953309859924.0,0.0612550601363182,99.34,0.2035652697086334,92.98,6,0.003,LAMP,VGG19,cifar10,0.9
100,1058059592724.0,0.0501566305756568,99.44,0.2295444011688232,92.94,6,0.003,LAMP,VGG19,cifar10,0.9
101,1058059592724.0,0.0597268566489219,99.32,0.2295444011688232,92.94,6,0.003,LAMP,VGG19,cifar10,0.9
-1,87352584.0,1.4145992994308472,63.66,1.4261077642440796,62.13,7,0.003,LAMP,VGG19,cifar10,0.9
0,10569662664.0,0.1669050455093383,97.6,0.1953057646751403,92.06,7,0.003,LAMP,VGG19,cifar10,0.9
10,115392763464.0,0.0934058874845504,98.28,0.1619789004325866,92.48,7,0.003,LAMP,VGG19,cifar10,0.9
20,220215864264.0,0.0595226548612117,98.64,0.1967486441135406,92.56,7,0.003,LAMP,VGG19,cifar10,0.9
30,325038965064.0,0.0767574906349182,98.84,0.1822344660758972,92.73,7,0.003,LAMP,VGG19,cifar10,0.9
40,429862065864.0,0.0564536973834037,99.02,0.2355409860610962,92.69,7,0.003,LAMP,VGG19,cifar10,0.9
50,534685166664.0,0.0543798618018627,99.2,0.1948630660772323,92.76,7,0.003,LAMP,VGG19,cifar10,0.9
60,639508267464.0,0.0550638176500797,98.9,0.2196880429983139,92.8,7,0.003,LAMP,VGG19,cifar10,0.9
70,744331368264.0,0.0519549511373043,99.12,0.1959683746099472,92.91,7,0.003,LAMP,VGG19,cifar10,0.9
80,849154469064.0,0.0418509989976882,99.08,0.1967052817344665,92.89,7,0.003,LAMP,VGG19,cifar10,0.9
90,953977569864.0,0.0660137310624122,99.1,0.1950118690729141,92.94,7,0.003,LAMP,VGG19,cifar10,0.9
100,1058800670664.0,0.0704617574810981,99.14,0.1854987293481826,93.06,7,0.003,LAMP,VGG19,cifar10,0.9
101,1058800670664.0,0.0721657276153564,99.16,0.1854987293481826,93.06,7,0.003,LAMP,VGG19,cifar10,0.9
-1,87366912.0,1.539699673652649,62.64,1.5582680702209473,61.1,8,0.003,LAMP,VGG19,cifar10,0.9
0,10571396352.0,0.1471513509750366,97.44,0.1902320384979248,91.88,8,0.003,LAMP,VGG19,cifar10,0.9
10,115411690752.0,0.0873643457889556,98.1,0.1878293603658676,92.43,8,0.003,LAMP,VGG19,cifar10,0.9
20,220251985152.0,0.0798205882310867,98.44,0.1757262051105499,92.66,8,0.003,LAMP,VGG19,cifar10,0.9
30,325092279552.0,0.0884460359811782,98.62,0.1668293178081512,92.75,8,0.003,LAMP,VGG19,cifar10,0.9
40,429932573952.0,0.0852651298046112,98.82,0.179771214723587,92.81,8,0.003,LAMP,VGG19,cifar10,0.9
50,534772868352.0,0.0687233060598373,98.9,0.2177927047014236,92.7,8,0.003,LAMP,VGG19,cifar10,0.9
60,639613162752.0,0.0495271682739257,99.06,0.2228968888521194,92.74,8,0.003,LAMP,VGG19,cifar10,0.9
70,744453457152.0,0.0655485317111015,99.02,0.2156943529844284,92.81,8,0.003,LAMP,VGG19,cifar10,0.9
80,849293751552.0,0.0690710321068763,99.22,0.2338354736566543,92.83,8,0.003,LAMP,VGG19,cifar10,0.9
90,954134045952.0,0.05442900583148,99.28,0.2086063623428344,92.85,8,0.003,LAMP,VGG19,cifar10,0.9
100,1058974340352.0,0.0620759017765522,99.02,0.1910662651062011,92.95,8,0.003,LAMP,VGG19,cifar10,0.9
101,1058974340352.0,0.0461115315556526,99.26,0.1910662651062011,92.95,8,0.003,LAMP,VGG19,cifar10,0.9
-1,87283392.0,1.4172518253326416,64.56,1.4272446632385254,62.94,9,0.003,LAMP,VGG19,cifar10,0.9
0,10561290432.0,0.1526571959257125,97.42,0.1910621374845504,92.11,9,0.003,LAMP,VGG19,cifar10,0.9
10,115301360832.0,0.0870286747813224,98.24,0.168365865945816,92.41,9,0.003,LAMP,VGG19,cifar10,0.9
20,220041431232.0,0.0673802644014358,98.46,0.1666596084833145,92.54,9,0.003,LAMP,VGG19,cifar10,0.9
30,324781501632.0,0.0698746517300605,98.84,0.1559950858354568,92.6,9,0.003,LAMP,VGG19,cifar10,0.9
