layer_names,pr
conv1,0.0
layer1.0.conv1,0.18969727
layer1.0.conv2,0.76304793
layer1.0.shortcut.0,0.1987915
layer2.0.conv1,0.20544434
layer2.0.conv2,0.53645664
layer2.0.shortcut.0,0.4324646
layer3.0.conv1,0.25234985
layer3.0.conv2,0.80377835
layer3.0.shortcut.0,0.6286068
linear,0.0
