Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,312386592.0,2.523796319961548,42.14,2.493480443954468,39.84,0,0.001,LAMP,resnet50,cifar100,0.85
0,37798777632.0,0.8021360635757446,76.86,0.7895908951759338,64.3,0,0.001,LAMP,resnet50,cifar100,0.85
10,412662688032.0,0.3235766589641571,87.48,0.4753050506114959,70.75,0,0.001,LAMP,resnet50,cifar100,0.85
20,787526598432.0,0.2833438813686371,90.82,0.5646945834159851,72.12,0,0.001,LAMP,resnet50,cifar100,0.85
30,1162390508832.0,0.1854640245437622,92.94,0.5514312386512756,72.66,0,0.001,LAMP,resnet50,cifar100,0.85
40,1537254419232.0,0.2043730318546295,94.16,0.4945144951343536,72.94,0,0.001,LAMP,resnet50,cifar100,0.85
50,1912118329632.0,0.2043769210577011,95.44,0.6022101044654846,72.8,0,0.001,LAMP,resnet50,cifar100,0.85
60,2286982240032.0,0.2187797576189041,96.1,0.6468551754951477,72.96,0,0.001,LAMP,resnet50,cifar100,0.85
70,2661846150432.0,0.1600480824708938,96.4,0.6611815094947815,73.01,0,0.001,LAMP,resnet50,cifar100,0.85
80,3036710060832.0,0.2115183174610138,96.74,0.6859114170074463,73.2,0,0.001,LAMP,resnet50,cifar100,0.85
90,3411573971232.0,0.1881056427955627,97.46,0.6592792272567749,73.08,0,0.001,LAMP,resnet50,cifar100,0.85
100,3786437881632.0,0.1893535554409027,97.68,0.7428207397460938,73.08,0,0.001,LAMP,resnet50,cifar100,0.85
101,3786437881632.0,0.1870484501123428,97.72,0.7428207397460938,73.08,0,0.001,LAMP,resnet50,cifar100,0.85
-1,312306000.0,2.529623508453369,41.38,2.536713123321533,39.4,1,0.001,LAMP,resnet50,cifar100,0.85
0,37789026000.0,0.7844263911247253,76.96,0.7744657397270203,64.54,1,0.001,LAMP,resnet50,cifar100,0.85
10,412556226000.0,0.3184495866298675,87.4,0.5977823734283447,70.27,1,0.001,LAMP,resnet50,cifar100,0.85
20,787323426000.0,0.231069803237915,90.8,0.6186040043830872,71.83,1,0.001,LAMP,resnet50,cifar100,0.85
30,1162090626000.0,0.2461339086294174,92.76,0.5810205936431885,72.72,1,0.001,LAMP,resnet50,cifar100,0.85
40,1536857826000.0,0.2005733400583267,94.1,0.5575202107429504,73.11,1,0.001,LAMP,resnet50,cifar100,0.85
50,1911625026000.0,0.1780190467834472,94.92,0.6533635258674622,73.1,1,0.001,LAMP,resnet50,cifar100,0.85
60,2286392226000.0,0.2008278369903564,95.8,0.598508894443512,73.48,1,0.001,LAMP,resnet50,cifar100,0.85
70,2661159426000.0,0.1858286708593368,96.42,0.754463791847229,73.45,1,0.001,LAMP,resnet50,cifar100,0.85
80,3035926626000.0,0.199157252907753,96.8,0.7158017158508301,73.67,1,0.001,LAMP,resnet50,cifar100,0.85
90,3410693826000.0,0.2083034664392471,97.84,0.8199422955513,73.42,1,0.001,LAMP,resnet50,cifar100,0.85
100,3785461026000.0,0.2018381357192993,98.24,0.7467383146286011,73.9,1,0.001,LAMP,resnet50,cifar100,0.85
101,3785461026000.0,0.1986556202173233,97.48,0.7467383146286011,73.9,1,0.001,LAMP,resnet50,cifar100,0.85
-1,312407088.0,2.749474048614502,38.68,2.6873767375946045,37.93,2,0.001,LAMP,resnet50,cifar100,0.85
0,37801257648.0,0.7651221752166748,77.46,0.728472113609314,64.69,2,0.001,LAMP,resnet50,cifar100,0.85
10,412689763248.0,0.2889297604560852,87.58,0.4842425286769867,70.44,2,0.001,LAMP,resnet50,cifar100,0.85
20,787578268848.0,0.2456064671278,90.58,0.4909316897392273,71.57,2,0.001,LAMP,resnet50,cifar100,0.85
30,1162466774448.0,0.2091121524572372,92.4,0.5073103308677673,72.31,2,0.001,LAMP,resnet50,cifar100,0.85
40,1537355280048.0,0.2381235063076019,94.28,0.5192787051200867,72.78,2,0.001,LAMP,resnet50,cifar100,0.85
50,1912243785648.0,0.1905099898576736,94.7,0.5734840035438538,72.72,2,0.001,LAMP,resnet50,cifar100,0.85
60,2287132291248.0,0.2235897779464721,95.64,0.5610166788101196,72.98,2,0.001,LAMP,resnet50,cifar100,0.85
70,2662020796848.0,0.28862065076828,96.54,0.640522301197052,73.09,2,0.001,LAMP,resnet50,cifar100,0.85
80,3036909302448.0,0.1975568234920501,96.92,0.6725305914878845,73.19,2,0.001,LAMP,resnet50,cifar100,0.85
90,3411797808048.0,0.2098709791898727,97.28,0.6178878545761108,73.19,2,0.001,LAMP,resnet50,cifar100,0.85
100,3786686313648.0,0.2291241288185119,97.88,0.721734344959259,72.95,2,0.001,LAMP,resnet50,cifar100,0.85
101,3786686313648.0,0.2150161117315292,97.4,0.721734344959259,72.95,2,0.001,LAMP,resnet50,cifar100,0.85
-1,312340368.0,3.0796968936920166,36.74,3.064475774765014,36.41,3,0.001,LAMP,resnet50,cifar100,0.85
0,37793184528.0,0.841968834400177,76.34,0.7421209812164307,64.5,3,0.001,LAMP,resnet50,cifar100,0.85
10,412601626128.0,0.280044287443161,87.0,0.4890930652618408,70.65,3,0.001,LAMP,resnet50,cifar100,0.85
20,787410067728.0,0.2665552794933319,90.56,0.496311604976654,71.95,3,0.001,LAMP,resnet50,cifar100,0.85
30,1162218509328.0,0.2482321709394455,92.12,0.5496910810470581,72.4,3,0.001,LAMP,resnet50,cifar100,0.85
40,1537026950928.0,0.2302310466766357,93.42,0.5313893556594849,72.82,3,0.001,LAMP,resnet50,cifar100,0.85
50,1911835392528.0,0.1903496980667114,94.6,0.5619728565216064,73.07,3,0.001,LAMP,resnet50,cifar100,0.85
60,2286643834128.0,0.176064983010292,95.6,0.5861190557479858,73.37,3,0.001,LAMP,resnet50,cifar100,0.85
70,2661452275728.0,0.2768045663833618,96.08,0.6567682027816772,73.41,3,0.001,LAMP,resnet50,cifar100,0.85
80,3036260717328.0,0.1913577765226364,96.82,0.6297388076782227,73.37,3,0.001,LAMP,resnet50,cifar100,0.85
90,3411069158928.0,0.1929167062044143,97.22,0.7348467111587524,73.56,3,0.001,LAMP,resnet50,cifar100,0.85
100,3785877600528.0,0.2033586353063583,97.26,0.7407538294792175,73.67,3,0.001,LAMP,resnet50,cifar100,0.85
101,3785877600528.0,0.2010498940944671,97.7,0.7407538294792175,73.67,3,0.001,LAMP,resnet50,cifar100,0.85
-1,312259104.0,2.758922576904297,39.64,2.769253969192505,38.33,4,0.001,LAMP,resnet50,cifar100,0.85
0,37783351584.0,0.7509105801582336,76.94,0.7577863335609436,63.83,4,0.001,LAMP,resnet50,cifar100,0.85
10,412494276384.0,0.2993912994861603,87.46,0.503485381603241,70.36,4,0.001,LAMP,resnet50,cifar100,0.85
20,787205201184.0,0.2385590821504593,91.08,0.5332356095314026,71.54,4,0.001,LAMP,resnet50,cifar100,0.85
30,1161916125984.0,0.2314094305038452,93.18,0.6072851419448853,72.46,4,0.001,LAMP,resnet50,cifar100,0.85
40,1536627050784.0,0.2159648537635803,94.4,0.5900456309318542,73.01,4,0.001,LAMP,resnet50,cifar100,0.85
50,1911337975584.0,0.2217252254486084,94.7,0.5774829387664795,73.28,4,0.001,LAMP,resnet50,cifar100,0.85
60,2286048900384.0,0.2074818164110183,95.92,0.655495822429657,73.54,4,0.001,LAMP,resnet50,cifar100,0.85
70,2660759825184.0,0.2443682104349136,96.2,0.6698300242424011,73.84,4,0.001,LAMP,resnet50,cifar100,0.85
80,3035470749984.0,0.177361786365509,97.26,0.6587522625923157,73.67,4,0.001,LAMP,resnet50,cifar100,0.85
90,3410181674784.0,0.2012465596199035,97.32,0.755943775177002,73.74,4,0.001,LAMP,resnet50,cifar100,0.85
100,3784892599584.0,0.2154473215341568,97.92,0.6855239868164062,73.87,4,0.001,LAMP,resnet50,cifar100,0.85
101,3784892599584.0,0.2009371370077133,97.3,0.6855239868164062,73.87,4,0.001,LAMP,resnet50,cifar100,0.85
-1,312622752.0,2.777176856994629,38.56,2.7835853099823,38.07,5,0.001,LAMP,resnet50,cifar100,0.85
0,37827352992.0,0.7833712697029114,76.14,0.7534785866737366,64.53,5,0.001,LAMP,resnet50,cifar100,0.85
10,412974655392.0,0.2655219435691833,87.32,0.5127767324447632,70.43,5,0.001,LAMP,resnet50,cifar100,0.85
20,788121957792.0,0.2371347844600677,90.34,0.553767204284668,71.8,5,0.001,LAMP,resnet50,cifar100,0.85
30,1163269260192.0,0.2157072126865387,93.38,0.5719866156578064,72.38,5,0.001,LAMP,resnet50,cifar100,0.85
