Epoch,test accuracy,training accuracy
0,11.25,12.173333333333334
1,12.45,13.46
2,13.96,15.28
3,15.22,15.77111111111111
4,15.8,17.026666666666667
5,19.11,19.213333333333335
6,22.55,21.697777777777777
7,24.89,23.47111111111111
8,26.19,24.775555555555556
9,27.46,25.64666666666667
10,28.35,27.744444444444444
11,30.47,28.8
12,32.57,29.955555555555556
13,32.87,30.713333333333335
14,35.64,32.13333333333333
15,34.94,32.58222222222222
16,36.76,34.32888888888889
17,37.53,35.086666666666666
18,37.89,35.44444444444444
19,38.92,36.077777777777776
20,39.51,36.702222222222225
21,40.08,37.404444444444444
22,39.99,38.00888888888889
23,40.37,38.07555555555555
24,41.31,39.12222222222222
25,41.75,39.02444444444444
26,42.25,40.32222222222222
27,42.97,40.904444444444444
28,43.62,40.80444444444444
29,43.49,41.70444444444445
30,44.4,42.23777777777778
31,44.56,42.39555555555555
32,45.61,42.95333333333333
33,46.24,43.63777777777778
34,46.51,43.89555555555555
35,46.27,44.504444444444445
36,46.78,44.611111111111114
37,47.58,44.81333333333333
38,47.78,45.44444444444444
39,47.47,45.84444444444444
40,47.74,46.12444444444444
41,48.58,46.54666666666667
42,48.38,46.49333333333333
43,49.33,47.18
44,49.39,47.23777777777778
45,50.03,47.84444444444444
46,49.78,47.904444444444444
47,49.8,47.92
48,50.29,48.72666666666667
49,50.43,48.68666666666667
50,51.37,49.15555555555556
51,50.68,49.233333333333334
52,51.42,49.26
53,51.34,49.39333333333333
54,51.63,50.175555555555555
55,51.61,49.82
56,52.19,50.03333333333333
57,52.24,50.25555555555555
58,52.62,50.21111111111111
59,52.83,50.526666666666664
60,52.43,50.25333333333333
61,52.54,50.65777777777778
62,52.81,51.1
63,52.94,50.931111111111115
64,53.06,51.28666666666667
65,52.89,51.32888888888889
66,53.01,51.437777777777775
67,53.12,51.24666666666667
68,53.51,51.50888888888889
69,53.76,51.79333333333334
70,53.79,51.846666666666664
71,53.89,51.87555555555556
72,53.87,51.93555555555555
73,53.97,52.14666666666667
74,53.86,52.0
75,54.09,52.355555555555554
76,54.07,52.44
77,53.99,52.69111111111111
78,54.01,52.54888888888889
79,54.17,52.49333333333333
80,54.25,52.58444444444444
81,54.1,52.71333333333333
82,54.25,52.388888888888886
83,54.19,53.05555555555556
84,54.39,52.782222222222224
85,54.39,52.96222222222222
86,54.52,52.61555555555555
87,54.66,52.855555555555554
88,54.52,52.486666666666665
89,54.74,52.95333333333333
90,54.64,52.62222222222222
91,54.62,53.184444444444445
92,54.62,53.028888888888886
93,54.68,52.986666666666665
94,54.63,52.76222222222222
95,54.59,53.21333333333333
96,54.56,52.973333333333336
97,54.61,53.102222222222224
98,54.59,53.15111111111111
99,54.58,53.11333333333334
