layer_names,pr
conv1,0.0
layer1.0.conv1,0.576416
layer1.0.conv2,0.61073136
layer1.0.conv3,0.6813965
layer1.0.shortcut.0,0.517395
layer1.1.conv1,1.0
layer1.1.conv2,1.0
layer1.1.conv3,1.0
layer1.2.conv1,1.0
layer1.2.conv2,1.0
layer1.2.conv3,1.0
layer2.0.conv1,0.62387085
layer2.0.conv2,0.5314467
layer2.0.conv3,0.5319061
layer2.0.shortcut.0,0.6653824
layer2.1.conv1,0.7671051
layer2.1.conv2,0.8298679
layer2.1.conv3,0.84606934
layer2.2.conv1,0.5606079
layer2.2.conv2,0.46748862
layer2.2.conv3,0.5305023
layer2.3.conv1,0.63990784
layer2.3.conv2,0.7972344
layer2.3.conv3,0.80610657
layer3.0.conv1,0.37243652
layer3.0.conv2,0.48480225
layer3.0.conv3,0.47049332
layer3.0.shortcut.0,0.5870552
layer3.1.conv1,0.81427
layer3.1.conv2,0.84297687
layer3.1.conv3,0.744339
layer3.2.conv1,0.7645378
layer3.2.conv2,0.7975328
layer3.2.conv3,0.67902374
layer3.3.conv1,0.6835518
layer3.3.conv2,0.7651859
layer3.3.conv3,0.6664696
layer3.4.conv1,0.5266228
layer3.4.conv2,0.52264744
layer3.4.conv3,0.4925804
layer3.5.conv1,0.43497086
layer3.5.conv2,0.54783463
layer3.5.conv3,0.5120468
layer4.0.conv1,0.27553558
layer4.0.conv2,0.4476916
layer4.0.conv3,0.56138325
layer4.0.shortcut.0,0.7500844
layer4.1.conv1,0.5504198
layer4.1.conv2,0.48618147
layer4.1.conv3,0.5929918
layer4.2.conv1,0.60251427
layer4.2.conv2,0.66048557
layer4.2.conv3,0.67785263
linear,0.0
