Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,3.981685161590576,53.78,3.797749996185303,48.08,0,0,LAMP,resnet18,cifar100,0.85
0,21121384320.0,0.8449193239212036,84.62,0.8128945231437683,68.1,0,0,LAMP,resnet18,cifar100,0.85
10,232335227520.0,0.3593385219573974,90.0,0.6576467752456665,70.8,0,0,LAMP,resnet18,cifar100,0.85
20,443549070720.0,0.2717975080013275,91.82,0.7710927128791809,71.42,0,0,LAMP,resnet18,cifar100,0.85
30,654762913920.0,0.2515567541122436,93.88,0.7792782187461853,71.73,0,0,LAMP,resnet18,cifar100,0.85
40,865976757120.0,0.2589971125125885,94.98,0.7880470156669617,71.95,0,0,LAMP,resnet18,cifar100,0.85
50,1077190600320.0,0.2392455339431762,95.44,0.8321621417999268,72.16,0,0,LAMP,resnet18,cifar100,0.85
60,1288404443520.0,0.3030596077442169,96.44,0.985137104988098,71.86,0,0,LAMP,resnet18,cifar100,0.85
70,1499618286720.0,0.246991217136383,96.72,0.8665023446083069,72.24,0,0,LAMP,resnet18,cifar100,0.85
80,1710832129920.0,0.2426276952028274,97.56,0.9783198833465576,72.08,0,0,LAMP,resnet18,cifar100,0.85
90,1922045973120.0,0.2781044244766235,97.7,1.0424760580062866,72.29,0,0,LAMP,resnet18,cifar100,0.85
100,2133259816320.0,0.2195070385932922,98.0,0.9416108131408693,72.46,0,0,LAMP,resnet18,cifar100,0.85
101,2133259816320.0,0.1975836902856826,97.98,0.9416108131408693,72.46,0,0,LAMP,resnet18,cifar100,0.85
-1,0.0,4.042203903198242,53.4,3.797750234603882,48.08,1,0,LAMP,resnet18,cifar100,0.85
0,21121384320.0,0.7940326929092407,83.94,0.7654393315315247,68.09,1,0,LAMP,resnet18,cifar100,0.85
10,232335227520.0,0.3620583117008209,89.22,0.7162282466888428,70.77,1,0,LAMP,resnet18,cifar100,0.85
20,443549070720.0,0.308218389749527,91.9,0.7041441798210144,71.23,1,0,LAMP,resnet18,cifar100,0.85
30,654762913920.0,0.256713330745697,93.08,0.7736971974372864,71.62,1,0,LAMP,resnet18,cifar100,0.85
40,865976757120.0,0.2901375293731689,95.06,0.7893222570419312,71.93,1,0,LAMP,resnet18,cifar100,0.85
50,1077190600320.0,0.2576360404491424,95.92,0.8259762525558472,72.02,1,0,LAMP,resnet18,cifar100,0.85
60,1288404443520.0,0.2321571111679077,96.28,0.8244627118110657,72.26,1,0,LAMP,resnet18,cifar100,0.85
70,1499618286720.0,0.2580409348011017,96.86,0.7886523604393005,72.18,1,0,LAMP,resnet18,cifar100,0.85
80,1710832129920.0,0.2534606456756592,97.7,0.8474902510643005,72.14,1,0,LAMP,resnet18,cifar100,0.85
90,1922045973120.0,0.2380987256765365,97.88,0.8339635133743286,72.21,1,0,LAMP,resnet18,cifar100,0.85
100,2133259816320.0,0.2277083545923233,98.12,0.9738675355911256,71.95,1,0,LAMP,resnet18,cifar100,0.85
101,2133259816320.0,0.2160978466272354,98.3,0.9738674759864808,71.95,1,0,LAMP,resnet18,cifar100,0.85
-1,0.0,4.159069538116455,51.92,3.797750234603882,48.08,2,0,LAMP,resnet18,cifar100,0.85
0,21121384320.0,0.7889599204063416,83.72,0.828899621963501,67.87,2,0,LAMP,resnet18,cifar100,0.85
10,232335227520.0,0.3320371806621551,89.8,0.6151185631752014,71.16,2,0,LAMP,resnet18,cifar100,0.85
20,443549070720.0,0.2970114350318908,92.44,0.7291858792304993,71.29,2,0,LAMP,resnet18,cifar100,0.85
30,654762913920.0,0.2703994810581207,93.84,0.7188684940338135,71.65,2,0,LAMP,resnet18,cifar100,0.85
40,865976757120.0,0.2718259394168854,94.5,0.7739776372909546,71.86,2,0,LAMP,resnet18,cifar100,0.85
50,1077190600320.0,0.2593656182289123,96.22,0.7801889181137085,71.96,2,0,LAMP,resnet18,cifar100,0.85
60,1288404443520.0,0.2108608931303024,96.48,0.7880881428718567,72.08,2,0,LAMP,resnet18,cifar100,0.85
70,1499618286720.0,0.2327089160680771,96.6,0.7760530114173889,72.09,2,0,LAMP,resnet18,cifar100,0.85
80,1710832129920.0,0.2558784782886505,97.42,0.8363453149795532,72.18,2,0,LAMP,resnet18,cifar100,0.85
90,1922045973120.0,0.2305438667535781,97.86,0.8676488399505615,71.77,2,0,LAMP,resnet18,cifar100,0.85
100,2133259816320.0,0.2584800720214844,98.26,0.7863892912864685,72.02,2,0,LAMP,resnet18,cifar100,0.85
101,2133259816320.0,0.2200289517641067,98.3,0.7863892912864685,72.02,2,0,LAMP,resnet18,cifar100,0.85
