Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,0.0796280056238174,99.18,0.130770206451416,93.26,0,0,LAMP,VGG19,cifar10,0.9
0,14566528800.0,0.0577526427805423,99.42,0.1284917443990707,93.38,0,0,LAMP,VGG19,cifar10,0.9
10,160231816800.0,0.0470634028315544,99.36,0.1484621316194534,93.51,0,0,LAMP,VGG19,cifar10,0.9
20,305897104800.0,0.0405232980847358,99.42,0.1601718217134475,93.41,0,0,LAMP,VGG19,cifar10,0.9
30,451562392800.0,0.0555923953652381,99.58,0.1592963933944702,93.4,0,0,LAMP,VGG19,cifar10,0.9
40,597227680800.0,0.0704706087708473,99.6,0.1589982956647873,93.34,0,0,LAMP,VGG19,cifar10,0.9
50,742892968800.0,0.0415478125214576,99.68,0.1792811751365661,93.48,0,0,LAMP,VGG19,cifar10,0.9
60,888558256800.0,0.0516303926706314,99.66,0.1723599582910537,93.4,0,0,LAMP,VGG19,cifar10,0.9
70,1034223544800.0,0.0591132566332817,99.74,0.1853767335414886,93.47,0,0,LAMP,VGG19,cifar10,0.9
80,1179888832800.0,0.0517789050936698,99.64,0.1648153513669967,93.35,0,0,LAMP,VGG19,cifar10,0.9
90,1325554120800.0,0.0369118563830852,99.72,0.1845344007015228,93.45,0,0,LAMP,VGG19,cifar10,0.9
100,1471219408800.0,0.0405619516968727,99.72,0.2131836712360382,93.47,0,0,LAMP,VGG19,cifar10,0.9
101,1471219408800.0,0.049974650144577,99.56,0.2131836712360382,93.47,0,0,LAMP,VGG19,cifar10,0.9
-1,0.0,0.0787693262100219,99.28,0.130770206451416,93.26,1,0,LAMP,VGG19,cifar10,0.9
0,14566528800.0,0.067334197461605,99.36,0.1451101601123809,93.41,1,0,LAMP,VGG19,cifar10,0.9
10,160231816800.0,0.0505135916173458,99.7,0.1720478385686874,93.52,1,0,LAMP,VGG19,cifar10,0.9
20,305897104800.0,0.0830375105142593,99.52,0.2187064290046692,93.36,1,0,LAMP,VGG19,cifar10,0.9
30,451562392800.0,0.0495447628200054,99.68,0.1934370547533035,93.56,1,0,LAMP,VGG19,cifar10,0.9
40,597227680800.0,0.0588576458394527,99.64,0.1811220645904541,93.57,1,0,LAMP,VGG19,cifar10,0.9
50,742892968800.0,0.0473877936601638,99.7,0.2060763090848922,93.48,1,0,LAMP,VGG19,cifar10,0.9
60,888558256800.0,0.0506701283156871,99.74,0.2094395011663437,93.43,1,0,LAMP,VGG19,cifar10,0.9
70,1034223544800.0,0.0394569039344787,99.76,0.2026350796222686,93.48,1,0,LAMP,VGG19,cifar10,0.9
80,1179888832800.0,0.0473614484071731,99.76,0.2017902880907058,93.52,1,0,LAMP,VGG19,cifar10,0.9
90,1325554120800.0,0.0420876331627368,99.7,0.2116546332836151,93.46,1,0,LAMP,VGG19,cifar10,0.9
100,1471219408800.0,0.0802882462739944,99.84,0.2388066798448562,93.4,1,0,LAMP,VGG19,cifar10,0.9
101,1471219408800.0,0.0463188998401165,99.7,0.238806664943695,93.4,1,0,LAMP,VGG19,cifar10,0.9
-1,0.0,0.0775661692023277,99.3,0.130770206451416,93.26,2,0,LAMP,VGG19,cifar10,0.9
0,14566528800.0,0.0596459135413169,99.42,0.1297642141580581,93.42,2,0,LAMP,VGG19,cifar10,0.9
10,160231816800.0,0.0476832166314125,99.54,0.1581074595451355,93.5,2,0,LAMP,VGG19,cifar10,0.9
20,305897104800.0,0.0560918003320694,99.58,0.1627303212881088,93.43,2,0,LAMP,VGG19,cifar10,0.9
30,451562392800.0,0.059139460325241,99.7,0.1696729660034179,93.55,2,0,LAMP,VGG19,cifar10,0.9
40,597227680800.0,0.0485980734229087,99.6,0.1689907014369964,93.61,2,0,LAMP,VGG19,cifar10,0.9
50,742892968800.0,0.0551356635987758,99.66,0.1886769533157348,93.5,2,0,LAMP,VGG19,cifar10,0.9
60,888558256800.0,0.0510351173579692,99.72,0.1750884652137756,93.56,2,0,LAMP,VGG19,cifar10,0.9
70,1034223544800.0,0.0445733852684497,99.66,0.1690802872180938,93.53,2,0,LAMP,VGG19,cifar10,0.9
80,1179888832800.0,0.0539292246103286,99.82,0.2006038725376129,93.48,2,0,LAMP,VGG19,cifar10,0.9
90,1325554120800.0,0.0527241043746471,99.74,0.1914420574903488,93.53,2,0,LAMP,VGG19,cifar10,0.9
100,1471219408800.0,0.0493875034153461,99.78,0.1827070415019989,93.53,2,0,LAMP,VGG19,cifar10,0.9
101,1471219408800.0,0.0400958582758903,99.78,0.1827070415019989,93.53,2,0,LAMP,VGG19,cifar10,0.9
