layer_names,pr
conv1,0.0
layer1.0.conv1,0.41796875
layer1.0.conv2,0.4285753
layer1.0.conv3,0.32592773
layer1.0.shortcut.0,0.29571533
layer1.1.conv1,0.4309082
layer1.1.conv2,0.42374673
layer1.1.conv3,0.3397827
layer1.2.conv1,0.24658203
layer1.2.conv2,0.31133354
layer1.2.conv3,0.29992676
layer2.0.conv1,0.16540527
layer2.0.conv2,0.1942749
layer2.0.conv3,0.1444397
layer2.0.shortcut.0,0.2196579
layer2.1.conv1,0.19252014
layer2.1.conv2,0.14926487
layer2.1.conv3,0.13529968
layer2.2.conv1,0.1331482
layer2.2.conv2,0.16120741
layer2.2.conv3,0.18336487
layer2.3.conv1,0.1182251
layer2.3.conv2,0.15326606
layer2.3.conv3,0.22462463
layer3.0.conv1,0.17775726
layer3.0.conv2,0.4343516
layer3.0.conv3,0.55438614
layer3.0.shortcut.0,0.6484375
layer3.1.conv1,0.93961334
layer3.1.conv2,0.98728096
layer3.1.conv3,0.9856758
layer3.2.conv1,0.94812393
layer3.2.conv2,0.9896359
layer3.2.conv3,0.9890404
layer3.3.conv1,0.9434662
layer3.3.conv2,0.9847497
layer3.3.conv3,0.9904289
layer3.4.conv1,0.94906235
layer3.4.conv2,0.99097866
layer3.4.conv3,0.99402237
layer3.5.conv1,0.94314957
layer3.5.conv2,0.9877709
layer3.5.conv3,0.99367523
layer4.0.conv1,0.8435707
layer4.0.conv2,0.9658962
layer4.0.conv3,0.9565058
layer4.0.shortcut.0,0.9585061
layer4.1.conv1,0.9883537
layer4.1.conv2,0.99288476
layer4.1.conv3,0.98848915
layer4.2.conv1,0.99875355
layer4.2.conv2,0.99982876
layer4.2.conv3,0.99953747
linear,0.0
