Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,139636012.0,1.1127214431762695,74.3,1.1797856092453003,69.81,0,0.005,LAMP,VGG19,cifar10,0.8
0,16895957452.0,0.0942606627941131,99.06,0.1174569800496101,92.76,0,0.005,LAMP,VGG19,cifar10,0.8
10,184459171852.0,0.0701772719621658,99.3,0.1355659216642379,93.15,0,0.005,LAMP,VGG19,cifar10,0.8
20,352022386252.0,0.0485583543777465,99.06,0.1491303145885467,93.13,0,0.005,LAMP,VGG19,cifar10,0.8
30,519585600652.0,0.0570003315806388,99.5,0.1661018133163452,93.21,0,0.005,LAMP,VGG19,cifar10,0.8
40,687148815052.0,0.0464261844754219,99.6,0.1764100193977356,93.24,0,0.005,LAMP,VGG19,cifar10,0.8
50,854712029452.0,0.0479330867528915,99.58,0.1914503127336502,93.23,0,0.005,LAMP,VGG19,cifar10,0.8
60,1022275243852.0,0.0530367940664291,99.38,0.1938401460647583,93.22,0,0.005,LAMP,VGG19,cifar10,0.8
70,1189838458252.0,0.0524701550602912,99.76,0.1913956254720688,93.31,0,0.005,LAMP,VGG19,cifar10,0.8
80,1357401672652.0,0.0473539009690284,99.52,0.1818639189004898,93.32,0,0.005,LAMP,VGG19,cifar10,0.8
90,1524964887052.0,0.0511822178959846,99.64,0.1886433809995651,93.29,0,0.005,LAMP,VGG19,cifar10,0.8
100,1692528101452.0,0.0439432263374328,99.8,0.2039226442575454,93.39,0,0.005,LAMP,VGG19,cifar10,0.8
101,1692528101452.0,0.0550467632710933,99.72,0.2039226442575454,93.39,0,0.005,LAMP,VGG19,cifar10,0.8
-1,139453324.0,1.1804555654525757,73.42,1.2552685737609863,68.8,1,0.005,LAMP,VGG19,cifar10,0.8
0,16873852204.0,0.0953398272395134,99.08,0.1383312493562698,92.94,1,0.005,LAMP,VGG19,cifar10,0.8
10,184217841004.0,0.054487194865942,99.2,0.1318336725234985,93.01,1,0.005,LAMP,VGG19,cifar10,0.8
20,351561829804.0,0.050372801721096,99.42,0.1494655460119247,93.16,1,0.005,LAMP,VGG19,cifar10,0.8
30,518905818604.0,0.044205542653799,99.44,0.1735551953315735,93.06,1,0.005,LAMP,VGG19,cifar10,0.8
40,686249807404.0,0.0436098650097847,99.6,0.172677457332611,93.23,1,0.005,LAMP,VGG19,cifar10,0.8
50,853593796204.0,0.0630413591861724,99.5,0.165732279419899,93.22,1,0.005,LAMP,VGG19,cifar10,0.8
60,1020937785004.0,0.0410273894667625,99.34,0.1784868091344833,93.04,1,0.005,LAMP,VGG19,cifar10,0.8
70,1188281773804.0,0.0429659448564052,99.62,0.1695997267961502,93.33,1,0.005,LAMP,VGG19,cifar10,0.8
80,1355625762604.0,0.0369056314229965,99.54,0.219617411494255,93.14,1,0.005,LAMP,VGG19,cifar10,0.8
90,1522969751404.0,0.0453286357223987,99.62,0.1857793033123016,93.32,1,0.005,LAMP,VGG19,cifar10,0.8
100,1690313740204.0,0.0731463432312011,99.62,0.1909541636705398,93.33,1,0.005,LAMP,VGG19,cifar10,0.8
101,1690313740204.0,0.0423798039555549,99.62,0.1909541636705398,93.33,1,0.005,LAMP,VGG19,cifar10,0.8
-1,139467832.0,1.3556677103042605,70.98,1.4844212532043457,65.86,2,0.005,LAMP,VGG19,cifar10,0.8
0,16875607672.0,0.115774780511856,98.92,0.1519058942794799,93.0,2,0.005,LAMP,VGG19,cifar10,0.8
10,184237006072.0,0.0496037192642688,99.12,0.1279613524675369,93.25,2,0.005,LAMP,VGG19,cifar10,0.8
20,351598404472.0,0.0519876889884471,99.38,0.1905645430088043,93.02,2,0.005,LAMP,VGG19,cifar10,0.8
30,518959802872.0,0.0448644198477268,99.54,0.1653908193111419,93.24,2,0.005,LAMP,VGG19,cifar10,0.8
40,686321201272.0,0.0464240573346614,99.42,0.1816035807132721,93.2,2,0.005,LAMP,VGG19,cifar10,0.8
50,853682599672.0,0.0687184631824493,99.58,0.1645940542221069,93.4,2,0.005,LAMP,VGG19,cifar10,0.8
60,1021043998072.0,0.0534170940518379,99.7,0.1841488480567932,93.27,2,0.005,LAMP,VGG19,cifar10,0.8
70,1188405396472.0,0.0493244342505931,99.54,0.2080736607313156,93.38,2,0.005,LAMP,VGG19,cifar10,0.8
80,1355766794872.0,0.0347475036978721,99.5,0.1866571009159088,93.35,2,0.005,LAMP,VGG19,cifar10,0.8
90,1523128193272.0,0.0330314375460147,99.7,0.1963306218385696,93.24,2,0.005,LAMP,VGG19,cifar10,0.8
100,1690489591672.0,0.0364761650562286,99.72,0.1787636876106262,93.41,2,0.005,LAMP,VGG19,cifar10,0.8
101,1690489591672.0,0.0395054742693901,99.82,0.1787636876106262,93.41,2,0.005,LAMP,VGG19,cifar10,0.8
-1,139535752.0,1.2379262447357178,71.46,1.32160484790802,66.87,3,0.005,LAMP,VGG19,cifar10,0.8
0,16883825992.0,0.1174595952033996,98.96,0.1330130845308303,92.86,3,0.005,LAMP,VGG19,cifar10,0.8
10,184326728392.0,0.063398502767086,99.22,0.1397911310195922,93.19,3,0.005,LAMP,VGG19,cifar10,0.8
20,351769630792.0,0.0685689151287078,99.18,0.1638426482677459,93.22,3,0.005,LAMP,VGG19,cifar10,0.8
30,519212533192.0,0.0405606366693973,99.3,0.192092478275299,93.28,3,0.005,LAMP,VGG19,cifar10,0.8
40,686655435592.0,0.0458334237337112,99.24,0.2014415264129638,93.27,3,0.005,LAMP,VGG19,cifar10,0.8
50,854098337992.0,0.0364861451089382,99.52,0.1780311018228531,93.38,3,0.005,LAMP,VGG19,cifar10,0.8
60,1021541240392.0,0.0401156730949878,99.42,0.1697864383459091,93.44,3,0.005,LAMP,VGG19,cifar10,0.8
70,1188984142792.0,0.0507874153554439,99.72,0.1941809058189392,93.33,3,0.005,LAMP,VGG19,cifar10,0.8
80,1356427045192.0,0.0365537405014038,99.58,0.1907624304294586,93.46,3,0.005,LAMP,VGG19,cifar10,0.8
90,1523869947592.0,0.0566533878445625,99.68,0.1904915273189544,93.29,3,0.005,LAMP,VGG19,cifar10,0.8
100,1691312849992.0,0.0404823645949363,99.72,0.1776600182056427,93.35,3,0.005,LAMP,VGG19,cifar10,0.8
101,1691312849992.0,0.0439051538705825,99.86,0.1776600033044815,93.35,3,0.005,LAMP,VGG19,cifar10,0.8
-1,139536352.0,1.1435787677764893,74.08,1.1874281167984009,69.5,4,0.005,LAMP,VGG19,cifar10,0.8
0,16883898592.0,0.0913205370306968,99.12,0.1439625024795532,93.1,4,0.005,LAMP,VGG19,cifar10,0.8
10,184327520992.0,0.06019027531147,99.48,0.1598425656557083,93.13,4,0.005,LAMP,VGG19,cifar10,0.8
20,351771143392.0,0.0391960777342319,99.24,0.1456754356622696,93.29,4,0.005,LAMP,VGG19,cifar10,0.8
30,519214765792.0,0.0586891025304794,99.44,0.144453078508377,93.31,4,0.005,LAMP,VGG19,cifar10,0.8
40,686658388192.0,0.0454675406217575,99.54,0.1636241674423217,93.35,4,0.005,LAMP,VGG19,cifar10,0.8
50,854102010592.0,0.0512276403605937,99.54,0.154167041182518,93.34,4,0.005,LAMP,VGG19,cifar10,0.8
60,1021545632992.0,0.0454901680350303,99.5,0.15681953728199,93.36,4,0.005,LAMP,VGG19,cifar10,0.8
70,1188989255392.0,0.0441010035574436,99.76,0.1634896695613861,93.37,4,0.005,LAMP,VGG19,cifar10,0.8
80,1356432877792.0,0.0395174995064735,99.62,0.1570419371128082,93.32,4,0.005,LAMP,VGG19,cifar10,0.8
90,1523876500192.0,0.0520860776305198,99.58,0.1843573898077011,93.31,4,0.005,LAMP,VGG19,cifar10,0.8
100,1691320122592.0,0.0567990615963935,99.58,0.1848715096712112,93.37,4,0.005,LAMP,VGG19,cifar10,0.8
101,1691320122592.0,0.0375152193009853,99.58,0.18487149477005,93.37,4,0.005,LAMP,VGG19,cifar10,0.8
-1,139493248.0,1.1377936601638794,73.84,1.223203420639038,68.85,5,0.005,LAMP,VGG19,cifar10,0.8
0,16878683008.0,0.0999178513884544,99.1,0.1295133382081985,93.12,5,0.005,LAMP,VGG19,cifar10,0.8
10,184270580608.0,0.0461058095097541,99.26,0.1439212411642074,93.25,5,0.005,LAMP,VGG19,cifar10,0.8
20,351662478208.0,0.0498349405825138,99.42,0.1297272443771362,93.27,5,0.005,LAMP,VGG19,cifar10,0.8
30,519054375808.0,0.0586738847196102,99.58,0.1656299829483032,93.26,5,0.005,LAMP,VGG19,cifar10,0.8
40,686446273408.0,0.0535186566412448,99.52,0.1681655347347259,93.24,5,0.005,LAMP,VGG19,cifar10,0.8
50,853838171008.0,0.0492513962090015,99.72,0.1464483886957168,93.38,5,0.005,LAMP,VGG19,cifar10,0.8
60,1021230068608.0,0.0682124644517898,99.72,0.1828546524047851,93.38,5,0.005,LAMP,VGG19,cifar10,0.8
70,1188621966208.0,0.0463816486299037,99.64,0.144768550992012,93.37,5,0.005,LAMP,VGG19,cifar10,0.8
80,1356013863808.0,0.0437743365764617,99.66,0.1699472069740295,93.42,5,0.005,LAMP,VGG19,cifar10,0.8
90,1523405761408.0,0.0449132658541202,99.68,0.1603014469146728,93.34,5,0.005,LAMP,VGG19,cifar10,0.8
100,1690797659008.0,0.0333111137151718,99.6,0.1759929060935974,93.33,5,0.005,LAMP,VGG19,cifar10,0.8
101,1690797659008.0,0.0421101674437522,99.8,0.1759929060935974,93.33,5,0.005,LAMP,VGG19,cifar10,0.8
-1,139517212.0,1.2963758707046509,72.68,1.3812187910079956,67.38,6,0.005,LAMP,VGG19,cifar10,0.8
0,16881582652.0,0.0877192467451095,99.12,0.1072602495551109,93.27,6,0.005,LAMP,VGG19,cifar10,0.8
10,184302237052.0,0.0652207136154174,99.2,0.1122845932841301,93.3,6,0.005,LAMP,VGG19,cifar10,0.8
20,351722891452.0,0.062899500131607,99.56,0.1210181415081024,93.32,6,0.005,LAMP,VGG19,cifar10,0.8
30,519143545852.0,0.0681924670934677,99.4,0.1303809136152267,93.39,6,0.005,LAMP,VGG19,cifar10,0.8
40,686564200252.0,0.0459928326308727,99.42,0.1316498816013336,93.47,6,0.005,LAMP,VGG19,cifar10,0.8
50,853984854652.0,0.0431471355259418,99.46,0.1489533632993698,93.27,6,0.005,LAMP,VGG19,cifar10,0.8
60,1021405509052.0,0.0508952997624874,99.6,0.1569342911243438,93.28,6,0.005,LAMP,VGG19,cifar10,0.8
70,1188826163452.0,0.0506143607199192,99.68,0.1442492455244064,93.32,6,0.005,LAMP,VGG19,cifar10,0.8
80,1356246817852.0,0.0427866019308567,99.48,0.144034281373024,93.36,6,0.005,LAMP,VGG19,cifar10,0.8
90,1523667472252.0,0.0472397133708,99.5,0.1461581736803054,93.42,6,0.005,LAMP,VGG19,cifar10,0.8
100,1691088126652.0,0.0418113023042678,99.76,0.1572937369346618,93.39,6,0.005,LAMP,VGG19,cifar10,0.8
101,1691088126652.0,0.037406925112009,99.7,0.1572937369346618,93.39,6,0.005,LAMP,VGG19,cifar10,0.8
-1,139686664.0,1.0998518466949463,74.32,1.167245864868164,69.46,7,0.005,LAMP,VGG19,cifar10,0.8
0,16902086344.0,0.1174761280417442,99.18,0.1482450366020202,93.08,7,0.005,LAMP,VGG19,cifar10,0.8
10,184526083144.0,0.0662782713770866,99.38,0.1515649408102035,93.14,7,0.005,LAMP,VGG19,cifar10,0.8
20,352150079944.0,0.0453169234097003,99.36,0.1763156652450561,93.15,7,0.005,LAMP,VGG19,cifar10,0.8
30,519774076744.0,0.0521664693951606,99.4,0.1908622086048126,93.12,7,0.005,LAMP,VGG19,cifar10,0.8
40,687398073544.0,0.0596941299736499,99.5,0.1774627119302749,93.16,7,0.005,LAMP,VGG19,cifar10,0.8
50,855022070344.0,0.0600602701306343,99.56,0.1765962988138198,93.3,7,0.005,LAMP,VGG19,cifar10,0.8
60,1022646067144.0,0.029782710596919,99.44,0.186430886387825,93.16,7,0.005,LAMP,VGG19,cifar10,0.8
70,1190270063944.0,0.0651054233312606,99.58,0.2456278502941131,93.11,7,0.005,LAMP,VGG19,cifar10,0.8
80,1357894060744.0,0.043778259307146,99.72,0.1817492693662643,93.22,7,0.005,LAMP,VGG19,cifar10,0.8
90,1525518057544.0,0.0489786118268966,99.68,0.214932695031166,93.25,7,0.005,LAMP,VGG19,cifar10,0.8
100,1693142054344.0,0.0513593778014183,99.6,0.1941658854484558,93.27,7,0.005,LAMP,VGG19,cifar10,0.8
101,1693142054344.0,0.0447343252599239,99.68,0.1941658854484558,93.27,7,0.005,LAMP,VGG19,cifar10,0.8
-1,139452880.0,1.0887116193771362,74.72,1.1525143384933472,69.5,8,0.005,LAMP,VGG19,cifar10,0.8
0,16873798480.0,0.1167519614100456,98.9,0.1522492468357086,92.62,8,0.005,LAMP,VGG19,cifar10,0.8
10,184217254480.0,0.0532335601747036,99.22,0.1327337920665741,92.96,8,0.005,LAMP,VGG19,cifar10,0.8
20,351560710480.0,0.0503574237227439,99.42,0.1525837332010269,92.91,8,0.005,LAMP,VGG19,cifar10,0.8
30,518904166480.0,0.0481306873261928,99.36,0.1843410432338714,93.04,8,0.005,LAMP,VGG19,cifar10,0.8
40,686247622480.0,0.0530348531901836,99.3,0.1474223881959915,92.94,8,0.005,LAMP,VGG19,cifar10,0.8
50,853591078480.0,0.0428380295634269,99.54,0.1565427482128143,92.88,8,0.005,LAMP,VGG19,cifar10,0.8
