Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,92656992.0,2.6868338584899902,3.88,2.765049695968628,4.04,0,0.005,LAMP,resnet18,cifar100,0.95
0,11211496032.0,0.8321596384048462,14.58,0.8290561437606812,15.57,0,0.005,LAMP,resnet18,cifar100,0.95
10,122399886432.0,0.6086713075637817,32.04,0.9512794613838196,31.91,0,0.005,LAMP,resnet18,cifar100,0.95
20,233588276832.0,0.95891010761261,38.94,1.3512414693832395,38.01,0,0.005,LAMP,resnet18,cifar100,0.95
30,344776667232.0,1.1763393878936768,44.68,1.5457428693771362,41.65,0,0.005,LAMP,resnet18,cifar100,0.95
40,455965057632.0,1.4977260828018188,48.28,2.1001510620117188,44.07,0,0.005,LAMP,resnet18,cifar100,0.95
50,567153448032.0,1.6732614040374756,51.5,2.154841661453247,46.71,0,0.005,LAMP,resnet18,cifar100,0.95
60,678341838432.0,1.4280551671981812,55.64,1.9224299192428589,49.2,0,0.005,LAMP,resnet18,cifar100,0.95
70,789530228832.0,1.4685323238372805,58.18,1.6143707036972046,51.19,0,0.005,LAMP,resnet18,cifar100,0.95
80,900718619232.0,1.4613991975784302,59.76,1.7351821660995483,52.4,0,0.005,LAMP,resnet18,cifar100,0.95
90,1011907009632.0,1.882158875465393,60.8,2.291777372360229,52.34,0,0.005,LAMP,resnet18,cifar100,0.95
100,1123095400032.0,1.713227391242981,63.22,1.984264850616455,54.03,0,0.005,LAMP,resnet18,cifar100,0.95
101,1123095400032.0,1.6927567720413208,63.1,1.984264850616455,54.03,0,0.005,LAMP,resnet18,cifar100,0.95
-1,92718528.0,1.455494403839111,6.22,1.4880887269973757,6.42,1,0.005,LAMP,resnet18,cifar100,0.95
0,11218941888.0,0.7621126174926758,15.08,0.8116779923439026,15.57,1,0.005,LAMP,resnet18,cifar100,0.95
10,122481175488.0,0.5780772566795349,32.44,0.9116334915161132,32.22,1,0.005,LAMP,resnet18,cifar100,0.95
20,233743409088.0,0.8413487672805786,39.68,1.326253890991211,37.76,1,0.005,LAMP,resnet18,cifar100,0.95
30,345005642688.0,1.1592260599136353,45.64,1.7325600385665894,41.62,1,0.005,LAMP,resnet18,cifar100,0.95
40,456267876288.0,1.3210210800170898,49.66,1.600142478942871,45.71,1,0.005,LAMP,resnet18,cifar100,0.95
