Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,149534440.0,0.0491546392440795,99.46,0.1781836748123169,93.4,0,0.001,LAMP,VGG19,cifar10,0.8
0,18093667240.0,0.0381879583001136,99.5,0.1710759550333023,93.51,0,0.001,LAMP,VGG19,cifar10,0.8
10,197534995240.0,0.0518876872956752,99.68,0.1902759969234466,93.57,0,0.001,LAMP,VGG19,cifar10,0.8
20,376976323240.0,0.0499086007475853,99.72,0.1742753833532333,93.42,0,0.001,LAMP,VGG19,cifar10,0.8
30,556417651240.0,0.0385024175047874,99.72,0.1817046254873275,93.52,0,0.001,LAMP,VGG19,cifar10,0.8
40,735858979240.0,0.0445314012467861,99.74,0.1902416944503784,93.46,0,0.001,LAMP,VGG19,cifar10,0.8
50,915300307240.0,0.0524804405868053,99.68,0.2011274844408035,93.34,0,0.001,LAMP,VGG19,cifar10,0.8
60,1094741635240.0,0.0423885658383369,99.8,0.2186097204685211,93.49,0,0.001,LAMP,VGG19,cifar10,0.8
70,1274182963240.0,0.0312097314745187,99.82,0.2125263661146164,93.49,0,0.001,LAMP,VGG19,cifar10,0.8
80,1453624291240.0,0.0415747389197349,99.68,0.2247604876756668,93.47,0,0.001,LAMP,VGG19,cifar10,0.8
90,1633065619240.0,0.0641899332404136,99.72,0.2195021957159042,93.5,0,0.001,LAMP,VGG19,cifar10,0.8
100,1812506947240.0,0.0331620015203952,99.78,0.2118217945098877,93.5,0,0.001,LAMP,VGG19,cifar10,0.8
101,1812506947240.0,0.0369410365819931,99.78,0.2118217796087265,93.5,0,0.001,LAMP,VGG19,cifar10,0.8
-1,149484244.0,0.0416834354400634,99.68,0.1828144490718841,93.43,1,0.001,LAMP,VGG19,cifar10,0.8
0,18087593524.0,0.0914399102330207,99.68,0.1658831685781479,93.53,1,0.001,LAMP,VGG19,cifar10,0.8
10,197468686324.0,0.0671083033084869,99.74,0.1822708398103714,93.57,1,0.001,LAMP,VGG19,cifar10,0.8
20,376849779124.0,0.0378127470612525,99.72,0.2105423510074615,93.56,1,0.001,LAMP,VGG19,cifar10,0.8
30,556230871924.0,0.0486130714416503,99.74,0.2063729017972946,93.61,1,0.001,LAMP,VGG19,cifar10,0.8
40,735611964724.0,0.0495283864438533,99.74,0.2069492787122726,93.64,1,0.001,LAMP,VGG19,cifar10,0.8
50,914993057524.0,0.0653556287288665,99.8,0.2225888967514038,93.63,1,0.001,LAMP,VGG19,cifar10,0.8
60,1094374150324.0,0.045037742704153,99.74,0.2310566008090973,93.54,1,0.001,LAMP,VGG19,cifar10,0.8
70,1273755243124.0,0.0290748327970504,99.72,0.2260899245738983,93.59,1,0.001,LAMP,VGG19,cifar10,0.8
80,1453136335924.0,0.052655603736639,99.76,0.2196390628814697,93.54,1,0.001,LAMP,VGG19,cifar10,0.8
90,1632517428724.0,0.0630273520946502,99.82,0.2168695330619812,93.6,1,0.001,LAMP,VGG19,cifar10,0.8
100,1811898521524.0,0.0451075658202171,99.84,0.2240417599678039,93.53,1,0.001,LAMP,VGG19,cifar10,0.8
101,1811898521524.0,0.0262141022831201,99.86,0.2240417599678039,93.53,1,0.001,LAMP,VGG19,cifar10,0.8
-1,149447752.0,0.0589669495820999,99.6,0.1630241870880127,93.35,2,0.001,LAMP,VGG19,cifar10,0.8
0,18083177992.0,0.0806813091039657,99.68,0.1653472334146499,93.45,2,0.001,LAMP,VGG19,cifar10,0.8
10,197420480392.0,0.0450478978455066,99.62,0.1950222104787826,93.5,2,0.001,LAMP,VGG19,cifar10,0.8
20,376757782792.0,0.0551957190036773,99.62,0.1688444912433624,93.54,2,0.001,LAMP,VGG19,cifar10,0.8
30,556095085192.0,0.0712873935699462,99.78,0.1654515415430069,93.48,2,0.001,LAMP,VGG19,cifar10,0.8
40,735432387592.0,0.0554497316479682,99.74,0.1703164279460907,93.54,2,0.001,LAMP,VGG19,cifar10,0.8
50,914769689992.0,0.0439960248768329,99.72,0.1752793788909912,93.34,2,0.001,LAMP,VGG19,cifar10,0.8
60,1094106992392.0,0.0409205704927444,99.74,0.2010097205638885,93.4,2,0.001,LAMP,VGG19,cifar10,0.8
