Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma
100,2175897145376.0,0.6347054839134216,88.34,0.7415581345558167,84.43,5,0.005
101,2175897145376.0,0.6415866017341614,88.22,0.7415581345558167,84.43,5,0.005
-1,179597984.0,0.8358168005943298,24.24,0.8424930572509766,24.01,6,0.005
0,21731356064.0,0.2529648542404175,45.5,0.2603723108768463,45.43,6,0.005
10,237248936864.0,0.2313748151063919,59.2,0.2556354403495788,59.19,6,0.005
20,452766517664.0,0.3127114772796631,66.5,0.3543507158756256,65.99,6,0.005
30,668284098464.0,0.316008597612381,71.62,0.403366208076477,70.95,6,0.005
40,883801679264.0,0.4118519127368927,75.26,0.433487057685852,74.64,6,0.005
50,1099319260064.0,0.6943997740745544,77.84,0.6342960596084595,76.61,6,0.005
60,1314836840864.0,0.3300280570983886,81.14,0.4467603862285614,79.49,6,0.005
70,1530354421664.0,0.4360913038253784,83.06,0.4690410792827606,81.16,6,0.005
80,1745872002464.0,0.4444427788257599,84.98,0.4506089091300964,81.92,6,0.005
90,1961389583264.0,0.3480052053928375,86.74,0.5739572644233704,82.49,6,0.005
100,2176907164064.0,0.4200664460659027,88.28,0.2787771821022033,84.42,6,0.005
101,2176907164064.0,0.4298340976238251,87.42,0.2787771821022033,84.42,6,0.005
-1,179903600.0,1.0603628158569336,24.64,1.0605533123016355,24.84,7,0.005
0,21768335600.0,0.2944284677505493,47.28,0.2972943484783172,47.28,7,0.005
10,237652655600.0,0.2672837078571319,60.36,0.3444052934646606,59.85,7,0.005
20,453536975600.0,0.3078939914703369,68.38,0.2512685656547546,67.36,7,0.005
30,669421295600.0,0.6013147234916687,71.98,0.5830717086791992,71.15,7,0.005
40,885305615600.0,0.2789721190929413,77.08,0.4595110118389129,75.13,7,0.005
50,1101189935600.0,0.5493165254592896,79.6,0.4963404238224029,77.84,7,0.005
60,1317074255600.0,0.3799507021903991,82.22,0.5995369553565979,79.87,7,0.005
70,1532958575600.0,0.3937461376190185,85.0,0.5694798231124878,81.23,7,0.005
80,1748842895600.0,0.4127464592456817,85.58,0.3495089113712311,82.57,7,0.005
90,1964727215600.0,0.3760700821876526,87.46,0.4397952556610107,83.53,7,0.005
100,2180611535600.0,0.3803353905677795,88.4,0.4450674951076507,84.13,7,0.005
101,2180611535600.0,0.3770956993103027,88.2,0.4450674951076507,84.13,7,0.005
-1,179612960.0,1.2642587423324585,12.0,1.2661529779434204,11.53,8,0.005
0,21733168160.0,0.3210957646369934,43.22,0.3368296325206756,43.33,8,0.005
10,237268720160.0,0.2357560694217682,60.48,0.2816700339317322,59.67,8,0.005
20,452804272160.0,0.3598041236400604,67.64,0.4365133941173553,67.32,8,0.005
30,668339824160.0,0.2967830896377563,74.12,0.3821832537651062,72.42,8,0.005
40,883875376160.0,0.3335051834583282,77.78,0.4563630819320678,75.53,8,0.005
50,1099410928160.0,0.3139395713806152,81.62,0.4103703200817108,78.35,8,0.005
60,1314946480160.0,0.1329580843448639,84.16,0.2979053258895874,80.9,8,0.005
70,1530482032160.0,0.25373575091362,85.06,0.257485032081604,82.52,8,0.005
80,1746017584160.0,0.2448764890432357,87.1,0.2820618748664856,83.33,8,0.005
90,1961553136160.0,0.6109520792961121,87.74,0.5864049792289734,84.01,8,0.005
100,2177088688160.0,0.3201730251312256,89.08,0.3666928112506866,84.85,8,0.005
101,2177088688160.0,0.3527082502841949,89.3,0.3666928112506866,84.85,8,0.005
-1,179963360.0,1.0341670513153076,28.32,1.0261613130569458,28.78,9,0.005
0,21775566560.0,0.3240545988082886,41.64,0.3568891286849975,42.08,9,0.005
10,237731598560.0,0.2091829478740692,59.62,0.2347771823406219,59.95,9,0.005
20,453687630560.0,0.3644440472126007,66.42,0.370737612247467,65.77,9,0.005
30,669643662560.0,0.2424289584159851,71.62,0.3912160098552704,70.53,9,0.005
40,885599694560.0,0.3178168535232544,75.6,0.2998289763927459,74.74,9,0.005
50,1101555726560.0,0.1937076896429062,78.58,0.3156822919845581,77.48,9,0.005
60,1317511758560.0,0.4264832139015198,81.1,0.3487876355648041,79.63,9,0.005
70,1533467790560.0,0.3955067992210388,83.86,0.5229694843292236,80.48,9,0.005
80,1749423822560.0,0.3151226341724396,85.22,0.4159083366394043,82.49,9,0.005
90,1965379854560.0,0.2436073422431945,86.88,0.3309092819690704,83.4,9,0.005
100,2181335886560.0,0.5071281790733337,88.02,0.560616672039032,84.17,9,0.005
101,2181335886560.0,0.476690262556076,87.82,0.5606167316436768,84.17,9,0.005
-1,179907632.0,0.9730801582336426,14.88,0.997131645679474,15.51,10,0.005
0,21768823472.0,0.2544312477111816,42.78,0.2886857986450195,42.85,10,0.005
10,237657981872.0,0.2273488044738769,58.84,0.2800093293190002,59.44,10,0.005
20,453547140272.0,0.1804379671812057,66.62,0.2296493649482727,66.82,10,0.005
30,669436298672.0,0.5920661091804504,71.16,0.4769282639026642,70.7,10,0.005
40,885325457072.0,0.2985211312770843,75.86,0.3764184117317199,74.79,10,0.005
50,1101214615472.0,0.3709128797054291,78.5,0.3561799228191376,77.74,10,0.005
60,1317103773872.0,0.3525075614452362,80.74,0.4729649424552917,79.65,10,0.005
70,1532992932272.0,0.4924446940422058,83.8,0.5526564121246338,81.34,10,0.005
80,1748882090672.0,0.4827387034893036,85.82,0.5642266869544983,82.13,10,0.005
90,1964771249072.0,0.4053496122360229,87.1,0.5537511706352234,83.19,10,0.005
100,2180660407472.0,0.2734518051147461,88.64,0.2551673054695129,84.63,10,0.005
101,2180660407472.0,0.2277733534574508,88.86,0.2551673054695129,84.63,10,0.005
-1,179717072.0,1.06352436542511,22.46,1.0456852912902832,22.78,11,0.005
0,21745765712.0,0.279108464717865,45.02,0.2936503291130066,45.59,11,0.005
10,237406252112.0,0.2670789062976837,62.18,0.2519723773002624,61.88,11,0.005
20,453066738512.0,0.2187228500843048,68.18,0.3493509590625763,67.14,11,0.005
30,668727224912.0,0.4224645495414734,73.24,0.4683578908443451,71.92,11,0.005
40,884387711312.0,0.3881674408912658,76.56,0.4906617105007171,75.2,11,0.005
50,1100048197712.0,0.5539458394050598,79.44,0.471850723028183,77.81,11,0.005
60,1315708684112.0,0.6372533440589905,80.76,0.6779928207397461,79.14,11,0.005
70,1531369170512.0,0.3435189127922058,84.08,0.3540060222148895,82.02,11,0.005
80,1747029656912.0,0.5493422746658325,85.3,0.6395520567893982,82.7,11,0.005
90,1962690143312.0,0.6003223657608032,85.82,0.4751631617546081,83.67,11,0.005
100,2178350629712.0,0.5561744570732117,87.9,0.4601324498653412,84.39,11,0.005
101,2178350629712.0,0.5408905744552612,88.14,0.4601324200630188,84.39,11,0.005
-1,179489456.0,0.9934473633766174,23.74,1.0133745670318604,22.8,12,0.005
0,21718224176.0,0.2600387930870056,44.56,0.264536440372467,44.68,12,0.005
10,237105571376.0,0.2249201238155365,59.92,0.2861994802951813,60.31,12,0.005
20,452492918576.0,0.2573679387569427,67.96,0.3341415226459503,67.01,12,0.005
30,667880265776.0,0.2497282475233078,73.52,0.2788165807723999,72.04,12,0.005
40,883267612976.0,0.4452632367610931,76.92,0.5548127293586731,74.71,12,0.005
50,1098654960176.0,0.227077454328537,81.64,0.2743851542472839,78.89,12,0.005
60,1314042307376.0,0.3557449877262115,83.5,0.3805572092533111,80.54,12,0.005
70,1529429654576.0,0.3284975290298462,85.68,0.3404735028743744,82.66,12,0.005
80,1744817001776.0,0.5400580763816833,86.32,0.4399997591972351,83.41,12,0.005
90,1960204348976.0,0.4395445585250854,87.7,0.367142379283905,84.32,12,0.005
100,2175591696176.0,0.3141812980175018,89.28,0.4030812680721283,85.16,12,0.005
101,2175591696176.0,0.3029192388057709,89.62,0.4030812680721283,85.16,12,0.005
-1,179530976.0,0.8305426239967346,26.2,0.8186028003692627,26.49,13,0.005
0,21723248096.0,0.2633318305015564,43.72,0.2907665371894836,43.94,13,0.005
10,237160419296.0,0.1937884241342544,59.94,0.2542129158973694,60.24,13,0.005
20,452597590496.0,0.3210591673851013,66.8,0.4002468883991241,66.55,13,0.005
30,668034761696.0,0.3104308545589447,71.06,0.3605144023895263,71.59,13,0.005
40,883471932896.0,0.4220177829265594,75.9,0.2627900540828705,74.99,13,0.005
50,1098909104096.0,0.5091859698295593,78.6,0.4751685559749603,77.75,13,0.005
60,1314346275296.0,0.3856649696826935,81.46,0.265299379825592,80.03,13,0.005
70,1529783446496.0,0.4023854434490204,84.18,0.439193993806839,81.95,13,0.005
80,1745220617696.0,0.4522067904472351,86.02,0.4875304102897644,82.83,13,0.005
90,1960657788896.0,0.2793365120887756,87.46,0.4582570493221283,83.1,13,0.005
100,2176094960096.0,0.3512402176856994,88.08,0.510201632976532,83.83,13,0.005
101,2176094960096.0,0.3249193429946899,88.58,0.510201632976532,83.83,13,0.005
-1,179500976.0,1.5673859119415283,13.02,1.5956908464431765,13.29,14,0.005
0,21719618096.0,0.3155834972858429,47.94,0.3263671398162842,48.18,14,0.005
10,237120789296.0,0.2185706943273544,59.4,0.2259291112422943,60.34,14,0.005
20,452521960496.0,0.2524986267089844,65.94,0.2661123275756836,65.91,14,0.005
30,667923131696.0,0.3448939919471741,71.16,0.4551568925380707,70.51,14,0.005
40,883324302896.0,0.4249760508537292,75.98,0.4609566628932953,74.13,14,0.005
50,1098725474096.0,0.4136464595794678,79.04,0.4376241266727447,76.85,14,0.005
60,1314126645296.0,0.7977843284606934,79.14,0.6596861481666565,77.97,14,0.005
70,1529527816496.0,0.4357604384422302,84.18,0.3827593922615051,81.07,14,0.005
80,1744928987696.0,0.3702329397201538,86.26,0.403824895620346,82.35,14,0.005
90,1960330158896.0,0.426178902387619,87.02,0.5738004446029663,82.65,14,0.005
100,2175731330096.0,0.3571468293666839,88.08,0.3946880400180816,84.4,14,0.005
101,2175731330096.0,0.3463539481163025,88.48,0.394688069820404,84.4,14,0.005
-1,179957456.0,1.173879861831665,17.08,1.1812212467193604,16.67,15,0.005
0,21774852176.0,0.2776687741279602,44.3,0.2697413265705108,45.1,15,0.005
10,237723799376.0,0.2558712959289551,60.02,0.2647595107555389,59.72,15,0.005
20,453672746576.0,0.3506835699081421,67.22,0.4312681853771209,67.09,15,0.005
30,669621693776.0,0.1862217187881469,73.84,0.3046312034130096,71.79,15,0.005
40,885570640976.0,0.3326185941696167,77.34,0.3640063107013702,75.44,15,0.005
50,1101519588176.0,0.5430663228034973,79.82,0.4644682705402374,78.24,15,0.005
60,1317468535376.0,0.236005812883377,82.78,0.4747293293476105,79.73,15,0.005
70,1533417482576.0,0.2955988645553589,84.72,0.4941412806510925,81.63,15,0.005
80,1749366429776.0,0.2942175269126892,86.3,0.3807110786437988,83.35,15,0.005
90,1965315376976.0,0.465716540813446,88.32,0.645492434501648,83.71,15,0.005
100,2181264324176.0,0.3457781076431274,88.68,0.5369893312454224,84.72,15,0.005
101,2181264324176.0,0.3741267919540405,89.04,0.5369893908500671,84.72,15,0.005
-1,179586224.0,1.084317326545715,21.6,1.0376566648483276,23.23,16,0.005
0,21729933104.0,0.3078444600105285,45.6,0.3513815402984619,45.01,16,0.005
10,237233401904.0,0.2016321867704391,57.52,0.2644742131233215,57.21,16,0.005
20,452736870704.0,0.3493818342685699,65.0,0.3076357543468475,65.03,16,0.005
30,668240339504.0,0.4154254794120788,70.98,0.3779776394367218,70.21,16,0.005
40,883743808304.0,0.3800998330116272,75.56,0.5316851735115051,73.46,16,0.005
50,1099247277104.0,0.2303775995969772,79.26,0.3426425755023956,77.45,16,0.005
60,1314750745904.0,0.3760440051555633,81.52,0.388470321893692,79.52,16,0.005
70,1530254214704.0,0.5335052013397217,84.02,0.4754576683044433,81.2,16,0.005
80,1745757683504.0,0.4693458080291748,85.6,0.4037526845932007,82.7,16,0.005
90,1961261152304.0,0.2443725913763046,88.14,0.5252346396446228,83.03,16,0.005
100,2176764621104.0,0.3901461958885193,88.68,0.5756827592849731,83.51,16,0.005
101,2176764621104.0,0.3706157207489013,88.76,0.5756827592849731,83.51,16,0.005
-1,179936192.0,0.9292511343955994,25.72,0.9512584805488586,26.24,17,0.005
0,21772279232.0,0.3299146890640259,46.7,0.3593324422836303,46.34,17,0.005
10,237695709632.0,0.2998825013637543,60.58,0.3628371953964233,60.55,17,0.005
20,453619140032.0,0.2673316895961761,67.12,0.1902599781751632,67.61,17,0.005
30,669542570432.0,0.4321065545082092,71.8,0.4986463487148285,71.36,17,0.005
40,885466000832.0,0.3841947317123413,76.5,0.3299222588539123,75.44,17,0.005
50,1101389431232.0,0.5761194229125977,79.32,0.5920104384422302,77.28,17,0.005
60,1317312861632.0,0.4065780341625213,82.28,0.3898678719997406,80.12,17,0.005
70,1533236292032.0,0.613775908946991,83.94,0.6792781949043274,80.95,17,0.005
80,1749159722432.0,0.5043338537216187,85.48,0.4055075943470001,82.85,17,0.005
90,1965083152832.0,0.5571341514587402,87.0,0.6827353835105896,83.44,17,0.005
100,2181006583232.0,0.4327663779258728,88.84,0.5456982851028442,84.36,17,0.005
101,2181006583232.0,0.4425858855247497,88.52,0.5456982254981995,84.36,17,0.005
-1,179597648.0,1.07677960395813,24.26,1.085621356964111,24.56,18,0.005
0,21731315408.0,0.3316128551959991,43.44,0.3586118221282959,42.25,18,0.005
10,237248493008.0,0.2284097969532013,59.12,0.2340190410614013,59.4,18,0.005
20,452765670608.0,0.1926788538694381,67.06,0.2389172315597534,67.3,18,0.005
30,668282848208.0,0.3513913452625274,71.42,0.3401940464973449,71.21,18,0.005
40,883800025808.0,0.3851968646049499,75.58,0.3569942116737366,74.59,18,0.005
50,1099317203408.0,0.4590396285057068,79.22,0.5936661958694458,76.55,18,0.005
60,1314834381008.0,0.4429012238979339,82.5,0.3875977396965027,80.0,18,0.005
70,1530351558608.0,0.4607202410697937,84.28,0.4057911336421966,81.86,18,0.005
80,1745868736208.0,0.217531681060791,85.84,0.2652202844619751,82.88,18,0.005
90,1961385913808.0,0.2849164009094238,87.58,0.4203271865844726,83.53,18,0.005
100,2176903091408.0,0.4077957272529602,88.1,0.3614692091941833,84.99,18,0.005
101,2176903091408.0,0.3652115166187286,88.4,0.3614692091941833,84.99,18,0.005
-1,179562320.0,0.964265763759613,21.4,0.9485955238342284,22.79,19,0.005
0,21727040720.0,0.3823346495628357,39.26,0.3915276527404785,39.82,19,0.005
10,237201824720.0,0.2389156371355056,60.26,0.1986806541681289,60.74,19,0.005
20,452676608720.0,0.1788258701562881,65.98,0.2465049028396606,66.14,19,0.005
30,668151392720.0,0.4271621108055115,71.06,0.4595955312252044,70.69,19,0.005
40,883626176720.0,0.4056675136089325,75.68,0.4867463111877441,74.59,19,0.005
50,1099100960720.0,0.478829026222229,79.72,0.5034099817276001,77.34,19,0.005
60,1314575744720.0,0.3070592284202575,82.12,0.5156214833259583,79.36,19,0.005
70,1530050528720.0,0.542232871055603,84.14,0.5163019895553589,81.24,19,0.005
80,1745525312720.0,0.2092650830745697,86.74,0.4467651844024658,82.88,19,0.005
90,1961000096720.0,0.4559966623783111,87.36,0.4604536592960357,84.06,19,0.005
100,2176474880720.0,0.3713191151618957,88.68,0.4422573745250702,84.4,19,0.005
101,2176474880720.0,0.3598532676696777,88.56,0.4422574043273926,84.4,19,0.005
-1,126788096.0,3.7947027683258057,21.72,3.918494939804077,20.81,0,0.001
0,15341359616.0,0.4259074926376343,76.28,0.4253285229206085,76.5,0,0.001
10,167487074816.0,0.247228592634201,90.24,0.2657935917377472,87.05,0,0.001
20,319632790016.0,0.187706857919693,92.68,0.2115818262100219,88.9,0,0.001
30,471778505216.0,0.1894081085920334,93.7,0.2678021490573883,89.64,0,0.001
40,623924220416.0,0.1665719151496887,95.58,0.3254669904708862,90.33,0,0.001
50,776069935616.0,0.0885987058281898,96.52,0.196949228644371,91.07,0,0.001
60,928215650816.0,0.1394307613372802,97.2,0.218324527144432,91.03,0,0.001
70,1080361366016.0,0.1350239664316177,97.46,0.3121083378791809,90.97,0,0.001
80,1232507081216.0,0.1454160809516906,97.92,0.1902453899383545,91.34,0,0.001
90,1384652796416.0,0.1469953060150146,98.12,0.2684065401554107,91.18,0,0.001
100,1536798511616.0,0.1421067416667938,98.0,0.220917746424675,91.38,0,0.001
101,1536798511616.0,0.144406720995903,98.1,0.2209177166223526,91.38,0,0.001
-1,126961952.0,3.315206527709961,21.98,3.3770546913146973,22.0,1,0.001
0,15362396192.0,0.4520597457885742,76.78,0.4211091101169586,76.99,1,0.001
10,167716738592.0,0.2251707017421722,89.46,0.2149056494235992,86.98,1,0.001
20,320071080992.0,0.1357822269201278,92.6,0.1590399593114853,88.7,1,0.001
30,472425423392.0,0.133097156882286,94.4,0.2329092174768448,89.57,1,0.001
40,624779765792.0,0.1068241596221923,95.36,0.2683384716510772,89.95,1,0.001
50,777134108192.0,0.1921358853578567,96.32,0.3245308399200439,90.26,1,0.001
60,929488450592.0,0.1984061449766159,97.02,0.1201749071478843,90.75,1,0.001
70,1081842792992.0,0.2073437124490738,97.14,0.3383959829807281,90.6,1,0.001
80,1234197135392.0,0.1290460228919983,97.74,0.2791745066642761,90.69,1,0.001
90,1386551477792.0,0.1403314918279647,97.62,0.3265476822853088,90.81,1,0.001
100,1538905820192.0,0.1417343020439148,98.24,0.2221986502408981,91.09,1,0.001
101,1538905820192.0,0.1938137859106063,98.12,0.2221986204385757,91.09,1,0.001
-1,126939680.0,4.175344944000244,21.48,4.231596946716309,21.05,2,0.001
0,15359701280.0,0.4663258194923401,77.34,0.4607989490032196,77.12,2,0.001
10,167687317280.0,0.2570426166057586,89.64,0.2051879465579986,86.91,2,0.001
20,320014933280.0,0.1287982761859893,93.56,0.2490753829479217,88.67,2,0.001
30,472342549280.0,0.1027003452181816,94.86,0.2113719433546066,89.59,2,0.001
40,624670165280.0,0.2092258036136627,95.54,0.3168640732765198,89.8,2,0.001
50,776997781280.0,0.1201498359441757,96.3,0.2804419100284576,90.22,2,0.001
60,929325397280.0,0.1245978027582168,97.14,0.247282400727272,90.38,2,0.001
70,1081653013280.0,0.1198894307017326,97.26,0.1502266824245453,90.72,2,0.001
80,1233980629280.0,0.1147030293941497,97.92,0.2262516915798187,90.84,2,0.001
90,1386308245280.0,0.0958925560116767,98.06,0.2462246268987655,90.94,2,0.001
100,1538635861280.0,0.145384132862091,98.06,0.2466310709714889,91.11,2,0.001
101,1538635861280.0,0.1190765723586082,98.28,0.2466310560703277,91.11,2,0.001
-1,126977312.0,3.2527177333831787,23.16,3.3286032676696777,22.96,3,0.001
0,15364254752.0,0.5060915350914001,77.16,0.4583154022693634,77.06,3,0.001
10,167737029152.0,0.2757763862609863,90.38,0.3143502175807953,86.61,3,0.001
20,320109803552.0,0.2584914565086365,93.78,0.311421275138855,88.61,3,0.001
30,472482577952.0,0.1749266982078552,94.86,0.2003421038389206,89.79,3,0.001
40,624855352352.0,0.120539017021656,95.34,0.1910479962825775,90.03,3,0.001
50,777228126752.0,0.0972294509410858,96.58,0.1844081431627273,90.43,3,0.001
60,929600901152.0,0.1126254945993423,97.04,0.2061163783073425,90.64,3,0.001
70,1081973675552.0,0.1242699548602104,98.32,0.1891095042228698,91.06,3,0.001
80,1234346449952.0,0.1556874364614486,97.82,0.2792746126651764,91.08,3,0.001
90,1386719224352.0,0.0955332070589065,98.18,0.2185372412204742,91.13,3,0.001
100,1539091998752.0,0.1398724913597107,98.56,0.2488360702991485,91.26,3,0.001
101,1539091998752.0,0.1001676395535469,98.44,0.2488360852003097,91.26,3,0.001
-1,126894320.0,3.710712432861328,21.96,3.752076148986816,22.48,4,0.001
0,15354212720.0,0.4462831020355224,77.6,0.3817889392375946,78.0,4,0.001
10,167627396720.0,0.2463570535182953,90.32,0.2029325664043426,87.28,4,0.001
20,319900580720.0,0.134122833609581,93.28,0.2099515497684478,88.94,4,0.001
30,472173764720.0,0.1995266377925872,94.48,0.2422173172235489,89.79,4,0.001
40,624446948720.0,0.1746441721916198,95.32,0.1725883930921554,90.32,4,0.001
50,776720132720.0,0.2120119035243988,96.32,0.2187126576900482,90.7,4,0.001
60,928993316720.0,0.1719405353069305,96.88,0.2140806019306183,90.87,4,0.001
70,1081266500720.0,0.2084466069936752,97.34,0.1538894176483154,91.11,4,0.001
80,1233539684720.0,0.114474169909954,97.56,0.1977408677339553,91.23,4,0.001
90,1385812868720.0,0.0796759948134422,98.38,0.1952937245368957,91.29,4,0.001
100,1538086052720.0,0.0651522278785705,98.5,0.2365231812000274,91.23,4,0.001
101,1538086052720.0,0.1076129525899887,98.3,0.2365231961011886,91.23,4,0.001
-1,126972416.0,4.024967193603516,21.42,4.101565361022949,21.28,5,0.001
0,15363662336.0,0.5401657819747925,76.04,0.46272674202919,77.44,5,0.001
10,167730561536.0,0.2195681482553482,90.82,0.21427883207798,87.02,5,0.001
20,320097460736.0,0.2070935666561126,93.32,0.2230764478445053,88.66,5,0.001
30,472464359936.0,0.1683126986026764,94.72,0.2221207022666931,89.61,5,0.001
40,624831259136.0,0.1801456362009048,95.36,0.2185873687267303,89.9,5,0.001
50,777198158336.0,0.1783491969108581,96.66,0.3056421875953674,90.41,5,0.001
60,929565057536.0,0.1383016109466552,96.8,0.2844028174877167,90.5,5,0.001
70,1081931956736.0,0.1616618782281875,97.46,0.3154495060443878,90.72,5,0.001
