Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,74259072.0,2.4280354976654053,1.52,2.453857660293579,1.49,0,0.003,resnet50,GMP,cifar100,0.95
0,8985347712.0,0.91067636013031,6.38,0.9378104209899902,5.87,0,0.003,resnet50,GMP,cifar100,0.95
10,98096234112.0,0.537571132183075,22.12,0.6697772145271301,20.95,0,0.003,resnet50,GMP,cifar100,0.95
20,187207120512.0,0.4146344363689422,30.1,0.716285228729248,28.4,0,0.003,resnet50,GMP,cifar100,0.95
30,276318006912.0,0.416356474161148,36.02,0.7720382213592529,33.31,0,0.003,resnet50,GMP,cifar100,0.95
40,365428893312.0,0.6552050113677979,40.08,0.9781134724617004,36.49,0,0.003,resnet50,GMP,cifar100,0.95
50,454539779712.0,0.7477092742919922,43.3,1.0349675416946411,39.64,0,0.003,resnet50,GMP,cifar100,0.95
60,543650666112.0,0.9063977599143982,46.26,1.2799155712127686,41.66,0,0.003,resnet50,GMP,cifar100,0.95
70,632761552512.0,1.004809021949768,49.52,1.2702884674072266,44.11,0,0.003,resnet50,GMP,cifar100,0.95
80,721872438912.0,0.9102344512939452,52.36,1.291737079620361,46.14,0,0.003,resnet50,GMP,cifar100,0.95
90,810983325312.0,1.0641170740127563,53.94,1.4774131774902344,47.43,0,0.003,resnet50,GMP,cifar100,0.95
100,900094211712.0,1.3104254007339478,56.06,1.6602052450180054,49.34,0,0.003,resnet50,GMP,cifar100,0.95
101,900094211712.0,1.316718578338623,55.5,1.6602052450180054,49.34,0,0.003,resnet50,GMP,cifar100,0.95
-1,74201472.0,2.7118608951568604,1.58,2.7248425483703613,1.78,1,0.003,resnet50,GMP,cifar100,0.95
0,8978378112.0,0.8732341527938843,6.94,0.9238622188568116,6.25,1,0.003,resnet50,GMP,cifar100,0.95
10,98020144512.0,0.5051413774490356,22.1,0.643007755279541,21.68,1,0.003,resnet50,GMP,cifar100,0.95
20,187061910912.0,0.4094819128513336,29.34,0.6523216366767883,29.17,1,0.003,resnet50,GMP,cifar100,0.95
30,276103677312.0,0.525392472743988,33.68,0.8020743727684021,33.01,1,0.003,resnet50,GMP,cifar100,0.95
40,365145443712.0,0.7297454476356506,38.72,0.9899386763572692,37.14,1,0.003,resnet50,GMP,cifar100,0.95
50,454187210112.0,0.7228750586509705,42.18,1.1582895517349243,39.62,1,0.003,resnet50,GMP,cifar100,0.95
60,543228976512.0,0.930255889892578,46.06,1.354527711868286,42.11,1,0.003,resnet50,GMP,cifar100,0.95
