layer_names,pr
conv1,0.0
layer1.0.conv1,0.47607422
layer1.0.conv2,0.43448892
layer1.0.conv3,0.53912354
layer1.0.shortcut.0,0.5232544
layer1.1.conv1,0.5010376
layer1.1.conv2,0.4830729
layer1.1.conv3,0.59558105
layer1.2.conv1,0.60180664
layer1.2.conv2,0.6732585
layer1.2.conv3,0.70806885
layer2.0.conv1,0.34487915
layer2.0.conv2,0.41653782
layer2.0.conv3,0.5455322
layer2.0.shortcut.0,0.5634155
layer2.1.conv1,0.71533203
layer2.1.conv2,0.7369724
layer2.1.conv3,0.77864075
layer2.2.conv1,0.5457916
layer2.2.conv2,0.53548175
layer2.2.conv3,0.53967285
layer2.3.conv1,0.5245819
layer2.3.conv2,0.5
layer2.3.conv3,0.5700226
layer3.0.conv1,0.3163452
layer3.0.conv2,0.46106973
layer3.0.conv3,0.3851776
layer3.0.shortcut.0,0.5316105
layer3.1.conv1,0.8323822
layer3.1.conv2,0.8711175
layer3.1.conv3,0.7346077
layer3.2.conv1,0.68665314
layer3.2.conv2,0.6783108
layer3.2.conv3,0.5382538
layer3.3.conv1,0.66728973
layer3.3.conv2,0.7644365
layer3.3.conv3,0.63007355
layer3.4.conv1,0.56279755
layer3.4.conv2,0.69047713
layer3.4.conv3,0.58771896
layer3.5.conv1,0.5370064
layer3.5.conv2,0.71525234
layer3.5.conv3,0.67839813
layer4.0.conv1,0.31033897
layer4.0.conv2,0.49983597
layer4.0.conv3,0.61515045
layer4.0.shortcut.0,0.8030782
layer4.1.conv1,0.6943674
layer4.1.conv2,0.7284529
layer4.1.conv3,0.74276924
layer4.2.conv1,0.8841629
layer4.2.conv2,0.9502343
layer4.2.conv3,0.92030525
linear,0.0
