Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,240011680.0,1.6557629108428955,73.5,1.2406716346740725,62.37,0,0.005,LAMP,resnet18,cifar100,0.8
0,29041413280.0,0.5404052138328552,88.16,0.44977667927742,69.54,0,0.005,LAMP,resnet18,cifar100,0.8
10,317055429280.0,0.2005229592323303,92.8,0.3640035092830658,71.89,0,0.005,LAMP,resnet18,cifar100,0.8
20,605069445280.0,0.1711333990097046,94.04,0.3908557593822479,72.42,0,0.005,LAMP,resnet18,cifar100,0.8
30,893083461280.0,0.1688270270824432,95.52,0.4007598161697387,72.75,0,0.005,LAMP,resnet18,cifar100,0.8
40,1181097477280.0,0.1722248941659927,96.38,0.432250052690506,72.87,0,0.005,LAMP,resnet18,cifar100,0.8
50,1469111493280.0,0.1945294141769409,96.82,0.4366128742694855,72.98,0,0.005,LAMP,resnet18,cifar100,0.8
60,1757125509280.0,0.141862541437149,97.4,0.4260295331478119,73.18,0,0.005,LAMP,resnet18,cifar100,0.8
70,2045139525280.0,0.1579680144786834,98.06,0.4999397099018097,72.8,0,0.005,LAMP,resnet18,cifar100,0.8
80,2333153541280.0,0.1369013041257858,98.3,0.5355865359306335,72.82,0,0.005,LAMP,resnet18,cifar100,0.8
90,2621167557280.0,0.130633145570755,98.32,0.4801073372364044,73.07,0,0.005,LAMP,resnet18,cifar100,0.8
100,2909181573280.0,0.1471059322357177,98.64,0.5503621101379395,72.99,0,0.005,LAMP,resnet18,cifar100,0.8
101,2909181573280.0,0.1232060641050338,98.6,0.5503621697425842,72.99,0,0.005,LAMP,resnet18,cifar100,0.8
-1,239959504.0,1.5087978839874268,73.28,1.1514079570770264,61.94,1,0.005,LAMP,resnet18,cifar100,0.8
0,29035099984.0,0.4954935610294342,87.08,0.5000224709510803,68.99,1,0.005,LAMP,resnet18,cifar100,0.8
10,316986504784.0,0.1715931296348571,91.6,0.4412906467914581,71.49,1,0.005,LAMP,resnet18,cifar100,0.8
20,604937909584.0,0.1831266731023788,93.84,0.4975781440734863,71.94,1,0.005,LAMP,resnet18,cifar100,0.8
30,892889314384.0,0.1657459884881973,95.18,0.5383510589599609,72.11,1,0.005,LAMP,resnet18,cifar100,0.8
40,1180840719184.0,0.1481223106384277,95.84,0.5230532884597778,72.58,1,0.005,LAMP,resnet18,cifar100,0.8
50,1468792123984.0,0.1468288451433181,96.36,0.4927620887756347,72.49,1,0.005,LAMP,resnet18,cifar100,0.8
60,1756743528784.0,0.1534308195114135,97.04,0.6040881276130676,72.55,1,0.005,LAMP,resnet18,cifar100,0.8
70,2044694933584.0,0.1582097262144088,97.82,0.5164675712585449,72.84,1,0.005,LAMP,resnet18,cifar100,0.8
80,2332646338384.0,0.1279322355985641,98.38,0.6450127363204956,72.61,1,0.005,LAMP,resnet18,cifar100,0.8
90,2620597743184.0,0.1728884726762771,98.2,0.6666713356971741,72.71,1,0.005,LAMP,resnet18,cifar100,0.8
100,2908549147984.0,0.110898770391941,98.38,0.6257972717285156,72.79,1,0.005,LAMP,resnet18,cifar100,0.8
101,2908549147984.0,0.1108255609869957,98.5,0.6257972121238708,72.79,1,0.005,LAMP,resnet18,cifar100,0.8
-1,239971648.0,1.2229286432266235,78.84,0.8444626331329346,63.76,2,0.005,LAMP,resnet18,cifar100,0.8
0,29036569408.0,0.5318370461463928,88.28,0.4744900465011596,68.74,2,0.005,LAMP,resnet18,cifar100,0.8
10,317002547008.0,0.2099356949329376,92.66,0.4245314598083496,70.91,2,0.005,LAMP,resnet18,cifar100,0.8
20,604968524608.0,0.1766516715288162,94.1,0.4429113268852234,71.55,2,0.005,LAMP,resnet18,cifar100,0.8
30,892934502208.0,0.1584481596946716,95.22,0.4679937362670898,71.82,2,0.005,LAMP,resnet18,cifar100,0.8
40,1180900479808.0,0.1629637777805328,96.1,0.4541326761245727,72.18,2,0.005,LAMP,resnet18,cifar100,0.8
50,1468866457408.0,0.1615124642848968,96.8,0.4782213270664215,72.34,2,0.005,LAMP,resnet18,cifar100,0.8
60,1756832435008.0,0.139737993478775,96.88,0.5284643173217773,72.55,2,0.005,LAMP,resnet18,cifar100,0.8
70,2044798412608.0,0.1418064385652542,97.92,0.5480428338050842,72.35,2,0.005,LAMP,resnet18,cifar100,0.8
80,2332764390208.0,0.1440793871879577,98.3,0.5236997008323669,72.47,2,0.005,LAMP,resnet18,cifar100,0.8
90,2620730367808.0,0.127119243144989,98.26,0.5796125531196594,72.47,2,0.005,LAMP,resnet18,cifar100,0.8
100,2908696345408.0,0.1332896053791046,98.36,0.5899569988250732,72.54,2,0.005,LAMP,resnet18,cifar100,0.8
101,2908696345408.0,0.1353746503591537,98.56,0.5899569392204285,72.54,2,0.005,LAMP,resnet18,cifar100,0.8
-1,239668528.0,1.5649800300598145,75.54,1.145796537399292,62.72,3,0.005,LAMP,resnet18,cifar100,0.8
0,28999891888.0,0.5267981886863708,86.88,0.4540897309780121,69.05,3,0.005,LAMP,resnet18,cifar100,0.8
10,316602125488.0,0.1608595997095108,92.74,0.4201553761959076,71.05,3,0.005,LAMP,resnet18,cifar100,0.8
20,604204359088.0,0.1712228655815124,94.28,0.4680290818214416,71.56,3,0.005,LAMP,resnet18,cifar100,0.8
30,891806592688.0,0.1893864125013351,95.1,0.5446796417236328,71.81,3,0.005,LAMP,resnet18,cifar100,0.8
40,1179408826288.0,0.1854305565357208,95.96,0.5985036492347717,71.85,3,0.005,LAMP,resnet18,cifar100,0.8
50,1467011059888.0,0.1593886613845825,97.18,0.5304507613182068,72.03,3,0.005,LAMP,resnet18,cifar100,0.8
60,1754613293488.0,0.1561338752508163,97.26,0.4903021156787872,72.44,3,0.005,LAMP,resnet18,cifar100,0.8
70,2042215527088.0,0.1358579099178314,97.92,0.5712776184082031,72.26,3,0.005,LAMP,resnet18,cifar100,0.8
80,2329817760688.0,0.1229851990938186,98.26,0.6032754778862,72.03,3,0.005,LAMP,resnet18,cifar100,0.8
90,2617419994288.0,0.1355723887681961,98.46,0.5966752171516418,72.28,3,0.005,LAMP,resnet18,cifar100,0.8
100,2905022227888.0,0.1183132156729698,98.44,0.6329529881477356,72.19,3,0.005,LAMP,resnet18,cifar100,0.8
101,2905022227888.0,0.1164099872112274,98.62,0.6329529881477356,72.19,3,0.005,LAMP,resnet18,cifar100,0.8
-1,239866288.0,1.5017411708831787,74.32,1.0699373483657837,61.67,4,0.005,LAMP,resnet18,cifar100,0.8
0,29023820848.0,0.5029415488243103,86.58,0.5363810658454895,68.47,4,0.005,LAMP,resnet18,cifar100,0.8
10,316863366448.0,0.2392036318778991,92.54,0.3872619867324829,71.11,4,0.005,LAMP,resnet18,cifar100,0.8
20,604702912048.0,0.20219486951828,93.78,0.4057179093360901,71.69,4,0.005,LAMP,resnet18,cifar100,0.8
30,892542457648.0,0.1869788467884063,95.14,0.4343206286430359,72.02,4,0.005,LAMP,resnet18,cifar100,0.8
40,1180382003248.0,0.1771654039621353,96.06,0.5019418001174927,72.07,4,0.005,LAMP,resnet18,cifar100,0.8
50,1468221548848.0,0.162180483341217,96.98,0.4664820432662964,72.41,4,0.005,LAMP,resnet18,cifar100,0.8
60,1756061094448.0,0.2190940082073211,97.64,0.5233383178710938,72.38,4,0.005,LAMP,resnet18,cifar100,0.8
70,2043900640048.0,0.1229292899370193,97.8,0.5030547976493835,72.35,4,0.005,LAMP,resnet18,cifar100,0.8
