layer_names,pr
conv1,0.0
layer1.0.conv1,0.4091797
layer1.0.conv2,0.44650608
layer1.0.conv3,0.5393677
layer1.0.shortcut.0,0.51501465
layer1.1.conv1,0.44970703
layer1.1.conv2,0.7088487
layer1.1.conv3,0.8189087
layer1.2.conv1,0.5742798
layer1.2.conv2,0.76586914
layer1.2.conv3,0.7366333
layer2.0.conv1,0.43319702
layer2.0.conv2,0.6506755
layer2.0.conv3,0.59651184
layer2.0.shortcut.0,0.3407669
layer2.1.conv1,0.7470398
layer2.1.conv2,0.9763658
layer2.1.conv3,0.9783325
layer2.2.conv1,0.58470154
layer2.2.conv2,0.8204888
layer2.2.conv3,0.8092499
layer2.3.conv1,0.8224945
layer2.3.conv2,0.9819065
layer2.3.conv3,0.99398804
layer3.0.conv1,0.53743744
layer3.0.conv2,0.8722127
layer3.0.conv3,0.4941368
layer3.0.shortcut.0,0.18336678
layer3.1.conv1,0.9999504
layer3.1.conv2,0.9999508
layer3.1.conv3,0.99988174
layer3.2.conv1,1.0
layer3.2.conv2,1.0
layer3.2.conv3,1.0
layer3.3.conv1,0.9923439
layer3.3.conv2,0.9997745
layer3.3.conv3,0.99980164
layer3.4.conv1,1.0
layer3.4.conv2,1.0
layer3.4.conv3,1.0
layer3.5.conv1,1.0
layer3.5.conv2,0.7367486
layer3.5.conv3,0.47602844
layer4.0.conv1,0.19219589
layer4.0.conv2,0.9998406
layer4.0.conv3,0.9996195
layer4.0.shortcut.0,0.73397064
layer4.1.conv1,0.99909496
layer4.1.conv2,0.9999627
layer4.1.conv3,0.99930286
layer4.2.conv1,0.99844265
layer4.2.conv2,0.9999207
layer4.2.conv3,0.99918556
linear,0.0
