Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,0.962161660194397,87.26,0.893227219581604,84.47,0,0,LAMP,resnet50,cifar10,0.9
0,26242648320.0,0.0959183722734451,97.88,0.1241921037435531,92.17,0,0,LAMP,resnet50,cifar10,0.9
10,288669131520.0,0.051566507667303,99.24,0.136222243309021,93.35,0,0,LAMP,resnet50,cifar10,0.9
20,551095614720.0,0.0452883727848529,99.32,0.1236152574419975,93.86,0,0,LAMP,resnet50,cifar10,0.9
30,813522097920.0,0.0628202632069587,99.46,0.1200896650552749,93.87,0,0,LAMP,resnet50,cifar10,0.9
40,1075948581120.0,0.0341335088014602,99.48,0.1210012584924697,94.02,0,0,LAMP,resnet50,cifar10,0.9
50,1338375064320.0,0.0337417051196098,99.78,0.1246943399310112,94.06,0,0,LAMP,resnet50,cifar10,0.9
60,1600801547520.0,0.0311820842325687,99.84,0.1222455129027366,94.06,0,0,LAMP,resnet50,cifar10,0.9
70,1863228030720.0,0.0470324978232383,99.76,0.1730068325996399,93.93,0,0,LAMP,resnet50,cifar10,0.9
80,2125654513920.0,0.0249116662889719,99.88,0.1409872621297836,94.04,0,0,LAMP,resnet50,cifar10,0.9
90,2388080997120.0,0.0250566359609365,99.86,0.1439698040485382,94.08,0,0,LAMP,resnet50,cifar10,0.9
100,2650507480320.0,0.0316261351108551,99.92,0.1312571614980697,94.08,0,0,LAMP,resnet50,cifar10,0.9
101,2650507480320.0,0.0294197164475917,99.78,0.1312572509050369,94.08,0,0,LAMP,resnet50,cifar10,0.9
-1,0.0,1.019047737121582,86.98,0.8932271599769592,84.47,1,0,LAMP,resnet50,cifar10,0.9
0,26242648320.0,0.1110666692256927,97.5,0.1428839415311813,92.23,1,0,LAMP,resnet50,cifar10,0.9
10,288669131520.0,0.0596868060529232,99.12,0.1534135490655899,93.67,1,0,LAMP,resnet50,cifar10,0.9
20,551095614720.0,0.0357511267066001,99.34,0.1120288744568824,93.73,1,0,LAMP,resnet50,cifar10,0.9
30,813522097920.0,0.0290727913379669,99.4,0.1194773763418197,93.83,1,0,LAMP,resnet50,cifar10,0.9
40,1075948581120.0,0.0555494241416454,99.64,0.13165844976902,93.96,1,0,LAMP,resnet50,cifar10,0.9
50,1338375064320.0,0.0529571659862995,99.74,0.12832672894001,93.95,1,0,LAMP,resnet50,cifar10,0.9
60,1600801547520.0,0.0253125540912151,99.86,0.1684413701295852,94.01,1,0,LAMP,resnet50,cifar10,0.9
70,1863228030720.0,0.0339477136731147,99.86,0.1464053988456726,94.06,1,0,LAMP,resnet50,cifar10,0.9
80,2125654513920.0,0.0296301282942295,99.88,0.1460991948843002,94.16,1,0,LAMP,resnet50,cifar10,0.9
90,2388080997120.0,0.0250102933496236,99.8,0.1386081576347351,94.23,1,0,LAMP,resnet50,cifar10,0.9
100,2650507480320.0,0.0261915866285562,99.84,0.1431756466627121,94.16,1,0,LAMP,resnet50,cifar10,0.9
101,2650507480320.0,0.0292158015072345,99.82,0.1431756466627121,94.16,1,0,LAMP,resnet50,cifar10,0.9
-1,0.0,0.9577884674072266,87.44,0.893227219581604,84.47,2,0,LAMP,resnet50,cifar10,0.9
0,26242648320.0,0.0875148400664329,97.82,0.1257357150316238,92.2,2,0,LAMP,resnet50,cifar10,0.9
10,288669131520.0,0.0390963815152645,99.12,0.107684351503849,93.49,2,0,LAMP,resnet50,cifar10,0.9
20,551095614720.0,0.0502721332013607,99.46,0.1019994914531707,93.75,2,0,LAMP,resnet50,cifar10,0.9
30,813522097920.0,0.0259974934160709,99.54,0.1049355641007423,94.08,2,0,LAMP,resnet50,cifar10,0.9
40,1075948581120.0,0.038269218057394,99.66,0.114075943827629,94.07,2,0,LAMP,resnet50,cifar10,0.9
50,1338375064320.0,0.0253989789634943,99.76,0.1263703256845474,94.08,2,0,LAMP,resnet50,cifar10,0.9
60,1600801547520.0,0.0413981564342975,99.82,0.12028818577528,94.19,2,0,LAMP,resnet50,cifar10,0.9
70,1863228030720.0,0.0244297347962856,99.78,0.1266935914754867,94.16,2,0,LAMP,resnet50,cifar10,0.9
