layer_names,pr
conv1,0.0
layer1.0.conv1,0.9359538
layer1.0.conv2,0.9211697
layer1.1.conv1,0.9081489
layer1.1.conv2,0.8971897
layer2.0.conv1,0.83950466
layer2.0.conv2,0.8486125
layer2.0.shortcut.0,0.68359375
layer2.1.conv1,0.8951077
layer2.1.conv2,0.8990682
layer3.0.conv1,0.8142531
layer3.0.conv2,0.86155194
layer3.0.shortcut.0,0.6777954
layer3.1.conv1,0.8955519
layer3.1.conv2,0.8976271
layer4.0.conv1,0.8380161
layer4.0.conv2,0.8870922
layer4.0.shortcut.0,0.8368683
layer4.1.conv1,0.8907602
layer4.1.conv2,0.98701054
linear,0.0
