Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual
60,528804061440.0,1.3659589290618896,40.74,1.7219692468643188,37.65,7
70,615493251840.0,1.274647235870361,43.88,1.9081075191497805,39.84,7
80,702182442240.0,1.97511887550354,45.64,2.5032384395599365,40.31,7
90,788871632640.0,1.5659488439559937,48.58,2.184161424636841,42.83,7
100,875560823040.0,1.3796075582504272,50.46,1.6467132568359375,44.94,7
101,875560823040.0,1.369700312614441,50.9,1.6467132568359375,44.94,7
-1,0.0,5.618123531341553,2.42,5.689358234405518,2.3,8
0,8668919040.0,1.085551619529724,8.72,1.022796392440796,8.47,8
10,95358109440.0,0.4840433299541473,20.42,0.7587233185768127,19.7,8
20,182047299840.0,0.55336993932724,26.14,0.957134485244751,25.96,8
30,268736490240.0,0.7472837567329407,30.48,1.274229645729065,29.21,8
40,355425680640.0,1.1116020679473877,34.78,1.6760340929031372,32.53,8
50,442114871040.0,1.0300328731536863,37.86,1.6047717332839966,34.9,8
60,528804061440.0,1.0921765565872192,40.34,1.6691861152648926,37.9,8
70,615493251840.0,1.398071527481079,43.2,1.9075064659118648,38.96,8
80,702182442240.0,1.3709678649902344,46.44,1.7932920455932615,41.32,8
90,788871632640.0,1.5861845016479492,48.14,2.0306639671325684,42.63,8
100,875560823040.0,1.338180661201477,50.66,2.0413477420806885,44.87,8
101,875560823040.0,1.336881399154663,50.72,2.0413477420806885,44.87,8
-1,0.0,5.587242126464844,2.82,5.689358234405518,2.3,9
0,8668919040.0,1.0526187419891355,9.18,1.0839345455169678,8.56,9
10,95358109440.0,0.5290876626968384,21.1,0.8293874859809875,19.82,9
20,182047299840.0,0.6391420364379883,27.34,1.0439839363098145,25.61,9
30,268736490240.0,0.6972351670265198,31.42,1.1809967756271362,29.75,9
40,355425680640.0,1.1424483060836792,35.84,1.5892499685287476,33.05,9
50,442114871040.0,1.1078132390975952,38.28,1.4412909746170044,35.76,9
60,528804061440.0,1.4085235595703125,41.38,1.951164722442627,37.98,9
70,615493251840.0,2.176738739013672,42.6,2.132210493087769,38.39,9
80,702182442240.0,1.3812371492385864,45.66,1.7700363397598269,41.16,9
90,788871632640.0,1.701750874519348,47.64,2.1875336170196533,42.62,9
100,875560823040.0,2.492132663726806,49.3,2.765002489089966,43.57,9
101,875560823040.0,2.510038137435913,49.1,2.765002489089966,43.57,9
-1,0.0,5.712551116943359,1.86,5.689358234405518,2.3,10
0,8668919040.0,1.062720537185669,7.72,1.055917739868164,7.54,10
10,95358109440.0,0.5706095099449158,20.46,0.833250105381012,19.3,10
20,182047299840.0,0.5927762389183044,27.12,0.9382450580596924,26.05,10
30,268736490240.0,0.8764031529426575,31.02,1.335421085357666,29.96,10
40,355425680640.0,1.1381752490997314,35.62,1.382104516029358,33.39,10
50,442114871040.0,1.3141858577728271,38.58,1.6429046392440796,35.12,10
60,528804061440.0,1.0497314929962158,42.14,1.6443296670913696,38.25,10
70,615493251840.0,1.5595076084136963,43.28,1.756739616394043,39.73,10
80,702182442240.0,1.5879679918289185,45.92,2.14746642112732,40.9,10
90,788871632640.0,1.40695059299469,48.26,1.9848883152008057,43.26,10
100,875560823040.0,1.5204460620880127,51.02,2.081002950668335,45.08,10
101,875560823040.0,1.4997562170028689,50.88,2.081002950668335,45.08,10
-1,0.0,5.6355390548706055,2.22,5.689358234405518,2.3,11
0,8668919040.0,1.042466402053833,8.28,1.053813338279724,8.19,11
10,95358109440.0,0.4653272330760956,20.62,0.763075590133667,19.93,11
20,182047299840.0,0.599849283695221,27.66,0.9597536325454712,26.57,11
30,268736490240.0,0.999057114124298,31.16,1.4240105152130127,29.25,11
40,355425680640.0,1.1590843200683594,34.86,1.4638081789016724,32.73,11
50,442114871040.0,1.3129959106445312,37.72,1.5761452913284302,35.72,11
60,528804061440.0,1.214448094367981,41.0,1.542382001876831,37.97,11
70,615493251840.0,1.3971226215362549,43.98,1.8031724691390991,39.84,11
80,702182442240.0,1.4502382278442385,46.46,1.7557244300842283,41.9,11
90,788871632640.0,1.3294254541397097,48.58,1.823693871498108,43.04,11
100,875560823040.0,1.3731595277786257,51.76,1.9866054058074951,45.11,11
101,875560823040.0,1.3675776720046997,52.0,1.9866054058074951,45.11,11
-1,0.0,5.62107515335083,2.26,5.689358234405518,2.3,12
0,8668919040.0,1.0883550643920898,7.96,1.0572224855422974,7.91,12
10,95358109440.0,0.4977325797080993,20.82,0.8226200342178345,20.58,12
20,182047299840.0,0.6844938397407532,25.74,0.9779040813446044,25.46,12
30,268736490240.0,0.6786460876464844,31.36,1.150641679763794,29.85,12
40,355425680640.0,1.3465988636016846,34.78,1.6553378105163574,32.82,12
50,442114871040.0,1.1701610088348389,38.94,1.5277868509292605,36.14,12
60,528804061440.0,1.38589346408844,41.92,1.991196155548096,38.13,12
70,615493251840.0,1.0526894330978394,45.28,1.5605475902557373,41.1,12
80,702182442240.0,1.5324608087539673,47.24,1.92698872089386,41.8,12
90,788871632640.0,1.5333101749420166,48.74,1.852242112159729,43.44,12
100,875560823040.0,1.5243011713027954,50.9,2.045656442642212,45.25,12
101,875560823040.0,1.5206540822982788,50.8,2.045656442642212,45.25,12
-1,0.0,5.620112895965576,2.26,5.689358234405518,2.3,13
0,8668919040.0,1.076236605644226,8.2,1.0692293643951416,7.57,13
10,95358109440.0,0.5489943027496338,20.48,0.8741092085838318,19.89,13
20,182047299840.0,0.7266049385070801,26.94,1.1212774515151978,25.6,13
30,268736490240.0,0.8323801159858704,31.66,1.157403826713562,29.6,13
40,355425680640.0,1.0848238468170166,35.36,1.743755340576172,32.53,13
50,442114871040.0,0.915770709514618,38.04,1.5387208461761477,35.53,13
60,528804061440.0,1.291768193244934,41.86,1.8886834383010864,37.77,13
70,615493251840.0,1.4408273696899414,44.74,1.9989835023880005,39.81,13
80,702182442240.0,1.6129326820373535,47.04,2.1576733589172363,41.63,13
90,788871632640.0,1.3791120052337646,48.84,1.9441367387771609,43.81,13
100,875560823040.0,1.5684089660644531,50.66,1.82379412651062,45.42,13
101,875560823040.0,1.5732009410858154,50.68,1.82379412651062,45.42,13
-1,0.0,5.609362602233887,2.36,5.689358234405518,2.3,14
0,8668919040.0,1.091771125793457,7.42,1.0649629831314087,7.71,14
10,95358109440.0,0.4641305208206177,19.3,0.8260809183120728,18.86,14
20,182047299840.0,0.590125322341919,26.66,0.9503432512283324,26.37,14
30,268736490240.0,0.7119383215904236,31.24,1.273051142692566,30.03,14
40,355425680640.0,1.0212650299072266,35.56,1.357102394104004,32.93,14
50,442114871040.0,1.2624802589416504,37.66,1.837719678878784,35.32,14
60,528804061440.0,1.324913501739502,41.2,1.947606325149536,37.53,14
70,615493251840.0,1.3652043342590332,43.6,1.798189997673035,40.15,14
80,702182442240.0,1.9483755826950075,45.54,2.2631216049194336,40.78,14
90,788871632640.0,1.3591110706329346,48.9,1.8457908630371092,43.66,14
100,875560823040.0,1.1757112741470337,50.78,1.745914340019226,45.34,14
101,875560823040.0,1.196929931640625,50.98,1.745914340019226,45.34,14
-1,0.0,5.611238479614258,2.36,5.689358234405518,2.3,15
0,8668919040.0,1.059423804283142,8.36,1.0664578676223757,8.05,15
10,95358109440.0,0.5349786281585693,20.72,0.7963139414787292,20.2,15
20,182047299840.0,0.7538679838180542,27.04,0.9597017765045166,26.36,15
30,268736490240.0,1.0632102489471436,31.14,1.4471231698989868,29.87,15
40,355425680640.0,1.0814353227615356,35.5,1.5239064693450928,33.42,15
50,442114871040.0,1.2418296337127686,38.68,1.7291628122329712,35.45,15
60,528804061440.0,1.1260284185409546,41.54,1.6386663913726809,38.23,15
70,615493251840.0,1.3049622774124146,44.0,1.61516273021698,40.17,15
80,702182442240.0,1.4794563055038452,46.66,2.010190010070801,41.81,15
90,788871632640.0,1.338964581489563,49.84,1.9399415254592896,43.62,15
100,875560823040.0,1.3414994478225708,52.2,2.087111473083496,44.91,15
101,875560823040.0,1.359438180923462,51.28,2.087111473083496,44.91,15
-1,0.0,5.557974815368652,2.42,5.689358234405518,2.3,16
0,8668919040.0,1.0477447509765625,7.42,1.0497771501541138,7.91,16
10,95358109440.0,0.5206634402275085,20.24,0.7148796319961548,20.42,16
20,182047299840.0,0.6003024578094482,27.46,1.0064491033554075,26.52,16
30,268736490240.0,0.8541094064712524,31.64,1.178601861000061,30.14,16
40,355425680640.0,1.066328763961792,35.24,1.5148770809173584,32.74,16
50,442114871040.0,1.2448532581329346,38.66,1.470187425613403,35.84,16
60,528804061440.0,1.2360382080078125,40.94,1.552489161491394,37.79,16
70,615493251840.0,1.377541184425354,44.12,1.7920105457305908,40.02,16
80,702182442240.0,1.414217829704285,46.56,1.7633110284805298,41.91,16
90,788871632640.0,1.5858185291290283,48.22,1.845933437347412,43.3,16
100,875560823040.0,1.468479871749878,51.24,1.932183027267456,44.46,16
101,875560823040.0,1.468558669090271,50.6,1.932183027267456,44.46,16
-1,0.0,5.717356204986572,1.9,5.689358234405518,2.3,17
0,8668919040.0,1.0694873332977295,7.66,1.0548689365386963,7.91,17
10,95358109440.0,0.5525816082954407,20.32,0.7692641615867615,20.07,17
20,182047299840.0,0.5905851125717163,26.7,0.9172041416168212,25.73,17
30,268736490240.0,0.9026535749435424,31.8,1.4454151391983032,29.72,17
40,355425680640.0,1.2280100584030151,35.44,1.592656493186951,32.75,17
50,442114871040.0,1.3647857904434204,38.48,1.7702863216400146,35.71,17
60,528804061440.0,1.021680235862732,42.08,1.7586355209350586,37.97,17
70,615493251840.0,1.1780318021774292,44.8,1.669026017189026,40.59,17
80,702182442240.0,1.5490031242370603,46.3,2.254689693450928,40.83,17
90,788871632640.0,1.5946000814437866,48.24,1.86798357963562,42.74,17
100,875560823040.0,1.849514722824097,50.7,2.4618399143218994,43.55,17
101,875560823040.0,1.8495748043060305,50.48,2.4618399143218994,43.55,17
-1,0.0,5.702026844024658,1.88,5.689358234405518,2.3,18
0,8668919040.0,1.0773931741714478,8.66,1.075428128242493,7.87,18
10,95358109440.0,0.5291282534599304,20.76,0.768578290939331,20.29,18
20,182047299840.0,0.5617871880531311,26.64,0.9548142552375792,26.35,18
30,268736490240.0,0.9273040294647216,31.72,1.2302130460739136,30.25,18
40,355425680640.0,0.9702762961387634,36.42,1.5267897844314575,33.17,18
50,442114871040.0,1.413556456565857,38.6,1.9050848484039309,35.34,18
60,528804061440.0,1.3822767734527588,41.66,1.867292642593384,37.71,18
70,615493251840.0,1.234644651412964,44.88,1.6841003894805908,39.94,18
80,702182442240.0,1.5238159894943235,47.54,2.142747640609741,41.17,18
90,788871632640.0,1.6110460758209229,48.68,2.057659864425659,42.85,18
100,875560823040.0,1.9720079898834229,49.84,2.2070651054382324,44.5,18
101,875560823040.0,1.9884196519851685,49.9,2.2070651054382324,44.5,18
-1,0.0,5.6803789138793945,1.92,5.689358234405518,2.3,19
0,8668919040.0,1.06293523311615,8.2,1.0138808488845823,8.26,19
10,95358109440.0,0.5216016173362732,20.14,0.7718072533607483,19.66,19
20,182047299840.0,0.6435105800628662,26.62,0.9071178436279296,26.42,19
30,268736490240.0,0.88681560754776,30.8,1.308717131614685,29.75,19
40,355425680640.0,1.0181728601455688,35.2,1.4183961153030396,33.04,19
50,442114871040.0,1.0078314542770386,38.7,1.4405570030212402,35.86,19
60,528804061440.0,1.2882013320922852,41.48,1.7304924726486206,38.75,19
70,615493251840.0,1.3668676614761353,43.78,1.942631959915161,40.54,19
80,702182442240.0,1.5807510614395142,45.82,2.1040964126586914,41.54,19
90,788871632640.0,1.5389937162399292,48.34,2.141317844390869,43.41,19
100,875560823040.0,1.5798983573913574,50.36,2.2722675800323486,44.78,19
101,875560823040.0,1.5826327800750732,50.5,2.2722675800323486,44.78,19
