layer_names,pr
conv1,0.0
layer1.0.conv1,0.81032985
layer1.0.conv2,0.75686306
layer1.1.conv1,0.70787215
layer1.1.conv2,0.71739364
layer2.0.conv1,0.6256375
layer2.0.conv2,0.682468
layer2.0.shortcut.0,0.51452637
layer2.1.conv1,0.7616306
layer2.1.conv2,0.77490234
layer3.0.conv1,0.5734558
layer3.0.conv2,0.6492835
layer3.0.shortcut.0,0.49441528
layer3.1.conv1,0.75006443
layer3.1.conv2,0.73972744
layer4.0.conv1,0.565517
layer4.0.conv2,0.6053569
layer4.0.shortcut.0,0.5471878
layer4.1.conv1,0.62472874
layer4.1.conv2,0.9470732
linear,0.0
