Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,8.674772262573242,7.1,8.68779182434082,5.51,0,0,GMP,VGG19,cifar100,0.85
0,22081848960.0,2.0451104640960693,49.38,2.076967477798462,35.76,0,0,GMP,VGG19,cifar100,0.85
10,242900338560.0,0.4220566749572754,96.38,0.510851263999939,69.94,0,0,GMP,VGG19,cifar100,0.85
20,463718828160.0,0.215529978275299,96.6,0.420421153306961,70.93,0,0,GMP,VGG19,cifar100,0.85
30,684537317760.0,0.1485762447118759,97.46,0.4201222062110901,71.27,0,0,GMP,VGG19,cifar100,0.85
40,905355807360.0,0.1108412444591522,97.72,0.4410277605056762,71.6,0,0,GMP,VGG19,cifar100,0.85
50,1126174296960.0,0.1029691398143768,98.28,0.4577601552009582,71.8,0,0,GMP,VGG19,cifar100,0.85
60,1346992786560.0,0.1094051152467727,98.26,0.4611011445522308,71.89,0,0,GMP,VGG19,cifar100,0.85
70,1567811276160.0,0.0945893973112106,98.8,0.4997676908969879,71.95,0,0,GMP,VGG19,cifar100,0.85
80,1788629765760.0,0.098411351442337,98.72,0.4974562525749206,71.9,0,0,GMP,VGG19,cifar100,0.85
90,2009448255360.0,0.0915177464485168,98.68,0.4975810348987579,72.16,0,0,GMP,VGG19,cifar100,0.85
100,2230266744960.0,0.112238273024559,98.84,0.5172969102859497,72.16,0,0,GMP,VGG19,cifar100,0.85
101,2230266744960.0,0.0753379613161087,99.08,0.5172968506813049,72.16,0,0,GMP,VGG19,cifar100,0.85
-1,0.0,8.691362380981445,7.48,8.68779182434082,5.51,1,0,GMP,VGG19,cifar100,0.85
0,22081848960.0,2.0361714363098145,48.12,2.093282699584961,35.46,1,0,GMP,VGG19,cifar100,0.85
10,242900338560.0,0.4065772294998169,95.32,0.5097016096115112,69.58,1,0,GMP,VGG19,cifar100,0.85
20,463718828160.0,0.2062169164419174,97.28,0.4295515120029449,70.9,1,0,GMP,VGG19,cifar100,0.85
30,684537317760.0,0.1430464833974838,97.74,0.4187113046646118,71.28,1,0,GMP,VGG19,cifar100,0.85
40,905355807360.0,0.1144034639000892,97.96,0.4305441677570343,71.52,1,0,GMP,VGG19,cifar100,0.85
50,1126174296960.0,0.1268071234226226,98.0,0.4345027506351471,71.68,1,0,GMP,VGG19,cifar100,0.85
60,1346992786560.0,0.0944228544831276,98.48,0.4538154006004333,71.67,1,0,GMP,VGG19,cifar100,0.85
70,1567811276160.0,0.0986970588564872,98.48,0.4657723605632782,71.81,1,0,GMP,VGG19,cifar100,0.85
80,1788629765760.0,0.0970707535743713,98.44,0.4774639308452606,71.81,1,0,GMP,VGG19,cifar100,0.85
90,2009448255360.0,0.0820747762918472,98.66,0.4788486063480377,71.96,1,0,GMP,VGG19,cifar100,0.85
100,2230266744960.0,0.0908520966768264,98.72,0.4826178550720215,72.01,1,0,GMP,VGG19,cifar100,0.85
101,2230266744960.0,0.0914025381207466,98.86,0.4826178550720215,72.01,1,0,GMP,VGG19,cifar100,0.85
-1,0.0,8.5947847366333,8.48,8.68779182434082,5.51,2,0,GMP,VGG19,cifar100,0.85
0,22081848960.0,2.026044607162476,48.36,2.074035167694092,35.74,2,0,GMP,VGG19,cifar100,0.85
10,242900338560.0,0.4198070764541626,95.64,0.4898360669612884,69.43,2,0,GMP,VGG19,cifar100,0.85
20,463718828160.0,0.220500960946083,97.16,0.4061565697193146,70.86,2,0,GMP,VGG19,cifar100,0.85
30,684537317760.0,0.1460382789373397,97.78,0.4014432430267334,71.19,2,0,GMP,VGG19,cifar100,0.85
40,905355807360.0,0.1242636367678642,98.06,0.4133875668048858,71.55,2,0,GMP,VGG19,cifar100,0.85
50,1126174296960.0,0.1126425042748451,98.24,0.412771075963974,71.83,2,0,GMP,VGG19,cifar100,0.85
60,1346992786560.0,0.0971880108118057,98.32,0.4551152884960174,71.99,2,0,GMP,VGG19,cifar100,0.85
70,1567811276160.0,0.1035577952861785,98.74,0.4578995108604431,72.09,2,0,GMP,VGG19,cifar100,0.85
80,1788629765760.0,0.0933416858315467,98.54,0.4655337333679199,72.17,2,0,GMP,VGG19,cifar100,0.85
90,2009448255360.0,0.0868404284119606,98.74,0.464304655790329,72.17,2,0,GMP,VGG19,cifar100,0.85
100,2230266744960.0,0.0798598378896713,99.02,0.4806680381298065,72.22,2,0,GMP,VGG19,cifar100,0.85
101,2230266744960.0,0.0796040818095207,98.8,0.4806680381298065,72.22,2,0,GMP,VGG19,cifar100,0.85
