layer_names,pr
conv1,tensor(0.)
layer1.0.conv1,tensor(0.0001)
layer1.0.conv2,tensor(0.0008)
layer1.0.conv3,tensor(0.0003)
layer1.0.shortcut.0,tensor(0.0004)
layer1.1.conv1,tensor(0.0003)
layer1.1.conv2,tensor(0.0007)
layer1.1.conv3,tensor(0.0003)
layer1.2.conv1,tensor(0.0003)
layer1.2.conv2,tensor(0.0008)
layer1.2.conv3,tensor(0.0004)
layer2.0.conv1,tensor(0.0004)
layer2.0.conv2,tensor(0.0025)
layer2.0.conv3,tensor(0.0009)
layer2.0.shortcut.0,tensor(0.0023)
layer2.1.conv1,tensor(0.0012)
layer2.1.conv2,tensor(0.0025)
layer2.1.conv3,tensor(0.0009)
layer2.2.conv1,tensor(0.0011)
layer2.2.conv2,tensor(0.0027)
layer2.2.conv3,tensor(0.0012)
layer2.3.conv1,tensor(0.0012)
layer2.3.conv2,tensor(0.0038)
layer2.3.conv3,tensor(0.0017)
layer3.0.conv1,tensor(0.0018)
layer3.0.conv2,tensor(0.0137)
layer3.0.conv3,tensor(0.0060)
layer3.0.shortcut.0,tensor(0.0159)
layer3.1.conv1,tensor(0.0101)
layer3.1.conv2,tensor(0.0226)
layer3.1.conv3,tensor(0.0095)
layer3.2.conv1,tensor(0.0094)
layer3.2.conv2,tensor(0.0214)
layer3.2.conv3,tensor(0.0093)
layer3.3.conv1,tensor(0.0093)
layer3.3.conv2,tensor(0.0214)
layer3.3.conv3,tensor(0.0096)
layer3.4.conv1,tensor(0.0088)
layer3.4.conv2,tensor(0.0214)
layer3.4.conv3,tensor(0.0099)
layer3.5.conv1,tensor(0.0092)
layer3.5.conv2,tensor(0.0233)
layer3.5.conv3,tensor(0.0104)
layer4.0.conv1,tensor(0.0184)
layer4.0.conv2,tensor(0.0980)
layer4.0.conv3,tensor(0.0436)
layer4.0.shortcut.0,tensor(0.0884)
layer4.1.conv1,tensor(0.0445)
layer4.1.conv2,tensor(0.1003)
layer4.1.conv3,tensor(0.0445)
layer4.2.conv1,tensor(0.0445)
layer4.2.conv2,tensor(0.1003)
layer4.2.conv3,tensor(0.0445)
linear,tensor(0.)
