Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,2.6878035068511963,61.58,2.9801347255706787,45.35,0,0,GMP,VGG19,cifar100,0.8
0,25147112160.0,0.5590028762817383,95.64,0.6207705736160278,69.48,0,0,GMP,VGG19,cifar100,0.8
10,276618233760.0,0.1515910774469375,98.18,0.3268068134784698,72.11,0,0,GMP,VGG19,cifar100,0.8
20,528089355360.0,0.1080874130129814,98.54,0.331529825925827,72.19,0,0,GMP,VGG19,cifar100,0.8
30,779560476960.0,0.0897053778171539,98.64,0.3339703977108001,72.36,0,0,GMP,VGG19,cifar100,0.8
40,1031031598560.0,0.0737058594822883,98.8,0.3446288406848907,72.45,0,0,GMP,VGG19,cifar100,0.8
50,1282502720160.0,0.0650687664747238,98.68,0.3455289602279663,72.51,0,0,GMP,VGG19,cifar100,0.8
60,1533973841760.0,0.071177989244461,99.04,0.3630664944648742,72.56,0,0,GMP,VGG19,cifar100,0.8
70,1785444963360.0,0.0691756010055542,98.94,0.3795763850212097,72.74,0,0,GMP,VGG19,cifar100,0.8
80,2036916084960.0,0.0667154267430305,99.2,0.3715965747833252,72.81,0,0,GMP,VGG19,cifar100,0.8
90,2288387206560.0,0.0681722983717918,99.14,0.3842943012714386,72.69,0,0,GMP,VGG19,cifar100,0.8
100,2539858328160.0,0.0607877522706985,99.24,0.3797945976257324,72.65,0,0,GMP,VGG19,cifar100,0.8
101,2539858328160.0,0.0645826980471611,99.02,0.3797945976257324,72.65,0,0,GMP,VGG19,cifar100,0.8
-1,0.0,2.664684295654297,62.36,2.9801347255706787,45.35,1,0,GMP,VGG19,cifar100,0.8
0,25147112160.0,0.5466132760047913,96.06,0.6280584335327148,69.24,1,0,GMP,VGG19,cifar100,0.8
10,276618233760.0,0.1556917130947113,98.3,0.3398355841636657,71.96,1,0,GMP,VGG19,cifar100,0.8
20,528089355360.0,0.0949955806136131,98.78,0.3314163982868194,72.34,1,0,GMP,VGG19,cifar100,0.8
30,779560476960.0,0.0902133211493492,98.86,0.3373049795627594,72.43,1,0,GMP,VGG19,cifar100,0.8
40,1031031598560.0,0.0908994823694229,98.84,0.3466574251651764,72.39,1,0,GMP,VGG19,cifar100,0.8
50,1282502720160.0,0.0757000893354415,99.16,0.3560964465141296,72.48,1,0,GMP,VGG19,cifar100,0.8
60,1533973841760.0,0.0676757246255874,99.08,0.3690952658653259,72.6,1,0,GMP,VGG19,cifar100,0.8
70,1785444963360.0,0.0645839422941207,99.08,0.3790006935596466,72.59,1,0,GMP,VGG19,cifar100,0.8
80,2036916084960.0,0.0642108768224716,99.2,0.3769172430038452,72.62,1,0,GMP,VGG19,cifar100,0.8
90,2288387206560.0,0.0569211617112159,99.36,0.372284322977066,72.76,1,0,GMP,VGG19,cifar100,0.8
100,2539858328160.0,0.0647955685853958,99.46,0.3896789252758026,72.72,1,0,GMP,VGG19,cifar100,0.8
101,2539858328160.0,0.0606821365654468,99.34,0.3896788954734802,72.72,1,0,GMP,VGG19,cifar100,0.8
-1,0.0,2.7033004760742188,62.0,2.9801347255706787,45.35,2,0,GMP,VGG19,cifar100,0.8
0,25147112160.0,0.5482138395309448,95.48,0.6169679760932922,69.49,2,0,GMP,VGG19,cifar100,0.8
10,276618233760.0,0.1516319215297699,98.1,0.3536949753761291,71.87,2,0,GMP,VGG19,cifar100,0.8
20,528089355360.0,0.1126267611980438,98.52,0.3356693685054779,72.07,2,0,GMP,VGG19,cifar100,0.8
30,779560476960.0,0.0899527221918106,98.72,0.3350335359573364,72.19,2,0,GMP,VGG19,cifar100,0.8
40,1031031598560.0,0.0686510503292083,98.76,0.3468793332576751,72.38,2,0,GMP,VGG19,cifar100,0.8
50,1282502720160.0,0.0767977386713028,99.18,0.3314453065395355,72.47,2,0,GMP,VGG19,cifar100,0.8
60,1533973841760.0,0.0657529532909393,99.02,0.3523259162902832,72.4,2,0,GMP,VGG19,cifar100,0.8
70,1785444963360.0,0.0614928007125854,99.36,0.3682710528373718,72.51,2,0,GMP,VGG19,cifar100,0.8
80,2036916084960.0,0.0560649782419204,99.32,0.3706607818603515,72.43,2,0,GMP,VGG19,cifar100,0.8
90,2288387206560.0,0.0626668632030487,99.14,0.3814781308174133,72.5,2,0,GMP,VGG19,cifar100,0.8
100,2539858328160.0,0.0540447570383548,99.32,0.3723295032978058,72.51,2,0,GMP,VGG19,cifar100,0.8
101,2539858328160.0,0.0687345713376998,99.4,0.3723295032978058,72.51,2,0,GMP,VGG19,cifar100,0.8
