Epoch,test accuracy,training accuracy
0,9.85,9.817777777777778
1,10.27,10.262222222222222
2,11.17,11.042222222222222
3,13.17,13.322222222222223
4,18.63,18.197777777777777
5,23.07,23.104444444444443
6,29.11,28.626666666666665
7,34.71,33.346666666666664
8,38.47,37.04
9,40.95,39.675555555555555
10,43.07,42.117777777777775
11,44.23,43.63333333333333
12,46.01,45.24
13,46.69,45.87777777777778
14,47.7,46.76222222222222
15,48.67,47.5
16,49.62,48.26888888888889
17,49.78,48.53777777777778
18,50.32,48.93333333333333
19,50.63,49.04222222222222
20,50.94,49.37111111111111
21,51.15,49.76222222222222
22,51.32,49.94
23,51.52,50.095555555555556
24,51.31,50.28666666666667
25,51.66,50.33555555555556
26,51.52,50.422222222222224
27,51.41,50.16222222222222
28,51.36,50.51777777777778
29,51.4,50.59111111111111
30,51.5,50.48888888888889
31,51.32,50.355555555555554
32,51.19,50.297777777777775
33,51.24,50.233333333333334
34,51.02,50.30222222222222
35,51.22,50.093333333333334
36,50.88,50.04222222222222
37,50.98,49.92444444444445
38,50.7,49.82222222222222
39,50.79,49.635555555555555
40,50.64,49.797777777777775
41,50.58,49.653333333333336
42,50.46,49.79333333333334
43,50.34,49.52
44,50.26,49.68222222222222
45,50.09,49.46888888888889
46,50.05,49.01555555555556
47,50.13,49.08
48,49.67,48.98888888888889
49,49.59,49.03111111111111
50,49.52,49.077777777777776
51,49.53,48.87777777777778
52,49.49,48.977777777777774
53,49.47,48.922222222222224
54,49.21,48.70666666666666
55,49.36,48.715555555555554
56,49.23,48.84888888888889
57,49.07,48.37111111111111
58,49.09,48.413333333333334
59,48.99,48.53777777777778
60,49.1,48.766666666666666
61,48.81,48.775555555555556
62,48.85,48.68222222222222
63,48.78,48.522222222222226
64,48.75,48.44444444444444
65,48.68,48.26
66,48.73,48.36888888888889
67,48.66,48.30222222222222
68,48.46,48.42444444444445
69,48.63,48.17111111111111
70,48.61,48.224444444444444
71,48.56,48.24888888888889
72,48.42,48.14
73,48.39,47.99333333333333
74,48.39,48.02444444444444
75,48.33,47.86222222222222
76,48.48,48.022222222222226
77,48.36,48.13333333333333
78,48.3,48.13111111111111
79,48.4,48.02
80,48.37,48.01777777777778
81,48.28,47.946666666666665
82,48.29,47.86222222222222
83,48.32,48.03333333333333
84,48.31,47.78888888888889
85,48.33,47.72666666666667
86,48.29,47.82888888888889
87,48.35,47.913333333333334
88,48.28,47.83555555555556
89,48.26,47.94888888888889
90,48.29,47.897777777777776
91,48.28,47.96888888888889
92,48.26,47.888888888888886
93,48.26,48.111111111111114
94,48.25,48.166666666666664
95,48.25,47.913333333333334
96,48.26,47.85333333333333
97,48.24,47.855555555555554
98,48.25,47.913333333333334
99,48.25,48.026666666666664
