Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,89725908.0,5.184830188751221,1.1,5.2171711921691895,1.0,0,0.003,VGG19,GMP,cifar100,0.95
0,10856834868.0,2.290821313858032,1.1,2.3002593517303467,1.0,0,0.003,VGG19,GMP,cifar100,0.95
10,118527924468.0,0.3995645344257355,1.06,0.4530684053897857,1.0,0,0.003,VGG19,GMP,cifar100,0.95
20,226199014068.0,0.1570653617382049,1.28,0.3048951029777527,1.0,0,0.003,VGG19,GMP,cifar100,0.95
30,333870103668.0,0.0755276009440422,1.3,0.2884787023067474,1.0,0,0.003,VGG19,GMP,cifar100,0.95
40,441541193268.0,0.0460269376635551,1.4,0.2890461981296539,1.0,0,0.003,VGG19,GMP,cifar100,0.95
50,549212282868.0,0.0366358458995819,1.4,0.2841193675994873,1.0,0,0.003,VGG19,GMP,cifar100,0.95
60,656883372468.0,0.0316941812634468,1.4,0.2899298667907715,1.0,0,0.003,VGG19,GMP,cifar100,0.95
70,764554462068.0,0.027295434847474,1.4,0.2833081483840942,1.0,0,0.003,VGG19,GMP,cifar100,0.95
80,872225551668.0,0.0323501862585544,1.4,0.2788070738315582,1.0,0,0.003,VGG19,GMP,cifar100,0.95
90,979896641268.0,0.0312401298433542,1.4,0.2815637588500976,1.0,0,0.003,VGG19,GMP,cifar100,0.95
100,1087567730868.0,0.0282336920499801,1.4,0.2761346995830536,1.0,0,0.003,VGG19,GMP,cifar100,0.95
101,1087567730868.0,0.0282284934073686,1.4,0.2761346995830536,1.0,0,0.003,VGG19,GMP,cifar100,0.95
-1,89676648.0,5.129677772521973,0.94,5.106433391571045,1.0,1,0.003,VGG19,GMP,cifar100,0.95
0,10850874408.0,2.304166555404663,0.96,2.2739367485046387,1.05,1,0.003,VGG19,GMP,cifar100,0.95
10,118462852008.0,0.3963173627853393,1.1,0.4414340555667877,1.0,1,0.003,VGG19,GMP,cifar100,0.95
20,226074829608.0,0.1571462601423263,1.4,0.2911380231380462,1.0,1,0.003,VGG19,GMP,cifar100,0.95
30,333686807208.0,0.0798160433769226,1.4,0.2639889121055603,1.0,1,0.003,VGG19,GMP,cifar100,0.95
40,441298784808.0,0.0501110889017581,1.4,0.2691937685012817,1.0,1,0.003,VGG19,GMP,cifar100,0.95
50,548910762408.0,0.0356869809329509,1.4,0.2627606093883514,1.0,1,0.003,VGG19,GMP,cifar100,0.95
60,656522740008.0,0.0375374071300029,1.4,0.2563930451869964,1.0,1,0.003,VGG19,GMP,cifar100,0.95
70,764134717608.0,0.0287443194538354,1.4,0.2563488483428955,1.0,1,0.003,VGG19,GMP,cifar100,0.95
80,871746695208.0,0.0317762494087219,1.4,0.2706716060638428,1.0,1,0.003,VGG19,GMP,cifar100,0.95
90,979358672808.0,0.0255321394652128,1.4,0.2563593685626983,1.0,1,0.003,VGG19,GMP,cifar100,0.95
100,1086970650408.0,0.0269112102687358,1.4,0.2608481347560882,1.0,1,0.003,VGG19,GMP,cifar100,0.95
101,1086970650408.0,0.0269100647419691,1.4,0.2608481347560882,1.0,1,0.003,VGG19,GMP,cifar100,0.95
-1,89682276.0,4.801799774169922,1.08,4.854559421539307,1.0,2,0.003,VGG19,GMP,cifar100,0.95
0,10851555396.0,2.1919379234313965,1.08,2.216484785079956,1.0,2,0.003,VGG19,GMP,cifar100,0.95
10,118470286596.0,0.4004502892494201,1.1,0.4386522173881531,1.0,2,0.003,VGG19,GMP,cifar100,0.95
20,226089017796.0,0.1598907262086868,1.22,0.304401695728302,1.0,2,0.003,VGG19,GMP,cifar100,0.95
30,333707748996.0,0.0854972377419471,1.3,0.2936407625675201,1.0,2,0.003,VGG19,GMP,cifar100,0.95
40,441326480196.0,0.0513981841504573,1.34,0.2906123399734497,1.0,2,0.003,VGG19,GMP,cifar100,0.95
50,548945211396.0,0.0336800813674926,1.34,0.2928640842437744,1.0,2,0.003,VGG19,GMP,cifar100,0.95
60,656563942596.0,0.0347694791853427,1.82,0.2968854010105133,1.5,2,0.003,VGG19,GMP,cifar100,0.95
70,764182673796.0,0.0309252738952636,1.34,0.2937751114368438,1.0,2,0.003,VGG19,GMP,cifar100,0.95
80,871801404996.0,0.0288669299334287,1.34,0.2933575212955475,1.0,2,0.003,VGG19,GMP,cifar100,0.95
90,979420136196.0,0.0356442928314209,1.26,0.2933675944805145,1.0,2,0.003,VGG19,GMP,cifar100,0.95
100,1087038867396.0,0.0310958083719015,1.34,0.2843831479549408,1.0,2,0.003,VGG19,GMP,cifar100,0.95
101,1087038867396.0,0.0310985688120126,1.34,0.2843831479549408,1.0,2,0.003,VGG19,GMP,cifar100,0.95
-1,89634084.0,4.886889457702637,0.82,4.873748779296875,1.0,3,0.003,VGG19,GMP,cifar100,0.95
0,10845724164.0,2.1985599994659424,1.04,2.1949896812438965,1.0,3,0.003,VGG19,GMP,cifar100,0.95
10,118406624964.0,0.3953405022621155,1.18,0.4490284621715545,1.0,3,0.003,VGG19,GMP,cifar100,0.95
20,225967525764.0,0.1582011431455612,1.4,0.302635908126831,1.0,3,0.003,VGG19,GMP,cifar100,0.95
30,333528426564.0,0.0797965824604034,1.4,0.2851010262966156,1.0,3,0.003,VGG19,GMP,cifar100,0.95
40,441089327364.0,0.0464263670146465,1.4,0.286637544631958,1.0,3,0.003,VGG19,GMP,cifar100,0.95
50,548650228164.0,0.0329642035067081,1.4,0.2861963808536529,1.0,3,0.003,VGG19,GMP,cifar100,0.95
60,656211128964.0,0.0305151976644992,1.4,0.2882610857486725,1.0,3,0.003,VGG19,GMP,cifar100,0.95
70,763772029764.0,0.031764730811119,1.4,0.2800436317920685,1.0,3,0.003,VGG19,GMP,cifar100,0.95
80,871332930564.0,0.0348403267562389,1.4,0.2826730012893677,1.0,3,0.003,VGG19,GMP,cifar100,0.95
90,978893831364.0,0.0313468463718891,1.4,0.2820542156696319,1.0,3,0.003,VGG19,GMP,cifar100,0.95
100,1086454732164.0,0.0325358174741268,1.4,0.2749795615673065,1.0,3,0.003,VGG19,GMP,cifar100,0.95
101,1086454732164.0,0.0325351059436798,1.4,0.2749795615673065,1.0,3,0.003,VGG19,GMP,cifar100,0.95
-1,89715900.0,5.468353271484375,0.94,5.514770984649658,1.0,4,0.003,VGG19,GMP,cifar100,0.95
0,10855623900.0,2.302730083465576,1.3,2.3264834880828857,1.0,4,0.003,VGG19,GMP,cifar100,0.95
10,118514703900.0,0.3903985023498535,1.16,0.461047351360321,1.0,4,0.003,VGG19,GMP,cifar100,0.95
20,226173783900.0,0.1593128591775894,1.22,0.3125884532928467,1.0,4,0.003,VGG19,GMP,cifar100,0.95
30,333832863900.0,0.0872277244925499,1.3,0.2946256697177887,1.0,4,0.003,VGG19,GMP,cifar100,0.95
40,441491943900.0,0.0554538629949092,1.3,0.2880400419235229,1.0,4,0.003,VGG19,GMP,cifar100,0.95
50,549151023900.0,0.0390540659427642,2.54,0.2857715785503387,1.88,4,0.003,VGG19,GMP,cifar100,0.95
60,656810103900.0,0.0361103303730487,1.3,0.2852135598659515,1.0,4,0.003,VGG19,GMP,cifar100,0.95
70,764469183900.0,0.0348559990525245,1.3,0.289698839187622,1.0,4,0.003,VGG19,GMP,cifar100,0.95
80,872128263900.0,0.0313915237784385,1.3,0.2834964692592621,1.0,4,0.003,VGG19,GMP,cifar100,0.95
90,979787343900.0,0.0285463295876979,1.3,0.2799423933029175,1.0,4,0.003,VGG19,GMP,cifar100,0.95
100,1087446423900.0,0.0266337394714355,1.3,0.2748552858829498,1.03,4,0.003,VGG19,GMP,cifar100,0.95
101,1087446423900.0,0.0266347378492355,1.3,0.2748552858829498,1.03,4,0.003,VGG19,GMP,cifar100,0.95
-1,89684268.0,4.979751586914063,1.2,5.019460678100586,1.0,5,0.003,VGG19,GMP,cifar100,0.95
0,10851796428.0,2.2865688800811768,1.98,2.2744739055633545,1.56,5,0.003,VGG19,GMP,cifar100,0.95
10,118472918028.0,0.4101926386356354,1.24,0.4192688167095184,1.0,5,0.003,VGG19,GMP,cifar100,0.95
20,226094039628.0,0.1612647026777267,1.28,0.2823193073272705,1.0,5,0.003,VGG19,GMP,cifar100,0.95
30,333715161228.0,0.0812758356332779,1.32,0.269279271364212,1.0,5,0.003,VGG19,GMP,cifar100,0.95
40,441336282828.0,0.0475491173565387,1.32,0.2736771702766418,1.0,5,0.003,VGG19,GMP,cifar100,0.95
50,548957404428.0,0.0423196069896221,1.34,0.2761057317256927,1.0,5,0.003,VGG19,GMP,cifar100,0.95
