Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,136575936.0,6.67075777053833,0.98,6.718902587890625,1.0,0,0.005,VGG19,GMP,cifar100,0.9
0,16525688256.0,2.3413586616516118,4.26,2.3753156661987305,3.33,0,0.005,VGG19,GMP,cifar100,0.9
10,180416811456.0,0.3449055850505829,35.4,0.4034761786460876,26.18,0,0.005,VGG19,GMP,cifar100,0.9
20,344307934656.0,0.197135791182518,46.32,0.3654189109802246,34.9,0,0.005,VGG19,GMP,cifar100,0.9
30,508199057856.0,0.2481011897325515,56.52,0.3979986310005188,42.5,0,0.005,VGG19,GMP,cifar100,0.9
40,672090181056.0,0.3436113893985748,64.98,0.4755641520023346,49.05,0,0.005,VGG19,GMP,cifar100,0.9
50,835981304256.0,0.3907768726348877,75.4,0.5320758819580078,56.16,0,0.005,VGG19,GMP,cifar100,0.9
60,999872427456.0,0.3704010844230652,83.22,0.5293073654174805,61.74,0,0.005,VGG19,GMP,cifar100,0.9
70,1163763550656.0,0.2924781143665313,87.36,0.5057872533798218,64.03,0,0.005,VGG19,GMP,cifar100,0.9
80,1327654673856.0,0.2239626795053482,89.98,0.4977843463420868,65.58,0,0.005,VGG19,GMP,cifar100,0.9
90,1491545797056.0,0.2003387361764907,92.08,0.4977198541164398,66.4,0,0.005,VGG19,GMP,cifar100,0.9
100,1655436920256.0,0.1947199553251266,92.9,0.5374000668525696,66.96,0,0.005,VGG19,GMP,cifar100,0.9
101,1655436920256.0,0.1934332251548767,92.78,0.5374000668525696,66.96,0,0.005,VGG19,GMP,cifar100,0.9
-1,136415412.0,5.812582492828369,1.12,5.878942012786865,1.03,1,0.005,VGG19,GMP,cifar100,0.9
0,16506264852.0,2.3021059036254883,5.22,2.396867036819458,3.91,1,0.005,VGG19,GMP,cifar100,0.9
10,180204759252.0,0.3509685397148132,34.06,0.3972174823284149,25.93,1,0.005,VGG19,GMP,cifar100,0.9
20,343903253652.0,0.2129578292369842,47.52,0.3420381546020508,35.54,1,0.005,VGG19,GMP,cifar100,0.9
30,507601748052.0,0.2619641125202179,54.68,0.3996240198612213,41.29,1,0.005,VGG19,GMP,cifar100,0.9
40,671300242452.0,0.3583184480667114,63.82,0.4773001074790954,48.99,1,0.005,VGG19,GMP,cifar100,0.9
50,834998736852.0,0.4092185497283935,75.44,0.5305160880088806,56.48,1,0.005,VGG19,GMP,cifar100,0.9
60,998697231252.0,0.3679517209529876,82.26,0.5045086741447449,61.23,1,0.005,VGG19,GMP,cifar100,0.9
70,1162395725652.0,0.2941584587097168,87.44,0.4921745955944061,64.22,1,0.005,VGG19,GMP,cifar100,0.9
80,1326094220052.0,0.2314154207706451,90.12,0.477663904428482,65.61,1,0.005,VGG19,GMP,cifar100,0.9
90,1489792714452.0,0.2202213257551193,91.46,0.4889039993286133,66.55,1,0.005,VGG19,GMP,cifar100,0.9
100,1653491208852.0,0.1829439252614975,92.02,0.5004518628120422,67.13,1,0.005,VGG19,GMP,cifar100,0.9
101,1653491208852.0,0.182817056775093,92.84,0.5004518032073975,67.13,1,0.005,VGG19,GMP,cifar100,0.9
-1,136404660.0,7.141919136047363,2.1,7.171442985534668,1.67,2,0.005,VGG19,GMP,cifar100,0.9
0,16504963860.0,2.4772789478302,4.68,2.4672675132751465,3.84,2,0.005,VGG19,GMP,cifar100,0.9
10,180190555860.0,0.3453063070774078,28.94,0.4519795477390289,22.45,2,0.005,VGG19,GMP,cifar100,0.9
20,343876147860.0,0.2020194679498672,49.66,0.3819827139377594,37.56,2,0.005,VGG19,GMP,cifar100,0.9
30,507561739860.0,0.2450533509254455,56.28,0.4133189618587494,42.94,2,0.005,VGG19,GMP,cifar100,0.9
40,671247331860.0,0.3381150662899017,64.98,0.4719874858856201,49.45,2,0.005,VGG19,GMP,cifar100,0.9
50,834932923860.0,0.3865885734558105,74.9,0.5134249925613403,56.39,2,0.005,VGG19,GMP,cifar100,0.9
60,998618515860.0,0.3616191744804382,82.88,0.5128849744796753,61.33,2,0.005,VGG19,GMP,cifar100,0.9
70,1162304107860.0,0.3028731942176819,87.54,0.4865134656429291,64.12,2,0.005,VGG19,GMP,cifar100,0.9
80,1325989699860.0,0.2540952861309051,90.1,0.5000240206718445,65.36,2,0.005,VGG19,GMP,cifar100,0.9
90,1489675291860.0,0.2197525799274444,92.02,0.4955710172653198,66.59,2,0.005,VGG19,GMP,cifar100,0.9
100,1653360883860.0,0.1902925819158554,92.5,0.5239049792289734,66.99,2,0.005,VGG19,GMP,cifar100,0.9
101,1653360883860.0,0.1919434815645218,92.72,0.5239049792289734,66.99,2,0.005,VGG19,GMP,cifar100,0.9
-1,136355088.0,5.612721920013428,1.26,5.718214988708496,1.08,3,0.005,VGG19,GMP,cifar100,0.9
0,16498965648.0,2.3819901943206787,4.7,2.477072238922119,3.63,3,0.005,VGG19,GMP,cifar100,0.9
10,180125071248.0,0.3437370061874389,28.3,0.4366126656532287,20.0,3,0.005,VGG19,GMP,cifar100,0.9
20,343751176848.0,0.2077910006046295,44.98,0.3711858689785003,33.27,3,0.005,VGG19,GMP,cifar100,0.9
30,507377282448.0,0.2493764460086822,53.88,0.4178083837032318,40.5,3,0.005,VGG19,GMP,cifar100,0.9
40,671003388048.0,0.3592419624328613,63.16,0.5083017945289612,47.6,3,0.005,VGG19,GMP,cifar100,0.9
50,834629493648.0,0.4029719531536102,74.52,0.5243529677391052,55.83,3,0.005,VGG19,GMP,cifar100,0.9
60,998255599248.0,0.3660830557346344,82.84,0.5168254375457764,61.2,3,0.005,VGG19,GMP,cifar100,0.9
