layer_names,pr
conv1,tensor(0.)
layer1.0.conv1,tensor(7.3934e-05)
layer1.0.conv2,tensor(0.0008)
layer1.0.conv3,tensor(0.0004)
layer1.0.shortcut.0,tensor(0.0003)
layer1.1.conv1,tensor(0.0005)
layer1.1.conv2,tensor(0.0013)
layer1.1.conv3,tensor(0.0005)
layer1.2.conv1,tensor(0.0003)
layer1.2.conv2,tensor(0.0008)
layer1.2.conv3,tensor(0.0003)
layer2.0.conv1,tensor(0.0004)
layer2.0.conv2,tensor(0.0022)
layer2.0.conv3,tensor(0.0007)
layer2.0.shortcut.0,tensor(0.0018)
layer2.1.conv1,tensor(0.0010)
layer2.1.conv2,tensor(0.0019)
layer2.1.conv3,tensor(0.0007)
layer2.2.conv1,tensor(0.0007)
layer2.2.conv2,tensor(0.0015)
layer2.2.conv3,tensor(0.0006)
layer2.3.conv1,tensor(0.0004)
layer2.3.conv2,tensor(0.0012)
layer2.3.conv3,tensor(0.0007)
layer3.0.conv1,tensor(0.0011)
layer3.0.conv2,tensor(0.0095)
layer3.0.conv3,tensor(0.0055)
layer3.0.shortcut.0,tensor(0.0145)
layer3.1.conv1,tensor(0.0090)
layer3.1.conv2,tensor(0.0205)
layer3.1.conv3,tensor(0.0091)
layer3.2.conv1,tensor(0.0101)
layer3.2.conv2,tensor(0.0240)
layer3.2.conv3,tensor(0.0106)
layer3.3.conv1,tensor(0.0102)
layer3.3.conv2,tensor(0.0247)
layer3.3.conv3,tensor(0.0109)
layer3.4.conv1,tensor(0.0103)
layer3.4.conv2,tensor(0.0248)
layer3.4.conv3,tensor(0.0110)
layer3.5.conv1,tensor(0.0101)
layer3.5.conv2,tensor(0.0247)
layer3.5.conv3,tensor(0.0110)
layer4.0.conv1,tensor(0.0192)
layer4.0.conv2,tensor(0.0983)
layer4.0.conv3,tensor(0.0436)
layer4.0.shortcut.0,tensor(0.0869)
layer4.1.conv1,tensor(0.0444)
layer4.1.conv2,tensor(0.1001)
layer4.1.conv3,tensor(0.0444)
layer4.2.conv1,tensor(0.0446)
layer4.2.conv2,tensor(0.1003)
layer4.2.conv3,tensor(0.0446)
linear,tensor(0.)
